wad ware the best blood 177
who want to meet others 51
who want to meet people 49
who want to play games 106
who want to play pitch 42
who want to quit smoking 812
who want to rise above 226
who want to save money 387
who want to sell goods 56
who want to send money 105
who want to speak about 55
who want to stay alive 62
who want to stay awake 137
who want to stay close 221
who want to stay healthy 137
who want to stay longer 169
who want to stay where 58
who want to stay within 64
who want to stop smoking 1090
who want to take action 150
who want to take power 207
who want to take risks 47
who want to talk about 2837
who want to teach about 47
who want to teach others 52
who want to think about 279
who want to wait until 54
who want to work after 41
who want to work fewer 121
who want to work longer 53
who want to work while 105
who want to work within 77
who wears the fine clothing 123
who wears the same dress 47
who wears the shoes knows 42
who weave the dark arras 94
who went by many names 63
who went on their knees 111
who went on these trips 45
who went to draw water 145
who went to great lengths 1432
who went to great pains 381
who went to india might 109
who went to india under 53
who went to jail rather 145
who went to look after 74
who went to mass every 313
who went to other parts 79
who went to port royal 102
who went to some lengths 75
who went to some pains 72
who went to such lengths 170
who went to such pains 51
who went to their homes 113
who went to those parts 91
who went to town every 44
who went to west point 185
who went to work after 160
who went to work every 297
who went to work under 66
who went to your homes 326
who were as well known 114
who were at great pains 136
who were at home would 43
who were at least aware 65
who were at least fifty 160
who were at least forty 86
who were at least sixty 194
who were at least thirty 331
who were at least willing 134
who were at once cowed 50
who were at once taken 49
who were at other times 101
who were at some point 62
who were at such pains 51
who were at their desks 100
who were at their heels 49
who were at their homes 53
who were at their mercy 189
who were at their posts 134
who were at work about 47
who were at work aloft 43
who were at work below 40
who were at work under 47
who were by other parts 41
who were in arms under 91
who were in debt could 65
who were in duty bound 88
who were in even worse 44
who were in fact often 56
who were in fact quite 58
who were in fact still 44
who were in fact under 42
who were in faith alone 192
who were in full dress 54
who were in full force 58
who were in full march 54
who were in good shape 63
who were in great danger 238
who were in great force 281
who were in great peril 48
who were in heavy armor 45
who were in last place 51
who were in many cases 1528
who were in most cases 836
who were in most danger 50
who were in much worse 120
who were in need could 40
who were in other parts 94
who were in some cases 653
who were in some force 42
who were in some sense 605
who were in such close 72
who were in such haste 67
