wad man ken how ye 56
who you say was so 226
why all but one of 97
why all things are as 42
why all this had to 158
why all this has to 55
why all this was so 385
why all this was to 162
why and how all the 64
why and how and by 49
why and how and to 70
why and how are the 57
why and how are we 49
why and how can it 60
why and how can we 44
why and how did he 89
why and how did it 212
why and how did the 515
why and how does he 58
why and how does it 218
why and how does the 210
why and how each of 126
why and how far it 59
why and how far the 91
why and how god is 49
why and how has the 58
why and how one is 44
why and how she is 41
why and how that is 72
why and how they do 472
why and how this is 762
why and how was it 100
why and how was the 73
why and how you do 106
why any man that is 115
why any one who is 43
why are not all of 123
why are not all the 452
why are not any of 102
why are not they as 46
why are not they at 47
why are not they in 575
why are not they on 75
why are not they the 57
why are not they to 100
why are not you an 78
why are not you as 153
why are not you at 1132
why are not you in 2525
why are not you on 338
why are not you the 137
why are not you up 309
why are they all in 41
why are they all so 394
why are they being so 80
why are they doing it 516
why are they doing so 72
why are they going to 316
why are they not as 313
why are they not at 116
why are they not in 255
why are they not on 53
why are they not so 176
why are they not the 99
why are they not to 275
why are you all in 46
why are you all of 45
why are you all so 685
why are you being so 2948
why are you both in 54
why are you both so 96
why are you doing it 2157
why are you doing so 107
why are you doing the 100
why are you eating it 55
why are you going in 131
why are you going on 378
why are you going so 387
why are you going to 2992
why are you going up 40
why are you lying in 46
why are you lying on 68
why are you lying to 242
why are you mad at 289
why are you not as 127
why are you not at 687
why are you not in 1021
why are you not on 58
why are you not so 85
why are you not the 77
why are you not to 59
why are you now so 54
why are you out in 66
why are you out of 232
why are you out on 40
why are you out so 63
why are you ringing me 59
why are you sad he 44
why are you using it 57
why are you using the 82
why are you with me 137
why art can not be 100
why art has won the 51
why art thou yet so 48
why both can not be 77
why both may not be 69
why can not all of 99
why can not all the 176
why can not any of 44
why can not god be 53
why can not god do 75
why can not men be 115
why can not one be 183
why can not one of 140
why can not she be 331
why can not she do 148
why can not she go 160
why can not that be 362
why can not they at 69
why can not they be 1672
why can not they do 798
why can not they go 247
why can not things be 77
why can not this be 839
why can not you as 122
why can not you at 103
why can not you be 3496
why can not you do 2293
why can not you eat 89
why can not you go 1217
why can not you sing 45
why can they not be 574
why can they not do 164
why can this not be 86
why can you not be 238
why can you not do 186
why can you not go 74
why did not all of 72
why did not all the 300
why did not any of 453
why did not god do 76
why did not one of 326
why did not one or 58
why did not she at 71
why did not she do 487
why did not she go 944
why did not they at 103
why did not they do 1051
why did not they eat 62
why did not they go 840
why did not you at 309
why did not you do 3422
why did not you eat 216
why did not you go 5459
why did not you if 40
why did not you or 87
why did not you ring 473
why did not you sing 97
why did she ask me 81
why did she bring it 45
why did she end up 44
why did she get so 53
why did she get the 112
why did she let me 57
why did she let the 41
why did she lie to 70
why did she not do 420
why did she not go 325
why did she put up 43
why did she say it 123
why did she say so 61
why did she sit at 50
why did she try to 201
why did she use the 58
why did they act as 41
why did they ask me 104
why did they bring me 66
why did they bring so 89
why did they bring the 54
why did they bring us 42
why did they end up 63
why did they get so 49
why did they let it 54
why did they let me 114
why did they let the 68
why did they let us 71
why did they not at 158
why did they not do 652
why did they not go 432
why did they put it 84
why did they put me 62
why did they put the 73
why did they put up 42
why did they say it 84
why did they tear at 44
why did they try to 239
why did they use the 111
why did you act as 75
why did you act so 138
why did you aid me 53
why did you and the 45
why did you ask if 174
why did you ask it 54
why did you ask me 2748
why did you ask my 79
why did you ask the 191
why did you ask to 137
why did you ask us 121
why did you bear me 43
why did you bow to 58
why did you bring in 54
why did you bring it 684
why did you bring me 1928
why did you bring so 111
why did you bring the 357
why did you bring up 125
why did you bring us 326
why did you buy it 467
why did you buy me 113
why did you buy the 188
why did you cut it 72
why did you cut me 50
why did you cut the 77
why did you end up 97
why did you get in 232
why did you get it 92
why did you get me 157
why did you get on 137
why did you get so 235
why did you get the 121
why did you get up 217
why did you hang up 51
why did you hit me 236
why did you lead me 166
why did you lead the 50
why did you lead us 52
why did you let it 339
why did you let me 2250
why did you let my 56
why did you let the 338
why did you let us 236
why did you lie to 1038
why did you not at 135
why did you not do 791
why did you not eat 101
