wad they accuse the best 82
who had sought in vain 409
who had sought my help 54
who had sought the hand 45
who had sought the help 121
who had sought the same 146
who had sought to break 81
who had sought to deny 47
who had sought to drag 40
who had sought to draw 48
who had sought to find 97
who had sought to gain 96
who had sought to give 139
who had sought to have 135
who had sought to help 69
who had sought to hide 41
who had sought to hold 49
who had sought to join 48
who had sought to keep 138
who had sought to kill 328
who had sought to know 59
who had sought to leave 47
who had sought to live 41
who had sought to make 527
who had sought to ruin 69
who had sought to save 222
who had sought to show 40
who had sought to slay 65
who had sought to stop 40
who had sought to take 287
who had sought to turn 54
who had spared the life 45
who had spoken at length 114
who had spoken in such 117
who had spoken in their 42
who had spoken no word 205
who had spoken of having 88
who had spoken of their 60
who had spoken so much 197
who had spoken so well 307
who had spoken the most 44
who had spoken the truth 123
who had spoken the word 187
who had spoken to their 78
who had staged the coup 132
who had staked so much 174
who had stayed at home 7379
who had stayed at many 44
who had stayed at their 199
who had stayed at work 61
who had stayed in camp 103
who had stayed in india 51
who had stayed in rome 87
who had stayed in south 41
who had stayed in their 352
who had stayed in town 177
who had stayed on deck 49
who had stayed on during 49
who had stayed on from 68
who had stayed on their 77
who had stayed on there 49
who had stayed on were 60
who had stayed on when 40
who had stayed to help 201
who had stayed to look 48
who had stayed up late 268
who had stolen it from 705
who had stolen my heart 97
who had stolen so many 44
who had stolen so much 60
who had stolen the boat 48
who had stolen the body 86
who had stolen the food 86
who had stolen the gold 148
who had stolen the heart 88
who had stolen the land 63
who had stolen the show 50
who had strength of mind 61
who had struck at once 58
who had struck it rich 1151
who had struck the blow 690
who had struck the other 44
who had struck the vase 87
who had swords in their 96
who had talked at length 80
who had talked me into 121
who had talked so loud 42
who had talked so much 310
who had talked the most 228
who had talked to their 71
who had tasted no food 158
who had tasted the joys 79
who had tasted the rich 140
who had tasted the wine 51
who had taught at least 77
who had taught at west 97
who had taught at yale 56
who had taught in their 46
who had taught me most 42
who had taught me much 93
who had taught me what 85
who had taught so many 111
who had taught the boys 61
who had taught the girl 42
who had taught the same 116
who had taught the young 207
who had tended the tree 44
who had tended to look 49
who had thereby at least 297
who had thought it best 358
who had thought it most 209
who had thought it their 202
who had thought it worth 112
who had thought of leaving 57
who had thought of making 76
who had thought of nothing 160
who had thought of such 132
who had thought of taking 74
who had thought of their 64
who had thought so much 232
who had thought so well 47
who had thought the most 49
who had thought the same 64
who had thought to find 163
who had thought to gain 43
who had thought to have 136
who had thought to make 166
who had thought to take 84
who had thought us worth 82
who had thought we were 46
who had thronged to wait 42
who had through the years 85
who had tilled the land 120
who had tilled the soil 173
who had toiled so hard 174
who had toiled so much 115
who had toiled to make 77
who had topped the poll 87
who had traced to their 73
who had traded in their 53
who had treated me like 132
who had treated me well 63
who had treated me when 46
who had treated the case 42
who had treated the same 200
who had treated the young 59
who had turned in their 209
who had turned it down 582
who had turned it into 426
who had turned it over 241
who had turned me down 321
who had turned on their 105
who had turned so many 68
who had turned the heads 100
who had turned the north 48
who had turned the tide 327
who had turned to face 211
who had turned to leave 59
who had turned to look 409
who had turned to other 58
who had turned to speak 71
who had turned to their 54
who had turned up from 157
who had turned up late 192
who had turned up their 158
who had turned up there 118
who had turned up were 48
who had turned us down 42
who had twenty or more 145
who had united to form 94
who had viewed the body 55
who had viewed the film 85
who had waited an hour 43
who had waited at home 91
who had waited in line 131
who had waited in vain 478
who had waited on their 53
