wad but ask willie to 111
who was then pastor of 867
who was then placed in 89
who was then planning the 129
who was then planning to 150
who was then pleased to 69
who was then posted as 47
who was then posted at 77
who was then posted in 76
who was then preaching at 146
who was then preaching in 181
who was then preaching to 49
who was then pressing the 69
who was then prince of 250
who was then raised to 89
who was then rector of 808
who was then regent of 180
who was then reigning at 78
who was then reigning in 204
who was then residing at 2112
who was then residing in 2193
who was then residing on 111
who was then second in 127
who was then speaker of 490
who was then spending the 51
who was then standing at 59
who was then standing by 56
who was then standing in 187
who was then standing on 82
who was then starring in 119
who was then stopping at 75
who was then striving to 69
who was then studying at 742
who was then studying in 573
who was then studying the 160
who was then styled the 43
who was then thought to 180
who was then tyrant of 41
who was then unable to 120
who was then visiting at 104
who was then visiting in 210
who was then visiting the 610
who was then visiting us 45
who was then warden of 126
who was thus blasting the 72
who was thus called on 147
who was thus called to 87
who was thus chosen to 49
who was thus doomed to 56
who was thus driven to 63
who was thus forced to 576
who was thus placed in 151
who was thus raised to 96
who was thus robbed of 40
who was thus unable to 110
who was too afraid of 40
who was too afraid to 188
who was too anxious to 112
who was too clever by 42
who was too clever to 101
who was too feeble to 427
who was too honest to 228
who was too infirm to 383
who was too ingenious to 79
who was too intent on 103
who was too jealous of 86
who was too kindly to 41
who was too little to 125
who was too modest to 216
who was too obtuse to 73
who was too polite to 170
who was too scared to 190
who was too shrewd to 86
who was too simple to 48
who was too sleepy to 103
who was too stupid to 351
who was too tender of 64
who was too unwell to 276
who was weak enough to 571
who was with william the 108
who was yet another of 70
who was yet unable to 54
who with him formed the 62
who with his family is 80
who with one stroke of 148
who yet are guilty of 55
who yet with christ is 45
who you are afraid of 43
who you are before we 45
who you are called to 73
who you are instead of 159
who you are likely to 65
who you are logged in 127
who you are pleased to 44
who you are through the 92
who you are without the 59
who you can depend on 157
who you can relate to 51
who you may happen to 40
why all men should be 136
why all things should be 57
why all this effort to 41
why all this parade of 72
why all this should be 327
why and how changes in 100
why and how should the 67
why and how should we 70
why and how something is 72
why any man should be 489
why any man trusting to 48
why any one should be 757
why any one should do 55
why any one should go 109
why any one system of 42
why any one wanted to 57
why any two nations in 40
why are they afraid of 185
why are they afraid to 88
why are they always in 54
why are they always so 59
why are they bright so 80
why are they called the 77
why are they likely to 87
why are they shooting at 101
why are they unable to 178
why are you accusing me 40
why are you afraid of 1271
why are you afraid to 513
why are you always in 107
why are you always on 50
why are you always so 1425
why are you always the 48
why are you amazed at 48
why are you anxious to 59
why are you avoiding me 121
why are you behaving in 53
why are you behaving so 55
why are you bothering me 411
why are you bothering to 248
why are you bothering us 44
why are you carrying it 47
why are you carrying on 209
why are you choosing to 43
why are you engaged in 52
why are you fighting me 63
why are you fighting us 60
why are you ignoring me 47
why are you jealous of 69
why are you laughing at 141
why are you marrying me 66
why are you offering me 57
why are you planning to 86
why are you refusing to 41
why are you scared of 63
why are you shouting at 74
why are you shouting so 46
why are you sleeping in 63
why are you sleeping on 43
why are you spending so 126
why are you standing in 205
why are you standing on 82
why are you standing up 124
why are you stopping me 71
why are you unable to 109
why are you watching me 45
why bad things happen in 44
why bad things happen to 1416
why can not something be 93
why did dan remain in 361
why did god choose to 102
why did god permit it 50
why did not someone do 42
why did she choose me 48
why did she choose the 52
why did she choose to 221
why did she decide to 105
why did she insist on 133
why did she invite me 49
why did she refuse to 159
why did she return to 66
why did she strive to 63
