wag from one wall to 45
who sets his foot on 258
who sets his hand to 254
who sets his heart on 1047
who sets his heart to 72
who sets his mind on 177
who sets his mind to 183
who sets his name to 133
who sets out from the 157
who sets out into the 54
who sets out upon the 112
who shot him down in 52
who shot his wife in 81
who shot them down at 59
who show any sign of 129
who show that there is 101
who show this kind of 102
who show this type of 108
who shut his eyes as 42
who shut his eyes to 146
who shut out from the 49
who sits with whom in 42
who sold her body to 95
who sold her hair to 52
who sold her soul to 112
who sold his body to 47
who sold his farm in 47
who sold his farm to 42
who sold his land to 100
who sold his soul to 1851
who sold his vote in 64
who sold his wife in 70
who sold his wife to 79
who sold off most of 43
who sold them back to 44
who sold them during the 82
who some day will be 242
who sows and bread to 119
who sows his seed in 51
who speak and think in 107
who speak thus make it 142
who speak too well of 49
who spin and keep the 47
who spin and weave the 64
who spun and wove it 58
who spun and wove the 83
who stay and work in 46
who stay out late at 58
who step out into the 48
who swam out into the 42
who take and pass the 47
who take any care in 116
who take any kind of 58
who take any part in 382
who take any sort of 89
who take him back to 48
who take his line of 77
who take his name in 216
who take one look at 114
who take one side of 51
who take one side or 53
who take that kind of 45
who take that view of 74
who take them from the 82
who take them into the 52
who take this kind of 183
who take this line of 92
who take this means of 51
who take this mode of 41
who take this sort of 110
who take this type of 97
who take this view do 179
who take this view is 81
who take this view of 1089
who take this view to 56
who take too much of 70
who talk and think in 70
who talk too much do 102
who talk too much in 54
who talk too much or 133
who talk too much to 44
who teach and learn in 127
who teach and work in 92
who teach that faith is 86
who teach that there is 245
who tell her what to 41
who tell him what he 178
who tell him what to 118
who tell them what is 60
who tell them what to 292
who tell you there is 123
who tell you what to 264
who tend not only to 43
who there can speak of 74
who these men were or 137
who think and feel as 1374
who think and feel at 50
who think and feel in 215
who think and feel the 111
who think and live in 72
who think and speak as 106
who think and speak in 178
who think and speak of 157
who think and talk in 98
who think and talk of 63
who think and work as 40
who think and work in 50
who think that during the 47
who think that duty is 136
who think that even if 82
who think that even in 44
who think that even the 215
who think that faith is 43
who think that from the 46
who think that india is 40
who think that life in 41
who think that life is 297
who think that love is 84
who think that love of 42
who think that many of 50
who think that most of 90
who think that much of 70
who think that nothing is 309
who think that only the 208
who think that peace is 42
who think that some of 169
who think that such an 134
who think that there is 3201
who think that time is 51
who think that truth is 128
who think that what is 290
who think that what the 51
who think that what we 133
who think that when the 162
who think that when we 77
who think they find in 96
who think they have an 365
who think they have as 121
who think they have in 51
who think they have it 326
who think they have no 912
who think they have the 1481
who think they have to 699
who think they hold the 105
who think they know as 117
who think they know it 1005
who think they know me 278
who think they know so 136
who think they know the 968
who think they know us 75
who think they live in 66
who think they made it 66
who think they must be 168
who think they need it 72
who think they need no 76
who think they need to 199
who think they rule the 101
who think they want to 558
who think they will be 571
who think this kind of 63
who think this sort of 43
who think too much of 313
who think too well of 134
who think you have no 45
who think you have to 131
who those are whom it 53
who threw her into the 97
who threw him into the 400
who threw his copy of 41
who threw them into the 373
who threw you into the 64
who till that time is 116
who till then were the 70
who toil and live in 105
who toil with hand or 92
who told and heard the 43
who told her love as 98
who told her what he 54
who told her what the 41
who told her what to 220
who told him there is 68
who told him what he 716
who told him what it 45
who told him what the 141
who told him what to 502
who told him when he 115
who told him when to 42
who told his tale in 44
who told his wife he 82
who told his wife to 90
who told them what he 79
who told them what the 47
who told them what to 410
who told you what to 177
who took and held the 55
who took and kept the 55
who took any kind of 65
who took any part in 693
