if absolute truth is 106
is frighted into the 58
is frittering away the 66
is fruitful from the 50
is fruitful just as 56
is fruitful only as 42
is fruitful only at 53
is fruitful only if 227
is fruitful only in 118
is fruitful only to 67
is fruitful when it 76
is fulfilling some of 53
is functioning during the 74
is functioning from the 115
is functioning here as 341
is functioning just as 112
is functioning like an 49
is functioning like the 48
is functioning more as 119
is functioning more or 114
is functioning must be 43
is functioning only as 130
is functioning only in 68
is functioning well as 237
is functioning well at 65
is functioning well in 465
is functioning well is 66
is functioning well on 45
is functioning well or 121
is functioning when the 99
is functions such as 135
is funneled back to 47
is funneled down the 50
is funneled from the 62
is funneled into an 44
is funneled into the 636
is funniest when it 60
is furiously angry at 57
is furiously trying to 52
is furthered also by 88
is furthered most by 40
is furthered only by 64
is furthered when the 285
is furthered when we 63
is garnered from the 261
is generating lots of 74
is generating most of 48
is generating some of 41
is generous even in 70
is generous even to 201
is generous most of 61
is generous when he 99
is generous when it 64
is generous will be 68
is glimpsed from the 95
is glimpsed only in 129
is governed also by 572
is governed from the 633
is governed here by 100
is governed just as 101
is governed less by 523
is governed like the 59
is governed more by 2947
is governed more or 178
is governed must be 68
is governed only by 8711
is governed well or 42
is governor among the 209
is graduating from the 184
is grandest when the 46
is grandeur also in 51
is grateful also to 411
is grateful even to 86
is grateful when he 85
is grateful when the 103
is gratifying also to 217
is greatness only in 49
is greedily eaten by 531
is greenish blue in 77
is greenish gray in 80
is greenish gray to 56
is grievous unto me 556
is grievous unto us 1341
is grounded also in 134
is grounded best in 88
is grounded deep in 109
is grounded from the 108
is grounded less in 179
is grounded more in 398
is grounded more on 83
is grounded must be 73
is grounded only at 102
is grounded only in 673
is grounded only on 392
is grounded upon an 1069
is grounded upon it 335
is grounded upon my 85
is grounded upon no 118
is grounded upon so 97
is grounded upon the 8458
is grounded upon thy 75
is grounded when it 40
is grounded when the 119
is grounded will be 53
is guidance from the 89
is gulliver among the 65
is habitual among the 93
is hallowed when it 40
is hammered down to 92
is hammered from the 69
is hammered home by 278
is hammered home in 286
is hammered home to 46
is hammered into it 47
is hammered into the 1198
is hammered into us 51
is hampered also by 146
is hampered from the 140
is hampered here by 56
is hampered more by 65
is hampered only by 219
is hampered when the 191
is hamstrung from the 55
is handiest will be 93
is happened unto us 127
is happiest when he 1822
is happiest when in 179
is happiest when it 417
is happiest when the 220
is happiest when we 47
is hardened into an 42
is hardened into the 143
is harmless even if 55
is harmless even in 62
is harmless even to 51
is harmless from the 77
is harmless only if 89
is harmless when it 190
is harmless when the 142
is harrowed into the 69
is hastened when the 163
is healthiest when it 160
is healthiest when the 44
is helpless even to 55
is helpless from the 52
is helpless when he 196
is helpless when it 238
is helpless when the 153
is heralded from the 64
is hereafter held to 56
is hereafter made in 51
is hereafter made to 66
is hereafter used in 72
is hereafter used to 86
is herniated into the 236
is hindered also by 95
is hindered during the 41
is hindered from by 66
is hindered from so 44
is hindered from the 147
is hindered more by 85
is hindered only by 265
is hindered when the 290
is hindered when we 45
is holiness unto the 60
is hollowed from the 67
is hollowed into the 133
is homeless here on 42
is honestly able to 82
is honestly come by 456
is honestly done by 75
is honestly fond of 45
is honestly held by 58
is honestly seen by 48
is honestly trying to 1002
is hopeless even to 84
is hopeless ever to 94
is hopeless from the 605
is hopeless trying to 219
is hopeless when it 129
is hopeless when the 67
is horrible even to 136
is horrible when it 44
is horrible when the 43
is horribly hard to 54
is horribly trying to 66
is horrifying even to 68
is humanity even in 57
is humanity hanging on 119
is humorous only to 41
is hunkered down in 72
is icebound during the 45
is icebound most of 40
is idealized into the 57
is identify some of 64
is identity there is 51
is ignorant also of 76
is ignorant even of 364
is ignorant there is 95
is ignorant what he 47
is ignorant what it 67
is ignorant what the 46
is ignorant when he 61
is illusory from the 111
is illusory like the 87
is illusory only in 44
is illusory when it 66
is illusory when the 48
is imagined from the 118
is imagined here as 321
is imagined here is 70
is imagined only as 49
is imagined only to 77
is imagined there is 56
is imagined will be 43
is imbedded among the 45
is imbedded deep in 130
is imbedded into the 347
is imitated also in 45
is imitated from an 113
is imitated from the 1335
is imitated more or 40
is immanent also in 171
is immanent from the 51
is immanent only in 46
is immanent only to 59
is immediate from the 1809
is immediate loss of 205
is immediate need of 173
is immediate need to 209
is immediate once the 48
is immediate only in 40
is immediate risk of 44
is immediate upon the 70
is immediate when it 55
is immediate when the 227
is immediate when we 99
is immersed during the 83
is immersed from the 48
is immersed into an 199
is immersed into it 43
is immersed into the 1553
is immersed must be 58
is immersed only in 54
is immersed when the 143
is immersed will be 61
is immersion into the 70
is imminent from the 129
is imminent risk of 278
is imminent there is 49
is imminent threat of 48
is imminent threat to 47
is imminent when it 47
is imminent when the 394
is imminent will no 41
is immobile during the 60
is immortal from the 62
is immortal like the 111
is immortal must be 94
is immortal only in 101
is immortal when it 46
is immunity from the 129
is impacted into the 506
is impacted more by 55
is impacted onto the 71
is impacted upon by 214
is impaired also by 47
is impaired during the 326
is impaired early in 170
is impaired even if 54
is impaired even in 98
is impaired from the 191
is impaired just as 48
is impaired just in 40
is impaired leading to 116
is impaired only by 113
is impaired only if 52
is impaired only in 124
is impaired over the 199
is impaired prior to 69
is impaired such as 42
is impaired there is 113
is impaired upon the 52
is impaired when an 71
is impaired when he 101
is impaired when it 214
is impaired when the 1088
is impaired when we 71
is imparted also to 44
is imparted during the 141
is imparted even to 146
is imparted free of 68
is imparted from the 381
is imparted into the 182
is imparted only by 129
is imparted only in 41
is imparted only to 259
is imparted upon the 44
is imparted when the 81
is impelled along the 103
is impelled also to 46
is impelled from the 141
is impelled into the 409
is impelled more by 75
is impelled only by 167
