cafeteria serves breakfast 52
containing carbon monoxide 9505
containing cesium chloride 106
containing closed circular 83
containing coarse granules 135
containing cobalt chloride 79
containing common elements 188
containing copious extracts 176
containing copper chloride 97
containing copper minerals 185
containing copper sulphate 3700
containing copper sulphide 156
containing courting catherine 41
containing cupric chloride 127
containing cupric sulphate 111
containing curious evidence 52
containing curved surfaces 55
containing cyclic peptides 50
containing dental amalgams 141
containing dental products 49
containing dilute solutions 79
containing dilute sulfuric 888
containing direct evidence 52
containing divers articles 91
containing double stranded 276
containing eleven articles 100
containing eleven chapters 53
containing enough hatchets 70
containing enough moisture 51
containing enzyme activity 471
containing enzyme carbonic 40
containing enzyme involved 112
containing excess chloride 56
containing excess hydrogen 60
containing excess moisture 53
containing feature articles 207
containing female hormones 57
containing ferric ammonium 112
containing ferric chloride 658
containing ferric sulphate 342
containing figure subjects 141
containing finely granular 245
containing finely powdered 524
containing fiscal deficits 44
containing fission products 575
containing friable asbestos 146
containing further accounts 40
containing further evidence 74
containing german expansion 54
containing global variables 63
containing groups attached 54
containing gypsum crystals 54
containing heavier elements 117
containing herbal remedies 54
containing hidden messages 50
containing hidden treasures 55
containing highly branched 83
containing highly detailed 42
containing highly enriched 244
containing highly permeable 45
containing highly purified 387
containing highly rarefied 92
containing highly volatile 156
containing hybrid plasmids 165
containing ionized hydrogen 44
containing killed tubercle 62
containing labile hydrogen 85
containing larger crystals 49
containing liquid carbonic 379
containing liquid chlorine 90
containing liquid crystals 266
containing liquid droplets 64
containing liquid hydrogen 435
containing liquid nitrogen 3022
containing liquid paraffin 210
containing lithium chloride 314
containing little hydrogen 62
containing little moisture 101
containing little nitrogen 151
containing little original 91
containing lysine residues 116
containing mainly hydrogen 52
containing mainly nitrogen 112
containing marine molluscs 59
containing matrix elements 101
containing matrix vesicles 53
containing matter compiled 70
containing matter contrary 145
