sabbath notes with feeble 205
stands still and tastes 42
stands still long enough 876
stands today not simply 233
stands waiting and watching 44
stands winding his lonely 204
stanza teems with thought 423
staple crops for export 507
staple crops for market 140
stared about him wildly 155
stared after him angrily 44
stared after him through 44
stared after his brother 50
stared after his friend 58
stared after them through 136
stared white and intent 50
starring jamie lee curtis 76
