sable gravity of aspect 52
stack pointer is always 74
stack pointer is changed 89
stack pointer is copied 93
stack pointer is loaded 165
stack pointer is pointing 84
stack pointer is stored 114
staff adopted the methods 40
staff against the ground 580
staff against the little 73
staff appeared to accept 41
staff because of budget 41
staff between the various 82
staff burnout in mental 220
staff capable of carrying 317
staff capable of handling 455
staff capable of managing 150
staff develop the skills 43
staff engraved in silver 40
staff entered the palace 55
staff managed to escape 60
staff members as needed 258
staff members at school 54
staff members at various 420
staff members go through 72
staff members in carrying 191
staff members in charge 910
staff members in higher 108
staff members in mental 47
staff members in planning 587
staff members in policy 84
staff members in public 305
staff members in regard 77
staff members in school 158
staff members in training 138
