sack stuffed with hay 72
some workers may not 253
some workers than for 58
some workers that they 111
some workers that this 96
some workers who are 776
some workers who can 50
some workers who did 61
some workers who had 470
some workers who may 52
some workman who had 49
some workmen that our 47
some workmen who are 59
some workmen who had 236
some wounded and dying 85
some wounded men and 135
some wounded men had 47
some wounded men who 131
some wounded men with 43
some wounded who had 60
some writers add that 127
some writers and not 58
some writers are apt 48
some writers are not 213
some writers are now 114
some writers can not 199
some writers deal with 44
some writers did not 155
some writers for his 60
some writers for its 55
some writers may not 125
some writers say that 1856
some writers say they 75
some writers that all 116
some writers that his 42
some writers that one 135
some writers that they 402
some writers that this 504
some writers they are 274
some writers this has 73
some writers this was 55
some writers use them 83
some writers use this 50
some writers who are 730
some writers who can 150
some writers who did 53
some writers who had 279
some writers who say 86
some writers who see 66
some writers who try 40
some writers who use 86
some yankees who had 110
songs because they are 257
songs because they had 61
songs suggest that they 45
songs written and set 47
songs written and sung 456
songs written for and 41
songs written for her 163
songs written for him 121
songs written for his 45
songs written for them 158
songs written for this 43
sons because they are 212
sons because they did 76
sons because they had 131
sons brought with them 45
sons carried with them 49
sons clouded all his 138
sons hurried them out 79
sons married and had 114
sons married two out 41
soon absorbs them all 104
soon adapted for use 109
soon adopted for use 65
soon advised him that 62
soon altered all that 157
soon appeared and they 42
soon appeared and was 107
soon appeared for him 43
soon appeared that all 187
soon appeared that both 56
soon appeared that for 73
soon appeared that her 79
soon appeared that his 1025
soon appeared that its 53
soon appeared that not 121
soon appeared that one 438
soon appeared that our 64
soon appeared that she 380
soon appeared that they 1112
soon appeared that this 1179
soon appeared with her 89
soon appeared with his 254
soon appeared with two 105
soon applied for and 44
soon arranged for her 50
soon arranged for him 92
soon arranged for his 114
soon arranged for our 53
soon arranged his bag 57
soon arranged that one 40
soon arranged that she 55
soon arranged that they 73
soon arranged with him 64
soon arrived and they 67
soon arrived and was 150
soon arrived with her 46
