mace was then laid on 113
more than ten tons of 1288
more than ten when he 67
more than ten years an 125
more than ten years as 2190
more than ten years at 2272
more than ten years by 448
more than ten years he 1869
more than ten years if 164
more than ten years in 12728
more than ten years is 913
more than ten years it 840
more than ten years my 720
more than ten years no 199
more than ten years of 32518
more than ten years on 1754
more than ten years or 2318
more than ten years so 42
more than ten years the 5093
more than ten years to 8314
more than ten years we 592
more than that along the 48
more than that among the 138
more than that angle of 51
more than that done by 105
more than that during the 672
more than that even if 47
more than that even in 53
more than that even to 42
more than that form of 98
more than that from an 47
more than that from me 355
more than that from my 141
more than that from the 3044
more than that half of 54
more than that held by 42
more than that here is 123
more than that into the 223
more than that just to 267
more than that kind of 674
more than that length of 724
more than that life is 42
more than that love of 61
more than that made by 390
more than that made in 49
more than that many of 53
more than that most of 90
more than that must be 275
more than that need be 49
more than that none of 70
more than that over the 591
more than that paid by 288
more than that paid in 46
more than that paid to 311
more than that part of 1162
more than that seen in 310
more than that some of 503
more than that sort of 283
more than that such an 140
more than that such is 50
more than that there be 75
more than that there is 5150
more than that time to 79
more than that upon the 95
more than that used by 350
more than that used in 438
more than that used to 54
more than that were the 157
more than that what he 78
more than that what is 196
more than that what we 71
more than that when he 698
more than that when it 371
more than that when the 736
more than that when we 427
more than that will be 717
more than they came to 81
more than they care to 1297
more than they come to 538
more than they cost in 208
more than they cost me 147
more than they cost the 317
more than they cost to 630
more than they cost us 81
more than they dare to 50
more than they dread the 208
more than they ever do 72
more than they fail to 51
more than they fail us 95
more than they feel the 42
more than they felt the 45
more than they from the 115
more than they gain by 479
more than they gain if 53
more than they gain in 444
more than they gave in 251
more than they gave me 62
more than they gave the 45
more than they gave to 247
more than they gave up 226
more than they gave us 47
more than they give in 220
more than they give to 194
more than they give up 67
more than they give us 75
more than they harm the 75
more than they hate the 569
more than they hate us 188
more than they have an 41
more than they have as 51
more than they have at 407
more than they have in 3542
more than they have of 207
more than they have on 243
more than they have or 119
more than they have so 300
more than they have the 1170
more than they have to 6164
