fan power requirement 499
for roman antiquities 212
for roman aristocrats 109
for roman christianity 325
for roman citizenship 1643
for roman civilization 489
for roman exploitation 50
for roman inscriptions 50
for roman institutions 738
for roman intervention 405
for roman magistrates 165
for roman missionaries 71
for roofing applications 114
for roofing contractors 81
for rough calculations 1091
for rough comparative 99
for rough comparisons 412
for rough computations 55
for rough construction 587
for rough crystalline 50
for rough discourtesy 70
for rough experiments 50
for rough measurements 416
for rough observations 49
for rough preliminary 214
for rough qualitative 83
for route construction 67
for route descriptions 58
for route development 48
for route maintenance 83
for route optimization 329
for routing instructions 160
for routing optimization 121
for royal academicians 58
for royal appointment 114
for royal celebrations 79
for royal confirmation 298
for royal countenance 82
for royal endorsement 43
for royal expenditure 61
for royal festivities 74
for royal geographical 43
for royal inscriptions 162
for royal instructions 97
for royal intervention 470
for royal involvement 40
for royal jurisdiction 68
for royal portraiture 60
for royal prerogative 515
for royal presentation 45
for royal sovereignty 100
for royal sponsorship 45
for runic inscriptions 57
for running applications 1113
for running automobiles 77
for running distributed 138
for running enterprises 72
for running experiments 196
for running independent 40
for running institutions 101
for running locomotives 52
for running unnecessary 67
for rural adolescents 119
for rural advancement 1601
for rural agriculture 104
for rural applications 346
for rural collectives 51
for rural colonization 56
for rural commodities 102
for rural communities 13869
for rural congregations 94
for rural conservation 139
for rural construction 552
for rural conversation 96
for rural cooperative 219
for rural cultivators 42
for rural depopulation 654
for rural destinations 60
for rural development 228095
for rural distribution 186
for rural electricity 258
for rural employments 40
for rural enterprises 939
for rural governments 96
for rural handicrafts 59
for rural hinterlands 72
for rural improvement 1374
for rural individuals 76
for rural inhabitants 815
for rural institutions 115
for rural livelihoods 399
for rural maharashtra 100
for rural manufacturing 177
for rural mississippi 40
for rural mobilization 162
for rural organization 197
for rural pennsylvania 380
for rural preservation 55
for rural proletarians 47
for rural regeneration 493
for rural respondents 135
for rural settlements 545
for rural sociological 158
for rural sociologists 131
for rural subscribers 156
for rural subsistence 198
for rural supervisors 65
for safer automobiles 105
for safer communities 487
for safer construction 325
for safer investments 83
for safer substitutes 43
for sailing instructions 74
for saint bonaventure 134
for saint christopher 262
for sales achievement 41
for sales compensation 151
for sales conferences 139
for sales departments 159
for sales development 427
for sales distribution 84
for sales fluctuations 72
for sales improvement 53
for sales maximization 60
for sales organization 79
for sales performance 1636
for sales presentation 113
for sales publications 71
for sales supervisors 47
for sales territories 264
for sales transactions 1088
for savings institutions 920
for savings instruments 48
for savings mobilization 644
for scale construction 793
for scale development 905
for scale differences 209
for scaling qualitative 1207
for scene construction 201
for scene segmentation 401
for scene understanding 143
for scope ambiguities 58
for score differences 81
for scoring achievement 49
for scoring individuals 64
for scoring instructions 58
for scoring performance 292
for screw compressors 198
for screw dislocations 2034
for seabed exploitation 54
for sealed instruments 71
for search applications 65
for seeking advancement 55
for seeking alternative 790
for seeking appointment 59
for seeking compensation 317
for seeking competitive 49
for seeking compromises 46
for seeking confirmation 62
for seeking congressional 40
for seeking consultation 243
for seeking development 44
for seeking enforcement 51
for seeking explanations 158
for seeking forgiveness 279
for seeking immortality 43
for seeking improvement 117
for seeking institutions 57
for seeking intervention 58
for seeking legislative 104
for seeking modification 102
for seeking professional 682
for seeking registration 44
for seeking satisfaction 163
for seeking understanding 180
for seeming inattentive 64
for seizing opportunity 99
for selling adulterated 3291
for selling automobiles 123
for selling commodities 190
for selling counterfeit 297
