labs were working on 101
like fire about the 96
like fire beneath the 120
like fire burning in 226
like fire under the 412
like fire where the 47
like fire which is 145
like fire within me 44
like fire within my 115
like fish found in 166
like fish under the 43
like fish within the 125
like five fingers of 103
like five hours to 112
like five miles an 153
like five miles of 264
like five nests of 104
like five times as 239
like five times the 337
like flip sides of 139
like food which is 178
like form about the 94
like form found in 126
like form known as 251
like form might be 42
like form shown in 137
like form which is 461
like form which it 48
like form which the 235
like form would be 85
like foul birds of 42
like four fifths of 71
like four hours of 111
like four kinds of 88
like four miles an 98
like four months at 42
like four pairs of 112
like four times as 407
like four times the 427
like four words in 48
like free maids of 64
like free trade in 315
like free trade or 135
like fringe below the 92
like from beneath the 43
like from looking at 163
like from place to 46
like from under the 65
like from where he 93
like from which the 238
like from within the 152
like fuel added to 98
like full moons in 99
like gave place to 83
like gene kelly in 239
like giant birds of 122
like giant cells in 261
like giant steps to 93
like giving candy to 213
like giving gifts to 45
like giving money to 586
like giving names to 41
like giving sight to 91
like giving thanks to 74
like giving water to 48
like glad tidings to 48
like glow worms in 93
like goethe after he 97
like gold beneath the 45
like gold coins in 93
like gold nails in 269
like gold threads in 50
like gold tried in 1215
like gold under the 358
like gold which is 265
like golf balls in 95
like golf balls on 85
like golf balls or 43
like good angels to 47
like good cheer in 83
like good crops or 86
like good deeds in 357
like good drink or 44
like good looks or 51
like good music to 87
like good order as 230
like good people to 114
like good sense in 95
like good sense to 419
like good taste in 135
like great balls of 287
like great banks of 163
like great birds in 52
like great birds of 388
like great drops of 3516
like great gates of 55
like great gusts of 41
like great hawks at 60
like great herds of 91
like great hills of 101
like great lumps of 338
like great piles of 146
like great pools of 49
like great rafts of 74
like great rolls of 41
like great ships in 118
like great slabs of 155
like great stars in 41
like great walls of 116
like great waves in 45
like great waves of 465
like great works of 421
like hail about the 48
like hail falling on 164
like hair color or 308
like hans sachs in 44
like have begun to 41
like have sprung up 87
like having anything to 326
like having lived in 41
like having money in 994
like having people in 114
like having people to 44
like heads above the 43
like heaping coals of 353
like hearing about it 464
like hearing about my 42
like hearing about the 697
like hearing people as 54
like heavy drops of 395
like held under the 108
like hell about it 628
like hell about the 159
like hell after the 71
like hell until he 40
like hell until the 45
like hell until we 70
like hell while the 59
like here again to 47
like hers could be 411
like hers ought to 42
like hers would be 130
like hiding under the 312
like high notes of 119
like high rates of 218
like high walls on 110
like hoar frost in 223
like hoar frost on 375
like holy water on 75
like home after the 63
like home again to 186
like home depot or 150
like homing birds to 103
like hope began to 85
like hope dawning in 57
like huge balls of 83
like huge banks of 56
like huge birds of 60
like huge drops of 79
like huge lumps of 51
like huge piles of 97
like huge slabs of 60
like huge waves in 41
like huge waves of 42
like hull house in 83
like ideal gases at 111
like ideal lines of 172
like ideas about the 46
like idle sport to 61
like india could be 107
like india might be 44
like india needs to 47
like india under the 86
like india where it 109
like india where no 43
like india where the 4289
like india where we 135
like india which is 886
like india would be 206
like iran under the 113
like iron beneath the 40
like iron drawn to 84
like iron filings by 107
like iron filings in 606
like iron filings on 389
like iron filings to 2807
like iron heated in 113
like iron under the 332
like jack benny or 64
like jack welch at 41
