tab to create your own 61
that the first step you 140
that the first stop was 61
that the first suit was 123
that the first take was 54
that the first tank was 44
that the first task for 203
that the first task that 55
that the first task was 962
that the first teeth are 73
that the first term and 51
that the first term can 195
that the first term does 80
that the first term has 120
that the first term may 115
that the first term was 116
that the first test for 44
that the first test had 93
that the first test was 238
that the first text was 69
that the first theory was 50
that the first three and 217
that the first three are 1237
that the first three can 61
that the first three had 174
that the first three kings 116
that the first three men 83
that the first three things 54
that the first time and 90
that the first time any 172
that the first time for 60
that the first time had 80
that the first time her 187
that the first time his 177
that the first time one 525
that the first time our 55
that the first time out 45
that the first time she 3110
that the first time that 3152
that the first time they 1841
that the first time this 351
that the first time was 405
that the first time you 4037
that the first toss was 46
that the first town was 77
that the first trial had 139
that the first trial was 266
that the first trip was 48
that the first true men 46
that the first type has 47
that the first type was 96
that the first unit was 61
that the first view was 96
that the first vote was 92
that the first wall was 46
that the first wave had 129
that the first wave has 50
that the first wave was 199
that the first week was 85
that the first well was 73
that the first were not 68
that the first whig was 231
that the first wife and 47
that the first wife can 44
that the first wife had 274
that the first wife has 128
that the first wife may 44
that the first wife was 510
that the first will had 43
that the first will not 184
that the first will was 170
that the first wolf that 185
that the first word and 54
that the first word had 63
that the first word has 73
that the first word she 46
that the first word that 724
that the first word they 41
that the first word was 307
that the first work has 65
that the first work that 155
that the first work was 146
that the first writ was 50
that the first years are 92
that the first young man 105
that the fishing boat was 78
that the fixed cost for 49
that the fixed cost per 154
that the flags were not 44
that the flame went out 151
that the flame will not 281
that the fleet made its 64
