the abandoned car had been 145
the population and how much 143
the population and how these 47
the population and its food 52
the population and its health 77
the population and its means 55
the population and its rate 126
the population and its wealth 47
the population and may have 64
the population and not just 226
the population and not more 503
the population and not only 225
the population and one third 60
the population and owe their 57
the population and tax base 50
the population and that such 40
the population and that their 106
the population and that there 138
the population and that these 95
the population and that those 50
the population and they have 125
the population and they were 148
the population and they will 44
the population and thus have 40
the population and who have 62
the population and who were 91
the population and with their 52
the population are far from 65
the population are far more 119
the population are not able 78
the population are not only 146
the population are not well 85
the population are now living 77
the population are too poor 74
the population but they were 54
the population can not even 96
the population can not find 53
the population can not grow 71
the population can not have 256
the population can not live 68
the population can not make 48
the population can not meet 57
the population can not speak 51
the population can not take 47
the population did not come 111
the population did not even 194
the population did not feel 108
the population did not grow 249
the population did not have 990
the population did not know 328
the population did not like 42
the population did not live 157
the population did not make 56
the population did not much 148
the population did not need 51
the population did not reach 108
the population did not rise 181
the population did not seem 159
the population did not show 51
the population did not speak 158
the population did not take 160
the population did not vote 103
the population did not want 233
the population did not wish 43
the population does not care 52
the population does not even 205
the population does not fall 96
the population does not feel 86
the population does not grow 226
the population does not have 1978
the population does not know 261
the population does not like 55
the population does not live 132
the population does not make 143
the population does not much 47
the population does not need 78
the population does not reach 103
the population does not seem 238
the population does not show 67
the population does not speak 157
the population does not take 104
the population does not vary 67
the population does not vote 42
the population does not want 173
the population had long been 147
the population had not been 851
the population had not even 76
the population had not only 45
the population had not seen 44
the population has had some 51
the population has long been 339
the population has not been 1206
the population has not even 57
the population has not only 81
the population has now been 77
the population has thus been 47
the population may not even 50
the population may not have 374
the population mean has been 59
the population than any other 892
the population than had been 232
the population than had ever 96
the population than has been 66
the population than has ever 47
the population than they have 48
the population than they were 82
the population than was ever 41
the population than was true 51
the population that are least 128
the population that are less 43
the population that are more 235
the population that are most 411
the population that can reach 55
the population that had been 872
the population that had come 51
the population that had fled 40
the population that had once 44
the population that has been 996
the population that has many 61
the population that may have 112
the population that not only 45
the population that they have 164
the population that they must 53
the population that they were 287
the population that they will 84
the population that was born 54
the population that was most 173
the population that was poor 48
the population they are meant 55
the population they are trying 51
the population was cut down 40
the population was far from 155
the population was far less 115
the population was far more 359
