tea together and planned many 53
to examine for himself into 64
to examine for himself their 58
to examine for himself those 48
to examine for himself what 99
to examine her features more 49
to examine him withdrew from 61
to examine his features more 40
to examine its effects upon 68
to examine this concept more 73
to examine this problem from 113
to examine this problem more 242
to examine this process more 115
to examine this question from 206
to examine this question here 50
to examine this question more 626
to examine this subject from 43
to examine this subject more 393
to examine too closely into 171
to examine too closely what 47
to examine with especial care 94
to exchange and compare ideas 56
to exchange and develop ideas 51
to exchange and discuss ideas 59
to exchange and discuss their 68
to exchange for wandering over 89
to exchange its dominion over 47
to exclude air bubbles from 103
to exclude all chinese from 42
to exclude all inquiry into 142
to exclude all mankind from 45
to exclude all persons from 290
to exclude all persons whom 87
to exclude all rivalry among 421
to exclude any article from 240
to exclude any citizen from 63
to exclude any persons from 66
to exclude her husband from 181
to exclude him forever from 50
to exclude its effects upon 62
to exclude its members from 59
to exclude net operating loss 52
to exclude this subject from 47
to exclude this variable from 61
to execute and deliver good 97
to execute and deliver said 122
to execute and deliver such 621
to execute and enforce such 52
to execute and enforce their 148
to execute his hostile threat 74
to execute his purpose upon 108
to execute his vengeance upon 196
to execute our painful duty 89
to exhaust all peaceful means 117
to exhibit his mastery over 40
to exhibit its peculiar form 40
to explain and clarify some 46
to explain and clarify their 105
to explain and clarify what 114
to explain and comment upon 212
to explain and confirm their 40
to explain and confirm what 58
to explain and discuss their 146
to explain and discuss these 85
to explain and discuss what 63
to explain and enforce their 67
to explain and enforce these 82
to explain and enforce what 72
to explain and enlarge upon 189
to explain and impress upon 59
to explain and justify some 81
to explain and justify such 173
to explain and justify their 3530
to explain and justify these 267
to explain and justify those 104
to explain and justify what 580
to explain and justify your 326
to explain and perhaps even 62
to explain and predict health 164
to explain and predict many 55
to explain and predict other 90
to explain and predict some 66
to explain and predict such 92
to explain and predict their 208
