tea for him and scolded 52
to deal with its complex 53
to deal with its critics 58
to deal with its current 73
to deal with its demands 87
to deal with its effects 413
to deal with its enemies 193
to deal with its foreign 64
to deal with its general 43
to deal with its history 94
to deal with its increasing 114
to deal with its members 145
to deal with its natural 51
to deal with its present 161
to deal with its primary 57
to deal with its problem 108
to deal with its results 78
to deal with its subject 394
to deal with its victims 49
to deal with lead poisoning 94
to deal with men according 106
to deal with mob violence 59
to deal with new aspects 45
to deal with new demands 152
to deal with new material 109
to deal with new matters 47
to deal with one central 79
to deal with one company 85
to deal with one element 67
to deal with one hundred 84
to deal with one problem 646
to deal with one question 115
to deal with one subject 225
to deal with our affairs 69
to deal with our anxiety 76
to deal with our complex 67
to deal with our country 54
to deal with our current 147
to deal with our emotions 274
to deal with our enemies 244
to deal with our fellows 40
to deal with our foreign 65
to deal with our friends 76
to deal with our national 60
to deal with our natural 49
to deal with our parents 59
to deal with our present 545
to deal with our problem 277
to deal with our subject 311
to deal with our thoughts 41
to deal with raw material 50
to deal with real numbers 69
to deal with real objects 69
to deal with team members 40
to deal with that anxiety 72
to deal with that anymore 90
to deal with that bastard 43
to deal with that because 273
to deal with that behavior 64
to deal with that company 94
to deal with that concept 48
to deal with that concern 83
to deal with that content 140
to deal with that country 165
to deal with that dilemma 52
to deal with that element 53
to deal with that history 42
to deal with that material 213
to deal with that peculiar 47
to deal with that position 81
to deal with that problem 3487
to deal with that question 1604
to deal with that somehow 40
to deal with that student 62
to deal with that subject 1978
to deal with them according 1104
to deal with them anymore 152
to deal with them because 1616
to deal with them briefly 187
to deal with them depends 42
to deal with them exactly 78
to deal with them frankly 66
to deal with them harshly 75
to deal with them herself 86
to deal with them himself 326
to deal with them outside 132
to deal with them quickly 301
to deal with them rightly 53
to deal with them somehow 76
to deal with them swiftly 46
to deal with them together 570
to deal with them unaided 42
to deal with this alleged 97
to deal with this ancient 55
to deal with this anomaly 223
to deal with this anxiety 290
to deal with this anymore 168
to deal with this awkward 82
to deal with this because 408
to deal with this behavior 335
to deal with this central 196
to deal with this chronic 75
to deal with this company 43
to deal with this complex 1806
to deal with this concept 299
to deal with this concern 415
to deal with this country 97
to deal with this creature 55
to deal with this decision 76
to deal with this dilemma 1535
to deal with this dispute 78
to deal with this dreadful 65
to deal with this duality 56
to deal with this dynamic 81
to deal with this element 359
to deal with this elusive 41
to deal with this episode 52
to deal with this equation 56
to deal with this example 48
to deal with this failure 69
to deal with this familiar 48
to deal with this freedom 83
to deal with this general 233
to deal with this herself 92
to deal with this himself 95
to deal with this history 50
to deal with this illness 111
to deal with this immense 108
to deal with this impasse 95
to deal with this impending 44
to deal with this increase 116
to deal with this increasing 191
to deal with this invasion 70
to deal with this language 45
to deal with this massive 109
to deal with this material 973
to deal with this mistake 52
to deal with this monster 125
to deal with this national 93
to deal with this natural 45
to deal with this outbreak 56
to deal with this painful 104
to deal with this paradox 301
to deal with this passage 108
to deal with this patient 180
to deal with this pattern 76
to deal with this peculiar 69
to deal with this position 94
to deal with this present 112
to deal with this problem 101942
to deal with this process 297
to deal with this project 58
to deal with this question 11343
to deal with this rapidly 48
to deal with this recurring 45
to deal with this relation 41
to deal with this request 111
to deal with this scenario 103
to deal with this scourge 97
