tea tray and a plate 45
to give off a small 120
to give off a smell 128
to give off a spark 55
to give off a strong 126
to give off a sweet 86
to give off a vapor 72
to give one a false 46
to give one a feeling 308
to give one a notion 151
to give one a right 210
to give one a sense 710
to give one a shock 90
to give one a start 49
to give one a strong 52
to give one a taste 45
to give one a vivid 57
to give out a faint 57
to give out a large 49
to give out a light 213
to give out a piece 56
to give out a psalm 46
to give out a sound 302
to give out a story 41
to give out a strong 76
to give out a writing 71
to give that i would 62
to give thee a piece 46
to give thee a place 47
to give thee a token 68
to give them a basic 252
to give them a basis 445
to give them a bible 110
to give them a black 118
to give them a blank 84
to give them a bonus 127
to give them a boost 389
to give them a breathing 608
to give them a bribe 59
to give them a brief 1431
to give them a broad 414
to give them a brown 54
to give them a brush 109
to give them a burial 58
to give them a cause 75
to give them a change 273
to give them a chase 115
to give them a check 246
to give them a cheer 85
to give them a chief 227
to give them a child 606
to give them a civil 81
to give them a claim 250
to give them a class 102
to give them a close 225
to give them a coating 299
to give them a color 108
to give them a crack 116
to give them a crash 91
to give them a crisp 47
to give them a crown 263
to give them a crust 44
to give them a cutting 98
to give them a daily 116
to give them a dance 89
to give them a defeat 70
to give them a denial 101
to give them a dowry 112
to give them a dozen 40
to give them a drink 693
to give them a faint 101
to give them a false 678
to give them a farthing 74
to give them a fatal 42
to give them a father 52
to give them a feeling 3825
to give them a field 95
to give them a fight 205
to give them a final 707
to give them a finer 191
to give them a first 354
to give them a fitting 386
to give them a fixed 734
to give them a focus 61
to give them a footing 91
to give them a force 93
to give them a forum 135
to give them a frame 96
to give them a freer 54
to give them a fresh 1096
to give them a glass 131
to give them a gloss 138
to give them a glowing 125
to give them a grace 85
to give them a grade 168
to give them a grand 329
to give them a grant 175
to give them a grasp 40
to give them a greek 41
to give them a green 100
to give them a group 53
to give them a guard 92
to give them a guide 147
to give them a guinea 52
to give them a habit 45
to give them a happy 399
to give them a hasty 41
to give them a healthy 203
to give them a hearty 1482
to give them a helping 1096
to give them a holding 96
to give them a house 242
to give them a human 343
to give them a joint 111
to give them a kingdom 72
to give them a label 98
to give them a large 756
to give them a lasting 131
to give them a latin 42
to give them a laugh 58
to give them a leader 48
to give them a legal 496
to give them a lengthy 42
to give them a level 70
to give them a licking 47
to give them a light 604
to give them a local 199
to give them a lodging 99
to give them a longer 1040
to give them a lower 154
to give them a magic 53
to give them a major 111
to give them a medal 94
to give them a meeting 380
to give them a method 75
to give them a model 182
to give them a moral 298
to give them a morning 50
to give them a mother 159
to give them a naval 55
to give them a nearer 123
to give them a night 359
to give them a noble 77
to give them a notion 151
to give them a nudge 172
to give them a paper 360
to give them a parting 987
to give them a party 425
to give them a passing 454
to give them a penny 527
to give them a period 119
to give them a phone 49
to give them a piece 1525
to give them a place 4184
to give them a plain 343
to give them a pleasing 147
to give them a point 207
to give them a power 419
to give them a price 135
to give them a proof 607
to give them a quick 693
to give them a quiet 69
to give them a quite 340
to give them a raise 178
to give them a rather 123
to give them a really 232
to give them a reason 1612
to give them a reply 112
to give them a resting 42
to give them a right 3404
to give them a rough 329
to give them a round 276
to give them a rousing 310
to give them a royal 227
to give them a ruler 80
to give them a running 79
to give them a rupee 75
to give them a scare 216
to give them a sense 7931
to give them a setting 165
to give them a shake 97
to give them a shape 154
to give them a share 2095
to give them a sharp 254
to give them a sheen 55
to give them a shine 90
to give them a shiny 149
to give them a shock 154
to give them a short 811
to give them a shove 146
to give them a sight 128
to give them a sleek 74
to give them a slice 44
to give them a smack 42
to give them a small 1941
to give them a smart 60
to give them a smile 163
to give them a smooth 551
to give them a snack 43
to give them a social 189
to give them a solid 1121
to give them a sound 1180
to give them a space 70
to give them a speed 133
to give them a spell 48
to give them a stake 537
to give them a start 3395
to give them a state 194
to give them a steady 109
to give them a stern 80
to give them a stiff 48
to give them a still 281
to give them a stone 207
to give them a store 43
to give them a story 194
to give them a strong 1017
to give them a sweet 77
to give them a swift 65
to give them a talking 105
to give them a taste 3154
to give them a thrill 176
to give them a title 1052
to give them a token 212
to give them a tongue 70
to give them a total 368
to give them a touch 523
to give them a trade 87
to give them a truer 44
to give them a truly 181
to give them a twist 88
to give them a unity 133
to give them a valid 71
to give them a value 615
to give them a vision 296
to give them a visit 190
to give them a vital 40
to give them a vivid 92
to give them a voice 3743
to give them a warning 869
to give them a weapon 62
to give them a wedding 120
to give them a whirl 144
to give them a white 87
to give them a whole 244
to give them a wider 1591
to give them a winning 46
to give them a working 347
to give them a world 173
to give them a worse 202
to give them a worthy 81
to give this a place 188
to give was a short 48
to give way a small 41
to give you a basic 1305
to give you a basis 355
to give you a bible 99
to give you a black 188
to give you a blank 135
to give you a blood 203
to give you a bonus 314
to give you a boost 435
to give you a brace 40
to give you a brand 284
to give you a breathing 107
to give you a brief 9597
to give you a broad 839
to give you a bunch 153
to give you a chair 92
to give you a change 130
to give you a chart 42
to give you a check 771
to give you a child 1045
to give you a chill 150
to give you a civil 56
to give you a claim 66
to give you a close 282
to give you a count 109
to give you a crack 97
to give you a crash 281
to give you a cross 121
to give you a crown 49
to give you a cutting 40
to give you a daily 82
to give you a dance 67
to give you a dowry 49
to give you a dozen 190
to give you a draft 69
to give you a drawing 43
to give you a dress 186
to give you a drink 697
to give you a faint 448
to give you a false 449
to give you a farthing 117
to give you a feeling 1661
to give you a field 95
to give you a fight 67
to give you a final 393
to give you a first 409
to give you a fitting 107
to give you a fixed 266
to give you a frame 95
to give you a frank 117
to give you a fresh 659
to give you a fully 65
to give you a glass 773
to give you a glowing 107
to give you a grade 372
to give you a grand 138
to give you a grant 84
to give you a grasp 62
to give you a green 65
to give you a guard 46
to give you a guide 285
to give you a hands 72
to give you a handy 69
to give you a happy 299
to give you a hasty 175
to give you a healthy 190
