the abject poverty and the 93
the reasoning process and to 72
the reasoning process can be 162
the reasoning process for the 43
the reasoning process has to 80
the reasoning process may be 115
the reasoning process that is 88
the reasoning process that the 52
the reasoning process with the 55
the reasons adduced for it 47
the reasons adduced for the 420
the reasons against doing so 40
the reasons alleged for it 149
the reasons alleged for the 596
the reasons brought out in 40
the reasons claimed and the 53
the reasons impelling him to 51
the reasons offered for it 306
the reasons offered for the 591
the reasons pointed out by 198
the reasons pointed out in 418
the reasons spelled out in 193
the reasons therefor and be 56
the reasons therefor and by 484
the reasons therefor and if 86
the reasons therefor and of 179
the reasons therefor and the 3397
the reasons therefor and to 47
the reasons therefor are as 47
the reasons therefor may be 73
the rebels marched off the 44
the rebels marched out of 57
the rebels shipped off to 80
the receding forehead and the 108
the recent alliance with the 93
the recent concern for the 93
the recent concern with the 178
the recent contest for the 131
the recent contest with the 69
the recent decades and the 50
the recent decision not to 60
