tap into the youth market 86
they play in rock building 97
they plead in their excuse 47
they pose an even greater 96
they pray to their ghosts 53
they pray to these images 80
they push to their utmost 103
they reach the high school 258
they reach the ocean before 58
they reach the same height 83
they reach the same result 87
they rein in their horses 43
they rely on their strength 43
they rely to some extent 80
they rest in their places 66
they rest on tree trunks 45
they rise in great flocks 51
they rise in most places 42
they rise in their degree 49
they rise in their places 94
they roam the great plains 75
they rode at full gallop 237
they rose as from unrest 155
they rose in open revolt 110
they rose in their places 58
they rose to high office 55
they rose to much greater 40
they said at north verona 45
they said in their letter 123
they said in their report 249
they said on their return 59
they said the ship should 93
they said to their master 60
they said to their sister 51
they seek the same object 45
they seek to hide behind 237
