tan and young and lovely 137
that you will not wonder 375
that you will now blench 48
that you will now permit 40
that you will now redeem 91
that you will put brains 91
that you will read through 47
that you will run across 369
that you will say something 250
that you will see before 77
that you will see better 234
that you will see clearly 75
that you will see something 236
