tab stop at the center 163
then have to be judged 72
then have to be lifted 45
then have to be linked 75
then have to be looked 64
then have to be passed 105
then have to be placed 272
then have to be proved 73
then have to be raised 171
then have to be shared 48
then have to be solved 139
then have to be something 44
then have to be sorted 125
then have to be sought 191
then have to be stored 84
then have to be taught 46
then have to be tested 235
then have to be treated 251
then have to be turned 81
then have to be viewed 67
then have to be worked 116
then have to do something 119
then have to do without 52
then have to go further 41
then have to go through 1300
then have to go without 61
then have we to expect 57
then having to go through 199
then heating it to remove 128
then heir of the argyle 42
then held by an english 67
then held by the church 105
then held by the english 866
then held by the french 630
then held by the indians 52
then held by the rebels 44
then held by the united 266
then held in the church 55
then held in the senate 46
then held in the united 101
then held it up before 77
then hide in the bushes 68
then high in the heavens 47
then hove up the anchor 70
then join in the chorus 46
then join to the church 49
then jump to the ground 124
then just at the moment 93
then keep it to myself 124
then know to be caviare 44
then laid at the bottom 40
then laid in the bottom 84
then laid in the coffin 48
then laid in the groove 50
then laid in the ground 40
then laid on the bottom 106
then laid on the ground 429
then laid to my charge 65
then laying on the copper 40
then leads to the choice 48
then leads to the further 88
then leads to the release 52
then leads to the result 238
then leads to the second 207
then leads us to expect 50
then leave it as before 47
then leave it to itself 191
then leave it to nature 51
then leave it to settle 57
then leave me to myself 43
then leaving it to itself 185
then left at the bottom 43
then left at the second 72
then left in the ground 42
then left in the middle 54
then left it to become 45
then left it to itself 138
then left me to myself 103
then left me to pursue 65
then left on the ground 235
then left to the luxury 122
then left to the tender 61
then lies in the groove 73
then living at the corner 41
then living at the mission 83
then living in the colony 82
then living in the county 103
then living in the eastern 41
then living in the family 100
then living in the forest 42
then living in the french 147
then living in the little 46
then living in the mansion 52
then living in the mission 41
then living in the palace 92
then living in the parish 149
then living in the soviet 125
then living in the temple 174
then living in the united 1863
then living in the valley 46
then living on an island 51
then living on the island 396
then look at an object 40
then look at it through 70
then look at the actual 115
then look at the answer 87
then look at the bottom 124
then look at the changes 88
then look at the course 49
then look at the effect 159
then look at the eighty 178
