pacemaker timing cycles 196
prisoners were shaved 47
prisoners were shouting 112
prisoners were shoved 213
prisoners were silent 196
prisoners were simply 531
prisoners were slaves 59
prisoners were sleeping 313
prisoners were slowly 166
prisoners were sorted 138
prisoners were sought 43
prisoners were spared 655
prisoners were standing 661
prisoners were starting 49
prisoners were starving 255
prisoners were stoned 155
prisoners were stored 44
prisoners were stowed 49
prisoners were streaming 128
prisoners were struck 78
prisoners were sullen 73
prisoners were taught 239
prisoners were tested 56
prisoners were thought 116
prisoners were tossed 76
prisoners were treated 6428
prisoners were turned 1303
prisoners were tuscan 64
prisoners were twelve 42
prisoners were twenty 118
prisoners were unable 530
prisoners were untied 63
prisoners were viewed 70
prisoners were wanted 104
prisoners were warned 214
prisoners were watching 156
prisoners were widely 44
prisoners were without 460
prisoners were worked 308
prisoners will always 69
prisoners will amount 59
prisoners will arrive 46
prisoners will become 100
prisoners will escape 53
prisoners will remain 188
prisoners will return 161
prisoners will suffer 48
prisoners will vanish 62
prisoners wore chains 52
privateer from boston 53
privately from another 44
privately from england 50
privately from france 113
privately from london 102
privately gave notice 41
privately gave orders 111
privately giving orders 47
privately gone through 77
privately have agreed 44
privately have thought 153
privately held assets 423
privately held belief 74
privately held demand 46
privately held dollar 122
privately held entity 81
privately held equity 49
privately held family 516
privately held feelings 41
privately held forest 266
privately held german 122
privately held opinion 112
privately held papers 88
privately held parent 41
privately held public 262
privately held rights 59
privately held shares 356
privately held stocks 243
privately held target 58
privately held timber 76
privately held tracts 65
privately held values 150
privately held weapons 67
privately into england 123
privately into france 235
privately just before 91
privately knew better 41
privately laid before 154
privately means another 42
privately once already 49
privately paid deputy 64
privately sent orders 43
privately their opinion 65
privately till prayer 55
privately told seward 42
privately well pleased 90
privations more strict 54
privations were greater 44
privations were repaid 53
privatize many public 53
privatize some public 127
privatize their public 243
privatizing many public 108
privatizing some public 80
privatizing their public 47
privilege also allows 98
privilege also covers 79
privilege also exists 79
privilege been waived 52
privilege came before 66
privilege from another 127
privilege from arrest 2113
privilege from edward 44
privilege from public 51
privilege have always 100
privilege have arisen 74
privilege have become 99
privilege here created 117
privilege more freely 48
privilege more highly 79
privilege much sought 124
privilege must always 79
privilege only belonging 90
privilege only covers 58
privilege only exists 59
privilege only through 50
privilege over another 187
privilege rule should 98
privilege some actors 65
privilege some groups 311
privilege some voices 97
privilege soon became 59
privilege very highly 102
privilege very rarely 40
privilege well suited 61
privilege went beyond 40
privilege were already 57
privilege were always 42
privilege were called 99
privilege were common 59
privilege were created 55
privilege were denied 191
privilege were raised 62
privilege when called 109
privilege will always 117
privilege will attach 270
privilege will become 100
privilege will depend 82
privilege will extend 80
privilege will permit 62
privilege will remain 80
privilege will result 57
privilege will vanish 75
privileging some groups 79
privileging some voices 43
proactive means building 56
proactive role played 110
