palaeolithic cave paintings 146
procedures very closely 58
procedures very quickly 85
procedures very similar 429
procedures went smoothly 45
procedures were according 90
procedures were adapted 492
procedures were adhered 347
procedures were adopted 3571
procedures were allowed 149
procedures were altered 450
procedures were amended 137
procedures were applied 4503
procedures were arranged 110
procedures were assumed 57
procedures were avoided 98
procedures were beginning 44
procedures were briefly 63
procedures were brought 204
procedures were capable 83
procedures were carried 7087
procedures were checked 108
procedures were closely 101
procedures were complex 199
procedures were correct 132
procedures were covered 148
procedures were decided 85
procedures were defined 386
procedures were delayed 84
procedures were derived 271
procedures were devised 1541
procedures were divided 115
procedures were drafted 68
procedures were dropped 61
procedures were enacted 249
procedures were equally 335
procedures were evident 79
procedures were evolved 221
procedures were exactly 193
procedures were familiar 79
procedures were feasible 51
procedures were finally 132
procedures were grouped 55
procedures were handled 123
procedures were helpful 84
procedures were ignored 263
procedures were illegal 89
procedures were imposed 145
procedures were invoked 300
procedures were largely 448
procedures were limited 711
procedures were measured 61
procedures were minimal 57
procedures were modeled 161
procedures were offered 99
procedures were omitted 201
procedures were ordered 86
procedures were painful 47
procedures were perhaps 48
procedures were planned 257
procedures were present 68
procedures were pursued 65
procedures were quickly 119
procedures were rapidly 81
procedures were reduced 138
procedures were refined 653
procedures were related 105
procedures were relaxed 112
procedures were reliable 61
procedures were removed 96
procedures were repeated 1511
procedures were revealed 49
procedures were revised 576
procedures were routine 94
procedures were similar 2056
procedures were simpler 58
procedures were somehow 42
procedures were spelled 134
procedures were started 247
procedures were stopped 51
procedures were strongly 71
procedures were studied 423
procedures were subject 170
procedures were superior 132
procedures were totally 93
procedures were typical 75
procedures were uniform 69
procedures were unknown 99
