hail suppression program 255
having discovered america 645
having discovered certain 200
having discovered everything 41
having discovered herself 76
having discovered himself 150
having discovered several 254
having discreetly avoided 51
having discreetly retired 123
having dishonored himself 44
having dispatched several 44
having disruptive effects 72
having dissociated himself 110
having distinctly refused 108
having electrical charges 62
having eliminated everything 49
having encumbered himself 74
having entrenched himself 185
having enumerated several 144
having equivalent effects 221
having erroneously assumed 53
having essentially altered 52
having essentially similar 163
having essentially uniform 43
having exceptional ability 167
having exculpated himself 103
having expatriated himself 105
having explicitly defined 42
having extinguished sedition 79
having extricated herself 87
having extricated himself 589
having flagrantly violated 73
having flourished between 49
having flourished together 105
having fluctuated between 185
having foreseeable effects 73
having frequently appeared 41
having frequently carried 67
having frequently charged 132
having frequently figured 68
having frequently noticed 53
having frequently occasion 49
having frequently offered 331
having frequently preached 86
having frequently repeated 82
having frequently visited 317
having frequently watched 53
having frequently written 52
having fulminated against 46
having generously allowed 64
having generously offered 231
having gestational diabetes 250
having government provide 70
having government support 59
having gravitated towards 52
having grievances against 155
having habituated herself 84
having habituated himself 74
having homosexual affairs 93
having homosexual desires 57
having homosexual thoughts 55
having identified certain 82
having identified herself 134
having identified himself 1187
having identified several 79
having illiterate parents 46
having immediately ordered 85
having immediately smashed 63
having implicated himself 50
having improperly granted 64
having inadequate capital 52
having inadequate control 40
having inadequate incomes 61
having incarnated himself 62
having indefinite duration 64
having indignation against 66
having individual control 58
having individual members 172
having individual sessions 78
having individual teachers 43
having influential friends 366
having information regarding 215
having information systems 82
having information withheld 67
having infrequent contact 52
having inhibitory effects 86
having insinuated himself 705
having instigated attempt 47
having instructed mankind 62
having interested himself 384
having interested motives 47
having interfered between 102
having interposed between 227
having interposed betwixt 88
having interstate traffic 125
having intervened between 536
having intrenched himself 51
having introduced certain 119
having introduced foreign 44
having introduced freedom 50
having introduced herself 119
having introduced himself 1113
having introduced several 177
having introduced slavery 171
having introduced tobacco 46
having invitations printed 40
having judiciously adopted 81
having legislation enacted 87
having legitimate offspring 67
having limitations imposed 47
having literature foisted 49
having magnitudes between 69
having maintained contact 86
having maintained herself 71
having maintained himself 150
having maintained silence 44
having maliciously accused 43
having management control 55
having manifested herself 168
having manifested himself 511
having manifestly deviated 150
having mechanical trouble 120
having misbehaved himself 70
having mistakenly assumed 70
having multiplier effects 44
having negatively charged 104
having negligible effects 106
having negligible friction 73
having nightmares because 86
having objectives similar 125
having obligations towards 87
having obstructed justice 57
having operational control 116
having originally adopted 51
having originally appeared 300
having originally applied 46
having originally belonged 728
having originally brought 112
having originally covered 47
having originally entered 156
having originally existed 209
having originally inferior 51
having originally offered 50
having originally opposed 117
having originally planned 129
having originally planted 67
having originally settled 166
having originally started 72
having originally written 123
having originated outside 223
having oscillated between 44
having outpatient surgery 85
having overreached himself 175
having overworked himself 83
having particular effects 86
having particular features 109
having particular occasion 43
