ha sample plots 71
he seemed civil 40
he seemed close 1318
he seemed cowed 59
he seemed crazy 101
he seemed cross 125
he seemed cruel 52
he seemed cured 53
he seemed daily 166
he seemed dazed 1145
he seemed dimly 109
he seemed drawing 62
he seemed drawn 383
he seemed drunk 430
he seemed easier 542
he seemed easily 173
he seemed either 1054
he seemed equal 93
he seemed every 648
he seemed extra 63
he seemed faint 134
he seemed falling 56
he seemed fated 499
he seemed fifty 53
he seemed fired 80
he seemed first 265
he seemed fixed 134
he seemed frail 321
he seemed frank 96
he seemed fresh 175
he seemed fully 1910
he seemed funny 55
he seemed gasping 45
he seemed gaunt 106
he seemed gayer 88
he seemed genial 52
he seemed giddy 102
he seemed given 122
he seemed glued 91
he seemed grave 155
he seemed grown 41
he seemed happy 5318
he seemed harsh 46
he seemed headed 342
he seemed healthy 396
he seemed hearty 49
he seemed human 279
he seemed hungry 216
he seemed jolly 53
he seemed jumpy 65
he seemed kinda 105
he seemed known 45
he seemed lacking 172
he seemed large 96
he seemed later 80
he seemed leaner 86
he seemed light 316
he seemed loathe 45
he seemed looking 182
he seemed loyal 44
he seemed lucid 156
he seemed miles 109
he seemed moody 547
he seemed moved 621
he seemed naive 79
he seemed naked 65
he seemed nearer 483
he seemed nearly 516
he seemed never 10965
he seemed nicer 135
he seemed oddly 791
he seemed often 942
he seemed older 3957
he seemed paler 245
he seemed prone 176
he seemed proof 160
he seemed proud 1446
he seemed queer 116
he seemed quick 68
he seemed quiet 651
he seemed quite 24127
he seemed rather 13514
he seemed really 3533
he seemed right 1124
he seemed rough 71
he seemed sadly 100
he seemed sharp 47
he seemed short 370
he seemed silly 42
he seemed since 79
he seemed sinking 216
he seemed small 465
he seemed smart 113
he seemed sober 289
he seemed solid 175
he seemed sorry 517
he seemed sound 65
he seemed speaking 47
he seemed spent 74
he seemed steady 152
he seemed stern 363
he seemed stiff 227
he seemed still 2831
he seemed strong 578
he seemed stuck 212
he seemed surer 84
he seemed surly 81
he seemed sweet 58
he seemed taken 735
he seemed talking 41
he seemed tense 1095
he seemed thrown 62
he seemed timid 241
he seemed tired 4077
he seemed today 66
he seemed tongue 255
he seemed tough 59
he seemed truly 834
he seemed twice 461
he seemed under 1102
he seemed uneasy 1093
he seemed unfit 62
he seemed unreal 108
he seemed upbeat 63
he seemed upset 967
he seemed vague 187
he seemed verging 67
he seemed vexed 246
he seemed waiting 131
he seemed walking 48
he seemed wanting 131
he seemed weaker 158
he seemed while 146
he seemed whole 65
he seemed willing 5968
he seemed within 123
he seemed worse 776
he seemed worthy 313
he seized about 111
he seized after 65
he seized again 120
he seized cuzco 41
he seized dorian 85
he seized eight 60
he seized every 3288
he seized first 119
he seized forty 49
he seized goods 59
he seized harry 41
he seized large 75
he seized paper 41
he seized peter 79
he seized power 9739
he seized roger 64
he seized scipio 54
he seized sixty 46
he seized thirty 59
he seized total 41
he seized under 44
he seizes every 648
he seizes power 168
he seldom acted 306
he seldom again 67
he seldom aimed 64
he seldom asked 536
he seldom awoke 54
he seldom bathed 81
he seldom began 83
he seldom bends 51
he seldom breaks 86
he seldom broke 138
he seldom calls 107
he seldom cared 418
he seldom cares 433
he seldom ceased 79
he seldom chose 311
he seldom cited 43
he seldom cites 96
he seldom comes 1066
he seldom could 621
he seldom cried 178
he seldom cries 87
he seldom dared 200
he seldom dares 135
he seldom dated 118
he seldom dined 173
he seldom dines 51
he seldom drank 1010
he seldom draws 107
he seldom dreams 48
he seldom drops 52
he seldom drove 122
he seldom dwelt 60
he seldom earned 44
he seldom either 153
he seldom erred 453
he seldom faced 52
he seldom fails 4066
he seldom falls 298
he seldom feels 350
he seldom finds 538
he seldom fired 42
he seldom found 1423
he seldom fully 45
he seldom gains 48
he seldom gives 946
he seldom grows 79
he seldom holds 62
he seldom joked 42
he seldom keeps 193
he seldom kills 78
he seldom knows 758
he seldom lacks 45
he seldom learns 114
he seldom leaves 1189
he seldom liked 86
he seldom likes 80
he seldom lived 179
he seldom lives 359
he seldom looks 322
he seldom loses 355
he seldom makes 1731
he seldom meets 313
he seldom mingled 207
he seldom mixed 191
he seldom moved 496
he seldom moves 201
he seldom named 65
he seldom names 40
he seldom needs 280
he seldom omits 141
he seldom opens 80
he seldom parts 210
he seldom picks 48
he seldom plays 176
he seldom quite 55
he seldom quits 123
he seldom really 225
he seldom rests 41
he seldom rises 518
he seldom seeks 135
he seldom seems 327
he seldom sells 49
he seldom shows 556
he seldom slept 821
he seldom soars 47
he seldom spake 92
he seldom speaks 1490
he seldom spent 1040
he seldom spoke 6776
he seldom staid 107
he seldom stays 227
he seldom stirs 87
he seldom stood 125
he seldom stops 259
he seldom swore 58
he seldom takes 1021
he seldom talks 305
he seldom tells 146
he seldom thinks 939
he seldom treads 57
he seldom treats 47
he seldom tried 377
he seldom tries 216
he seldom turns 146
he seldom waits 56
he seldom walks 141
he seldom wants 184
he seldom works 107
he seldom would 226
he seldom wrote 1618
he senate shall 73
he sensed about 224
he sensed again 141
he sensed anything 131
he sensed beneath 229
he sensed could 122
he sensed danger 1194
he sensed defeat 43
he sensed dimly 43
he sensed every 92
he sensed growing 45
he sensed might 163
he sensed motion 58
he sensed others 40
he sensed people 105
he sensed power 47
he sensed quite 61
he sensed rather 778
he sensed right 96
he sensed where 158
he sensed within 388
he sensed would 475
he senses about 106
he senses anything 52
he senses beneath 47
he senses danger 402
he senses rather 47
he senses where 46
he senses within 204
he serious about 696
he served about 650
he served after 659
he served again 1246
he served alone 55
he served brief 56
he served could 182
he served daily 55
he served david 46
he served eight 1045
he served either 394
he served every 145
he served fifty 55
he served first 6578
he served forty 134
he served george 51
he served henry 209
he served human 175
he served james 65
he served jesus 41
he served laban 220
he served later 255
he served longer 494
he served louis 96
he served lunch 61
he served might 123
he served nearly 481
he served never 62
he served often 89
he served others 232
he served people 91
he served queen 79
he served quite 44
he served rather 104
he served seven 1348
he served shall 71
he served since 80
he served sixty 46
he served spain 44
he served still 47
he served terms 186
he served thirty 271
he served tours 58
he served twice 1199
he served under 36386
he served until 29160
he served warning 157
he served where 41
he served which 54
he served while 279
he served within 97
he served would 1324
he serves above 106
he serves again 50
he serves eight 49
he serves every 46
he serves first 40
he serves heaven 46
he serves others 528
he serves people 74
he serves rather 70
he serves seven 75
he serves shall 55
he serves today 72
he serves under 847
he serves until 161
he serves within 98
he serves would 49
he shaken hands 75
he shakes aloft 67
he shakes hands 3988
he shakes heaven 42
he shakes loose 70
he shamed heroes 43
he shames still 45
he shaped stone 64
he shared about 279
he shared alike 63
he shared alone 50
he shared anything 62
he shared bacon 40
he shared billing 167
he shared burke 81
he shared equal 59
he shared every 347
he shared first 299
he shared freud 64
he shared fully 381
he shared george 68
he shared henry 83
he shared james 52
he shared lenin 49
he shared locke 43
he shared luther 54
he shared plato 77
he shared power 630
he shared quite 51
he shared rather 53
he shared reagan 41
he shared rooms 528
he shared space 140
he shared until 40
he shared views 56
he shared warmth 46
he shared while 40
he shared would 42
he shares about 109
he shares basic 93
he shares every 69
he shares fully 132
he shares human 41
he shares plato 64
he shares power 197
he shares rooms 42
he shares space 61
he shaved about 43
he shaved again 79
he shaved close 210
he shaved daily 91
he shaved every 552
he shaved twice 139
he shaves every 130
he shewed equal 65
he shewed every 155
he shewed marks 44
he shewed mercy 104
he shewed signs 289
he shewed where 42
he shifts about 445
he shifts again 105
he shifts easily 53
he shifts focus 185
he shines above 293
he shines again 67
he shines alone 48
he shoots about 45
he shoots above 222
he shoots again 244
he shoots birds 92
he shoots every 42
he shoots first 442
he shoots people 114
he shoots right 48
he should abate 129
he should abhor 193
he should abide 2186
he should abort 57
he should about 1230
he should above 769
he should abuse 909
he should adapt 905
he should admit 4135
he should adopt 14360
he should adore 688
he should adorn 183
he should affix 228
he should after 5351
he should again 13624
he should agree 4356
he should alarm 475
he should alert 382
he should align 180
he should allay 93
he should allot 203
he should allow 13158
he should alone 327
he should alter 1602
he should amass 74
he should amend 468
he should amuse 528
he should annex 635
he should annoy 228
he should annul 315
he should appeal 2705
he should appear 22434
he should apply 12603
he should argue 997
he should arise 818
he should array 159
he should assay 44
he should atone 389
he should audit 129
he should avail 2600
he should avenge 843
he should avert 227
he should avoid 19262
he should await 1747
he should awake 4390
he should award 333
he should beget 1013
he should begin 20915
he should behead 55
he should belie 127
he should belong 2203
he should blame 1367
he should blast 76
he should blaze 118
he should bleed 379
he should blend 126
he should bless 612
he should blind 160
he should block 189
he should blunt 83
he should blurt 98
he should blush 543
he should board 365
he should boast 452
he should bother 1626
he should brace 125
he should brand 125
he should brave 152
he should breach 62
