ha would require 128
he really merited 219
he really mistook 48
he really mourned 40
he really noticed 523
he really notices 71
he really objects 460
he really obtains 76
he really offered 200
he really opposed 166
he really opposes 54
he really ordered 53
he really painted 148
he really perform 43
he really pitched 52
he really planned 420
he really pointed 41
he really possess 235
he really praised 44
he really preached 95
he really preaches 60
he really prefers 800
he really present 56
he really pressed 115
he really promise 41
he really propose 83
he really pursued 65
he really pursues 54
he really realized 124
he really receive 52
he really refused 123
he really regards 239
he really regrets 111
he really reigned 81
he really rejects 62
he really related 71
he really relaxed 128
he really remains 48
he really repents 78
he really resents 117
he really retired 67
he really returns 69
he really revealed 47
he really screwed 304
he really searched 45
he really settled 181
he really settles 47
he really shocked 192
he really shouted 45
he really sincere 154
he really smelled 59
he really sounded 321
he really sprains 106
he really started 2102
he really stepped 148
he really stirred 40
he really stopped 226
he really strives 78
he really studied 338
he really studies 137
he really succeed 132
he really suffers 312
he really suggest 56
he really support 58
he really suppose 453
he really suspect 118
he really tackled 40
he really thirsted 52
he really touched 388
he really touches 77
he really trusted 928
he really unaware 261
he really unhappy 51
he really uttered 725
he really visited 227
he really watched 72
he really weighed 48
he really worried 279
he really worries 88
he really wounded 42
he really written 139
he really yielded 58
he reared against 78
he reared himself 1055
he reared several 53
he reared upright 127
he rebel against 512
he reels forward 43
he refer himself 129
he reins himself 61
he rends asunder 144
he repeat himself 383
he reread several 41
he rests against 180
he rests assured 308
he rests between 112
he rests content 1133
he rests finally 61
he rests forever 64
he rests himself 349
he rests quietly 166
he rests uneasily 49
he reveal himself 1505
he rides against 83
he rides between 62
he rides forward 184
he rides himself 66
he rides pegasus 167
he rides sixteen 45
he rides steadily 48
he rides swiftly 90
he rides towards 172
he right happily 47
he right himself 80
he right pressed 105
he rinds himself 92
he rises against 309
he rises because 44
he rises hastily 55
he rises highest 66
he rises quickly 177
he rises quietly 81
he rises rapidly 115
he rises steadily 48
he rises superior 605
he rises swiftly 61
he rises towards 243
he rises upwards 63
he risks everything 847
he risks failure 60
he risks himself 253
he risks incurring 85
he risks offending 136
he robed himself 402
he robes himself 131
he rocks between 48
he rocks forward 113
he rocks himself 121
he rolls against 60
he rolls forward 103
he rolls himself 1026
he roman catholic 596
he roots himself 87
he round himself 64
he rouse himself 609
he rowed against 82
he rowed himself 480
he rowed rapidly 53
he rowed steadily 86
he rowed swiftly 58
he rowed towards 183
he rowed upstream 157
he royal academy 52
he royal college 58
he royal society 221
he ruins everything 142
he ruins himself 461
he ruled according 287
he ruled against 1030
he ruled because 74
he ruled between 116
he ruled britain 42
he ruled castile 49
he ruled everything 161
he ruled germany 76
he ruled harshly 80
he ruled himself 442
he ruled ireland 64
he ruled jointly 197
he ruled supreme 1195
he ruled together 42
he rules according 310
he rules against 178
he rules because 84
he rules everything 166
he rules governing 81
he rules himself 267
he rules supreme 254
he running against 41
he sadly decided 60
he sadly mistook 49
he sadly misuses 46
he sadly pointed 49
he sadly realized 188
he sadly realizes 90
he sadly recalls 64
he sadly records 47
he sadly refused 41
he sadly related 43
he sadly relates 44
he sadly remarks 144
he sadly repeated 199
he sadly replied 316
he sadly suffers 56
he sadly watched 161
he sadly withdrew 41
he sails between 52
he sails overhead 125
he sails towards 145
he saint because 46
he sated himself 103
he saved america 42
he saved because 67
he saved britain 52
he saved everything 393
he saved fifteen 78
he saved germany 104
he saved himself 9346
he saved mankind 103
he saved millions 65
he saved seventy 141
he saved several 275
he saves because 69
he saves everything 167
he saves himself 2881
he saves mankind 54
he saves sinners 107
he screw himself 86
he sealed himself 300
he seated himself 57324
he seeking shelter 41
he seeks affects 63
he seeks against 76
he seeks alliance 55
he seeks answers 333
he seeks because 314
he seeks between 67
he seeks comfort 498
he seeks company 54
he seeks contact 161
he seeks control 113
he seeks counsel 259
he seeks damages 232
he seeks delight 43
he seeks election 529
he seeks eternal 80
he seeks excuses 49
he seeks freedom 313
he seeks friends 52
he seeks general 49
he seeks harmony 45
he seeks himself 509
he seeks justice 245
he seeks material 179
he seeks maximum 42
he seeks medical 481
he seeks oblivion 211
he seeks occasion 69
he seeks outside 244
he seeks payment 79
he seeks pleasure 375
he seeks privacy 54
he seeks quality 50
he seeks redress 631
he seeks service 95
he seeks shelter 794
he seeks society 76
he seeks success 86
he seeks support 499
he seeks surcease 49
he seeks sympathy 64
he seeks variety 77
he seeks vengeance 246
he seeks victory 43
he seems acutely 53
he seems alarmed 52
he seems annoyed 145
he seems ashamed 168
he seems assured 88
he seems awfully 169
he seems awkward 102
he seems baffled 49
he seems briefly 40
he seems capable 977
he seems careful 134
he seems carried 47
he seems certain 383
he seems chiefly 555
he seems closely 42
he seems closest 128
he seems content 1632
he seems correct 95
he seems decided 49
he seems devoted 180
he seems distant 202
he seems dressed 46
he seems endowed 88
he seems equally 1006
he seems exactly 74
he seems excited 253
he seems familiar 300
he seems farthest 68
he seems finally 677
he seems foolish 49
he seems forever 114
he seems genuine 69
he seems happier 255
he seems happily 40
he seems haunted 92
he seems heartily 119
he seems himself 2401
he seems hitherto 235
he seems hopeful 58
he seems however 205
he seems inferior 96
he seems largely 317
he seems natural 105
he seems nervous 347
he seems nowhere 117
he seems obliged 169
he seems obscure 50
he seems opposed 69
he seems outside 103
he seems passive 41
he seems pathetic 49
he seems perfect 80
he seems perhaps 108
he seems plainly 315
he seems pleasant 101
he seems popular 42
he seems promising 44
he seems puzzled 164
he seems quickly 189
he seems quieter 44
he seems quietly 77
he seems rapidly 54
he seems reduced 65
he seems relaxed 203
he seems removed 78
he seems rightly 40
he seems sanguine 42
he seems shocked 90
he seems sincere 262
he seems smaller 68
he seems somehow 710
he seems stronger 140
he seems strongly 175
he seems stunned 119
he seems subject 70
he seems superior 108
he seems tacitly 180
he seems tempted 159
he seems totally 954
he seems touched 55
he seems trapped 138
he seems typical 58
he seems unaware 2730
he seems unfazed 50
he seems unhappy 219
he seems unmoved 204
he seems unwilling 1393
he seems usually 506
he seems utterly 822
he seems vaguely 141
he seems willingly 44
he seems worried 227
he sells because 201
he sells certain 61
he sells control 49
he sells depends 40
he sells diamonds 47
he sells everything 347
he sells foreign 50
he sells forward 128
he sells futures 110
he sells himself 1466
he sells packets 68
he sells several 52
he sells spirits 47
he sells spurious 44
he sells tickets 99
he sends according 44
he sends against 160
he sends captain 52
he sends colonel 43
he sends flowers 179
he sends forthwith 41
he sends forward 684
he sends greetings 679
he sends himself 165
he sends letters 329
he sends lightning 58
he sends luncheon 52
he sends regards 55
he sends reports 71
he sends seventy 44
he sends several 119
he sends towards 59
he sends winthrop 60
he sends written 41
he serve himself 102
he setting himself 131
he sewed himself 211
he sewed together 225
he shake himself 151
he shall abandon 299
he shall abolish 69
he shall absolve 59
he shall abstain 733
he shall according 50
he shall account 1408
he shall achieve 501
he shall acquire 1277
he shall address 496
he shall adjourn 335
he shall adjudge 216
