icebergs compelled him 51
insecure conditions for 58
insecure existence and 74
insecure foundation and 173
insecure foundation for 638
insecure foundation that 105
insecure guarantee for 54
insecure negotiation was 54
insecure political and 161
inserted carefully and 130
inserted correctly and 161
inserted especially for 71
inserted laterally and 148
inserted obliquely and 52
inserted primarily for 132
inserted provisions for 111
inserted provisions that 53
inserted purposely with 52
inserted sequences are 96
inserted somewhere near 45
inserted stipulating for 49
inserted stipulating that 196
inserted themselves and 99
inserted throughout its 41
inserted throughout this 70
inserted vaginally and 71
insertion algorithms for 51
insertion associated with 109
insertion difficult and 104
insertion equipment and 123
insertion equipment for 91
insertion heuristic for 51
insertion indicates that 211
insertion mechanism and 219
insertion mechanism for 142
insertion operations are 169
insertion operations can 42
insertion operators for 146
insertion procedure and 185
insertion procedure for 245
insertion procedure has 42
insertion processes are 101
insertion sequences and 1502
insertion sequences are 589
insertion sequences can 184
insertion sequences may 53
insertion sequences that 1184
insertion technique and 553
insertion technique are 105
insertion technique can 175
insertion technique for 856
insertion technique has 135
insertion technique may 48
insertion technique that 88
insertion technique was 131
insertion technique with 183
insiders estimated that 87
insiders predicted that 170
insiders speculate that 138
insiders suggested that 168
insidious adversary than 50
insidious arguments and 58
insidious arguments that 94
insidious assumption that 241
insidious character and 89
insidious connection with 40
insidious conviction that 45
insidious corruption and 49
insidious enchanter who 44
insidious influence and 144
insidious influence has 45
insidious influence that 280
insidious influence was 90
insidious influence with 48
insidious intrigues and 86
insidious processes that 108
insidious suggestion that 672
insidious suggestion was 53
insidious temptation and 47
insidious temptation that 223
insights associated with 710
insights available for 179
insights connected with 89
insights developed and 70
insights important for 121
insights necessary for 883
insights presented are 40
insights suggested that 85
insights themselves are 66
insights throughout this 134
insisted accordingly that 133
insisted adamantly that 419
insisted afterward that 579
insisted correctly that 233
insisted elsewhere that 144
insisted especially that 402
insisted excitedly that 50
insisted officially that 91
insisted previously that 100
insisted privately that 413
insisted repeatedly and 58
insisted repeatedly that 4109
insisted throughout her 124
insisted throughout his 967
insisted throughout that 2130
insisted throughout this 678
insisted yesterday that 629
insolent absurdity that 56
insolent absurdity with 46
insolent arrogance and 145
insolent assumption that 307
insolent assurance that 122
insolent barbarians who 169
insolent barbarity has 64
insolent certainty that 86
insolent challenges that 42
insolent chieftain who 68
insolent disregard for 270
insolent intruders and 72
insolent patronage and 60
insolent suggestion that 55
insolent usurpation that 43
inspecting documents and 105
inspecting equipment and 114
inspecting factories and 194
inspecting factories for 46
inspecting hospitals and 136
inspects factories and 169
inspired activists and 44
inspired admiration and 1402
inspired admiration for 348
inspired aggression and 106
inspired alexander with 118
inspired algorithms for 76
inspired americans with 255
inspired arguments for 66
inspired assurance that 264
inspired audiences with 108
inspired augustine with 54
inspired beholders with 45
inspired campaigns for 66
inspired character and 190
inspired christians for 112
inspired christians with 131
inspired churchman that 63
inspired coleridge and 89
inspired colleagues and 118
inspired compassion and 136
inspired compassion for 40
inspired composers and 101
inspired conception and 43
inspired conviction that 561
inspired countless men 123
inspired creativity and 264
inspired creativity that 179
inspired criticism and 134
inspired designers and 44
inspired documents and 43
inspired eloquence and 194
inspired englishmen with 90
inspired everybody with 476
inspired followers with 52
inspired framework for 43
inspired frenchmen with 196
inspired furnishings and 40
inspired furniture and 200
inspired gratitude and 111
inspired gratitude for 50
inspired guesswork and 263
inspired historians and 284
inspired historians who 93
inspired ignorance with 65
inspired imitations and 45
inspired imitators and 121
inspired initiative and 47
inspired innovation and 51
