babe full of innocence 66
been used to benchmark 61
been used to blackmail 109
been used to brainwash 43
been used to broadcast 134
been used to calculate 14115
been used to calibrate 1187
been used to castigate 43
been used to cauterize 72
been used to celebrate 388
been used to circulate 140
been used to coagulate 103
been used to configure 67
been used to conjugate 132
been used to considering 136
been used to constrain 733
been used to constrict 44
been used to construct 9969
been used to controlling 85
been used to correctly 79
been used to correlate 1272
been used to criticize 540
been used to cultivate 307
been used to decompose 318
been used to dehydrate 62
been used to demarcate 279
been used to denigrate 326
been used to depreciate 214
been used to described 149
been used to designate 13600
been used to determine 47475
been used to devastating 74
been used to different 159
been used to discharge 317
been used to discredit 1260
been used to disinfect 438
been used to dismantle 52
been used to dismember 51
been used to disparage 159
been used to dissipate 63
been used to dissociate 172
been used to distinguish 8705
been used to diversify 94
been used to dramatize 172
been used to duplicate 234
been used to elaborate 306
been used to eliminate 3237
been used to elsewhere 48
been used to elucidate 2392
been used to embarrass 79
been used to embellish 203
been used to emphasize 1339
been used to encompass 641
been used to encourage 2445
been used to enlighten 52
been used to entertain 401
been used to enumerate 175
been used to eradicate 428
been used to establish 11449
been used to evaporate 106
been used to excellent 276
been used to exemplify 428
been used to exhaustion 98
been used to exonerate 73
been used to explicate 173
been used to fabricate 2567
been used to fertilize 222
been used to fingerprint 79
been used to forestall 71
been used to formalize 164
been used to formulate 1365
been used to frustrate 237
been used to guarantee 279
been used to hardships 46
been used to harmonize 48
been used to highlight 1214
been used to hydrolyze 101
been used to implement 3241
been used to implicate 266
been used to inculcate 221
been used to influence 1911
been used to initialize 123
been used to inoculate 249
been used to institute 67
been used to integrate 746
been used to intensify 196
been used to intercept 97
been used to interface 90
been used to interfere 231
been used to interpret 3446
been used to interrupt 169
been used to intervene 136
been used to introduce 3007
been used to liquidate 160
been used to lubricate 151
been used to modernize 140
been used to normalize 229
been used to obfuscate 46
been used to objectify 42
been used to penetrate 223
been used to perforate 73
been used to persecute 96
been used to personify 67
been used to political 70
been used to postulate 173
been used to practical 69
been used to precisely 83
been used to prejudice 283
been used to prescribe 135
been used to previously 87
been used to prioritize 59
been used to privatize 42
been used to privilege 48
been used to propagate 467
been used to propitiate 59
been used to prosecute 812
been used to prototype 50
been used to publicize 132
been used to pulverize 49
been used to recognize 554
been used to recommend 195
been used to reconcile 272
been used to reference 88
been used to refurbish 49
been used to reimburse 63
been used to reinforce 2293
been used to reinstate 41
been used to reorganize 58
been used to replenish 148
been used to replicate 125
been used to represent 9075
been used to reproduce 502
been used to resurface 113
been used to reverence 120
been used to sacrifice 62
been used to safeguard 182
been used to segregate 160
been used to sensitize 124
been used to slaughter 273
been used to speculate 102
been used to stabilize 1562
been used to stereotype 102
been used to sterilize 498
been used to stimulate 3549
been used to streamline 58
been used to structure 687
been used to subdivide 389
been used to subjugate 208
been used to subscribe 52
been used to subsidize 703
been used to summarize 512
been used to supervise 57
been used to surrender 66
been used to symbolize 1247
been used to synthesize 1656
been used to terminate 362
been used to terrorize 97
been used to transcend 44
been used to transform 1487
been used to translate 1198
been used to transport 3215
been used to underline 162
been used to undermine 692
been used to undertake 187
been used to vaccinate 210
been used to ventilate 98
been used to victimize 89
been used to vindicate 88
been used to visualize 1502
been waging an increasingly 40
been waging an intensive 44
been waging an unremitting 42
been wars of aggression 41
been wearing my memorable 49
been what he described 60
been what he pretended 86
been what he professed 89
been what is described 80
been what is generally 244
been what is popularly 63
been what is sometimes 145
been what it professed 54
been what it professes 211
been what my honorable 240
been what the americans 84
been what the christians 61
been when he described 46
been when he published 59
been when he succeeded 78
been when the ancestors 57
been when the confession 46
been when the president 47
been when the shipwreck 60
been will be discussed 61
been wise to encourage 52
been wise to establish 46
been wont to accompany 61
been wont to attribute 205
been wont to celebrate 193
been wont to congregate 92
