near half the species that 98
not only to improve her 124
not only to improve his 346
not only to improve its 311
not only to improve our 356
not only to improve them 68
not only to include all 136
not only to increase and 112
not only to increase but 108
not only to increase her 155
not only to increase his 501
not only to increase its 610
not only to increase our 389
not only to indulge his 54
not only to infants but 41
not only to initiate and 95
not only to initiate but 89
not only to inquire and 75
not only to insects but 67
not only to inspect and 52
not only to inspect but 42
not only to inspire and 85
not only to inspire but 56
not only to inspire his 67
not only to ireland but 191
not only to isolate and 102
not only to judaism but 96
not only to justice but 69
not only to justify and 45
not only to justify but 268
not only to justify his 255
not only to justify its 87
not only to justify our 60
not only to justify that 178
not only to justify this 62
not only to kashmir but 68
not only to kindred and 257
not only to language and 58
not only to language but 290
not only to lawyers and 185
not only to lawyers but 194
not only to lecture but 43
not only to liberty and 48
not only to liberty but 93
not only to linguists but 66
not only to magnify one 97
not only to mankind but 197
not only to marriage but 119
not only to marxism but 47
not only to material but 65
not only to material things 134
not only to medical and 58
not only to medical men 74
not only to members and 51
not only to members but 223
not only to monitor and 138
not only to monitor but 65
not only to muslims but 196
not only to narrate but 58
not only to national and 72
not only to national but 105
not only to natural and 43
not only to natural but 202
not only to natural things 43
not only to neglect all 66
not only to neglect and 103
not only to neglect but 118
not only to neglect his 136
not only to nourish and 93
not only to nourish but 41
not only to numbers but 83
not only to nurture and 41
not only to objects and 71
not only to objects but 122
not only to objects that 46
not only to obscure but 45
not only to observe all 75
not only to observe and 465
not only to observe but 399
not only to observe his 48
not only to observe how 55
not only to observe our 40
not only to observe that 52
not only to observe them 55
not only to observe this 48
not only to oneself but 350
not only to operate and 48
not only to operate but 70
not only to operate with 132
not only to oppress but 111
not only to parents and 237
not only to parents but 366
not only to parents who 79
not only to peasants but 43
not only to perfect his 90
not only to perform all 120
not only to perform and 44
not only to perform but 142
not only to perform his 180
not only to perform its 65
not only to perform this 41
not only to perplex and 95
not only to persist but 122
not only to persons and 77
not only to persons but 338
not only to persons who 569
not only to persons with 80
not only to physics and 44
