tab offers the following 180
they grated or scraped 92
they greater or smaller 79
they hailed an omnibus 85
they hailed the arrival 78
they halted in silence 64
they halted the advance 52
they halted to consult 44
they halted to examine 50
they halted to perform 95
they halted to receive 44
they halted to recover 62
they halted to refresh 214
they handle the details 61
they handle the material 43
they handle the problem 224
they handle the question 73
they handle the subject 123
they happen it revives 43
they happen so quickly 131
they happen to achieve 57
they happen to acquire 90
they happen to advance 42
they happen to approve 111
they happen to attract 67
they happen to believe 415
they happen to capture 52
they happen to collide 179
they happen to combine 89
they happen to command 52
they happen to concern 48
they happen to conform 83
they happen to connect 51
they happen to conquer 107
they happen to consist 41
they happen to contact 117
they happen to contain 556
they happen to control 80
they happen to develop 59
they happen to dislike 422
they happen to display 45
they happen to espouse 43
they happen to express 92
they happen to include 207
they happen to inhabit 436
they happen to inherit 139
they happen to involve 225
they happen to observe 148
they happen to operate 129
they happen to overhear 40
they happen to perform 86
they happen to persons 63
they happen to possess 1784
they happen to present 307
they happen to prevail 122
they happen to produce 217
they happen to profess 54
they happen to provide 95
they happen to receive 194
they happen to recover 55
they happen to reflect 59
they happen to require 96
they happen to satisfy 75
they happen to stumble 238
they happen to succeed 153
they happen to suggest 50
they happen to support 98
they happen to survive 128
they happen to witness 78
they hardly do justice 156
they hasten the process 99
they hasten to declare 63
they hasten to explain 63
they hazard the welfare 66
they helped me develop 103
they helped me prepare 57
they helped the british 470
they helped the chinese 70
they helped the company 86
they helped the country 66
they helped the economy 46
they helped the farmers 63
they helped the germans 104
they helped the patient 83
they helped the peasants 55
they helped the russians 76
they helped the workers 53
they helped the wounded 103
they helped to achieve 239
they helped to advance 98
they helped to attract 95
they helped to balance 47
they helped to bolster 62
they helped to broaden 71
they helped to capture 79
they helped to clarify 220
they helped to collect 72
they helped to confirm 160
they helped to conquer 171
they helped to control 104
they helped to convert 63
they helped to convict 44
they helped to deliver 146
they helped to destroy 585
they helped to develop 1185
they helped to diffuse 123
they helped to educate 163
they helped to elevate 59
they helped to enforce 57
they helped to engender 65
they helped to explain 256
they helped to finance 365
they helped to furnish 64
they helped to improve 236
they helped to increase 402
they helped to initiate 154
they helped to inspire 231
they helped to install 47
they helped to justify 76
they helped to nourish 95
they helped to nurture 55
they helped to prepare 756
they helped to prevent 261
they helped to produce 994
they helped to promote 518
they helped to protect 227
they helped to provide 515
they helped to provoke 54
they helped to rebuild 63
they helped to relieve 138
they helped to reshape 51
they helped to restore 235
they helped to satisfy 58
they helped to suggest 47
they helped to support 916
they helped to sustain 341
they helped us develop 71
they herald the arrival 56
they herald the beginning 129
they herded the animals 52
they hinder or prevent 59
they hinder or promote 56
they hinder the ability 53
they hinder the passage 50
they hinder the process 57
