tar kettle before dark 235
they should oppose their 70
they should orient their 53
they should perish among 49
they should perish from 104
they should perish when 46
they should permit their 138
they should pledge their 125
they should ponder over 111
they should ponder well 58
they should praise their 102
they should prefer their 165
they should prefer those 44
they should profit from 183
they should prolong their 136
they should punish their 58
they should punish those 67
they should purify their 79
they should pursue such 49
they should pursue their 777
they should realize their 234
they should realize what 113
they should recall their 109
they should recant their 50
they should recede from 192
they should record their 266
they should redeem their 64
they should reduce their 680
