tack welded in position 55
think proper to besiege 80
think proper to canvass 158
think proper to command 460
think proper to compare 226
think proper to condemn 81
think proper to conduct 50
think proper to confess 51
think proper to confide 165
think proper to confine 124
think proper to confirm 189
think proper to conform 50
think proper to consent 68
think proper to consult 422
think proper to declare 586
think proper to decline 152
think proper to deliver 161
think proper to deposit 59
think proper to destroy 63
think proper to dictate 236
think proper to discuss 53
think proper to dismiss 104
think proper to display 54
think proper to dispose 103
think proper to dispute 242
think proper to disturb 84
think proper to divulge 155
think proper to elevate 41
think proper to embrace 106
think proper to enforce 117
think proper to entrust 258
think proper to examine 143
think proper to exchange 135
think proper to execute 55
think proper to exhibit 62
think proper to explain 327
think proper to express 341
think proper to forward 87
think proper to furnish 155
think proper to gratify 149
think proper to imagine 99
think proper to include 94
think proper to increase 59
think proper to indulge 85
think proper to inflict 1736
think proper to inquire 132
think proper to intrust 250
think proper to observe 335
think proper to perform 48
think proper to persist 97
think proper to petition 54
think proper to prepare 76
think proper to present 226
think proper to prevent 182
think proper to proceed 417
think proper to produce 122
think proper to profess 50
think proper to promote 54
think proper to propose 570
think proper to provide 181
think proper to publish 575
think proper to receive 414
think proper to redress 136
think proper to relieve 96
think proper to require 496
think proper to reserve 63
think proper to restore 89
think proper to sanction 102
think proper to satisfy 56
think proper to signify 102
think proper to solicit 42
think proper to specify 41
think proper to stretch 57
think proper to subjoin 89
think proper to succeed 105
think proper to suggest 233
think proper to support 108
think proper to sustain 47
think proper to trouble 101
think proper to venture 56
think proper to withdraw 147
