the abject emperor prepared 51
the sodium nitrate deposits 111
the sodium nitrate produced 47
the softly rounded contours 83
the solely secular purposes 60
the solemn antique sphinxes 58
the solemn funeral services 89
the solemn marriage ceremony 72
the solids content increases 96
the somali foreign minister 63
the somali national assembly 75
the somali national movement 2507
the somber tragedy reenacts 40
the sordid monster answered 43
the source control database 104
the source language sentence 125
the source material concerning 98
the source material consists 83
the source material contains 46
the source material directly 45
the source material employed 54
the source material pertaining 41
the source material provided 113
the source material referred 48
the source material utilized 46
the source program contains 93
the source program directly 60
the source remains constant 144
the source remains unchanged 74
the source voltage decreases 46
the source voltage increases 206
the source voltage reverses 67
the soviet armenian republic 177
the soviet armored divisions 46
the soviet central planners 79
the soviet customs officials 43
the soviet defense industry 1132
the soviet defense minister 839
the soviet defense ministry 734
the soviet economy actually 78
the soviet economy consists 56
the soviet economy declined 60
the soviet economy depended 60
the soviet economy develops 45
the soviet economy expanded 44
the soviet economy functions 72
the soviet economy increased 55
the soviet economy operates 119
the soviet economy produced 73
the soviet economy produces 75
the soviet economy provides 44
the soviet economy remained 131
the soviet economy required 92
the soviet economy requires 62
the soviet economy suffered 105
the soviet embassy compound 635
the soviet embassy informed 46
the soviet embassy reception 52
the soviet foreign economic 162
the soviet foreign minister 14791
