tab scrolling buttons to 233
they quickly entered the 148
they quickly exhaust the 67
they quickly focused on 42
they quickly gathered up 86
they quickly grasped the 179
they quickly increase in 93
they quickly located the 71
they quickly managed to 85
they quickly overran the 121
they quickly rallied to 42
they quickly realized it 59
they quickly realized the 274
they quickly reduced the 73
they quickly removed the 88
they quickly respond to 156
they quickly resumed the 66
they quickly retired to 42
they quickly rounded up 106
they quickly scanned the 53
they quickly secured the 58
they quickly settled on 210
they quickly settled the 41
they quickly shifted to 91
they quickly started to 97
they quickly succumb to 148
they quickly withdrew to 44
they quietly awaited the 253
they quietly dropped the 60
they quietly entered the 155
they quietly ignored the 44
they quietly retired to 68
they quietly watched the 73
they rallied against the 98
they rallied loyally to 48
they rallied together to 76
they rapidly acquire the 63
they rapidly adopted the 55
they rapidly assumed the 48
they rapidly crossed the 48
they rapidly decline in 55
they rapidly decrease in 181
they rapidly destroy the 51
they rapidly exhaust the 83
they rapidly extrude the 40
they rapidly increase in 644
they rapidly overran the 42
they rapidly succumb to 80
they rattled against the 132
they receded towards the 76
they receive according to 230
they receive against the 45
they receive answers to 61
they receive because of 282
they receive because the 47
they receive depends on 235
they receive exactly the 104
they receive exceeds the 66
they receive include the 51
they receive justice at 48
they receive lessons in 67
they receive letters of 49
they receive offerings of 40
they receive outside the 44
they receive payment at 41
they receive payment in 191
they receive payment of 81
they receive reports of 84
they receive rewards or 57
they receive support in 72
they receive tenfold in 40
they receive tribute or 55
they recited together the 86
they recount stories of 63
they reduced everything to 135
they reflect aspects of 262
they reflect exactly the 44
they reflect features of 63
they reflect matters of 41
they reflect variation in 48
they refused admitting the 41
they refused because it 60
they refused because of 121
they refused because the 68
they refused payment of 54
they refused quarter to 151
they refused utterly to 112
they reigned supreme in 138
they reigned together in 57
they rejoice together in 70
they related chiefly to 181
they related closely to 49
they related stories of 144
they renewed efforts to 40
they repeated exactly the 44
they request consent to 123
they require according to 71
they require because of 76
they require exactly the 49
they require learners to 96
they require members to 81
they require parents to 45
they require payment of 48
they require players to 48
they require removal of 71
they require teachers to 76
they require workers to 64
they resided chiefly in 69
they resided outside of 63
they resided outside the 125
they resided together at 61
they resided together in 138
they respect dignity in 85
they respond according to 189
they respond depends on 98
they respond earliest is 50
they respond equally to 99
they respond quickly to 623
they respond rapidly to 264
they respond strongly to 201
they resumed control of 55
they retired because of 92
they retired quietly to 56
they retired together to 339
they retired towards the 267
they revealed aspects of 66
they rightly belonged to 101
they rightly deserve to 52
they rightly guessed at 45
they rightly guessed to 56
they rightly refused to 66
they rigidly adhered to 229
