tab a into slot 254
that i take nothing 601
that i take only 240
that i take over 2296
that i take part 1394
that i take piano 46
that i take pity 53
that i take sole 94
that i take some 1774
that i take such 265
that i take their 252
that i take these 845
that i take those 133
that i take three 67
that i take time 322
that i take upon 1978
that i take very 387
that i take what 641
that i take when 82
that i take will 97
that i take your 1294
that i talk like 556
that i talk more 354
that i talk only 84
that i teach other 148
that i teach young 44
that i tell here 102
that i tell lies 301
that i tell these 67
that i tell what 144
that i tell your 57
that i thank those 130
that i thank your 108
that i there find 52
that i there heard 436
that i there made 124
that i think also 126
that i think away 56
that i think back 4520
that i think bears 268
that i think best 1091
that i think bill 41
that i think brings 43
that i think came 147
that i think come 48
that i think envy 139
that i think even 1739
that i think ever 597
that i think evil 126
that i think fits 136
that i think from 160
that i think fume 44
that i think gets 69
that i think give 46
that i think good 178
that i think gray 56
that i think great 84
that i think half 118
that i think hard 43
that i think have 1165
that i think help 181
that i think here 77
that i think john 347
that i think just 183
that i think kant 64
that i think kids 40
that i think lady 90
that i think leads 43
that i think less 612
that i think lies 164
that i think life 80
that i think like 559
that i think look 45
that i think lord 116
that i think love 106
that i think made 200
that i think make 240
that i think many 1997
that i think mary 85
that i think means 114
that i think mine 186
that i think miss 300
that i think more 2593
that i think most 3880
that i think much 1783
that i think must 2558
that i think need 452
that i think none 519
that i think nothing 2926
that i think once 45
that i think only 1407
that i think other 161
that i think over 275
that i think part 115
that i think paul 71
that i think pope 107
that i think says 53
that i think show 127
that i think some 2694
that i think south 102
that i think such 1099
that i think sums 61
that i think their 2070
that i think there 24510
that i think these 2913
that i think those 1186
that i think till 63
that i think time 42
that i think upon 363
that i think very 2899
that i think well 696
that i think went 42
that i think were 1687
that i think what 2102
that i think when 470
that i think will 21393
that i think work 168
that i think worth 510
that i think wrong 67
that i think young 88
that i think your 7628
that i threw away 1456
that i threw back 78
that i threw down 836
that i threw into 190
that i threw open 51
that i threw over 221
that i threw some 78
that i throw away 649
that i throw down 215
that i throw into 52
that i throw your 64
that i told john 71
that i told lies 77
that i told lord 49
that i told miss 72
that i told some 69
that i told these 63
that i told those 52
that i told what 47
that i told your 298
that i tone down 95
that i took along 364
that i took away 1642
that i took back 524
that i took care 3525
that i took cold 63
that i took down 1186
that i took during 313
that i took five 70
that i took four 84
that i took from 6125
that i took full 192
that i took good 394
that i took great 1344
that i took heart 125
that i took here 71
that i took hold 516
that i took home 638
that i took into 420
that i took just 116
that i took last 148
that i took leave 1954
that i took less 56
that i took life 52
that i took many 121
that i took more 1018
that i took most 141
that i took much 626
that i took none 67
that i took note 890
that i took nothing 292
that i took only 529
that i took over 2136
that i took part 4068
that i took pity 424
that i took sick 42
that i took some 2169
that i took such 1031
that i took their 509
that i took there 230
that i took these 956
that i took those 353
that i took three 258
that i took time 982
that i took upon 1430
that i took very 358
that i took were 164
that i took what 342
that i took when 399
that i took your 899
that i tore down 72
that i tore from 120
that i tore open 64
that i tread upon 154
that i treat here 74
that i treat these 111
that i treat your 58
that i trod upon 299
that i trot like 489
that i true love 51
that i turn away 751
that i turn back 201
that i turn down 151
that i turn from 383
that i turn into 208
that i turn next 464
that i turn over 981
that i turn pale 42
that i turn upon 103
that i turn when 62
that i urge here 41
that i urge upon 248
that i used back 41
that i used during 252
that i used from 75
that i used here 79
that i used just 59
that i used last 221
that i used many 192
that i used more 876
that i used most 161
that i used once 48
that i used only 367
that i used over 44
that i used some 457
that i used such 414
that i used their 57
that i used there 113
that i used these 215
that i used those 300
that i used three 55
that i used upon 67
that i used very 61
that i used were 413
that i used what 61
that i used when 736
that i used your 140
that i very early 323
that i very much 14336
that i very soon 764
that i very well 1292
that i view these 144
that i view your 109
that i wait here 197
that i wait their 49
that i wait till 80
that i wait upon 116
that i walk along 63
that i walk away 86
that i walk down 197
that i walk into 287
that i walk like 71
that i walk much 78
that i walk over 68
that i walk past 43
that i walk upon 60
that i want also 75
that i want back 246
that i want done 246
that i want even 76
that i want faith 84
that i want from 910
that i want help 182
that i want here 399
that i want home 42
that i want just 126
that i want less 124
that i want love 158
that i want made 47
that i want mine 86
that i want miss 46
that i want more 2754
that i want most 611
that i want much 361
that i want none 139
that i want nothing 3304
that i want only 1008
that i want other 104
that i want peace 521
that i want rest 60
that i want some 1651
that i want such 107
that i want their 221
that i want there 101
that i want these 222
that i want those 187
that i want time 226
that i want toby 146
that i want very 1983
that i want what 729
that i want when 184
that i want will 60
that i want your 2777
that i weep when 57
that i well hope 68
that i well knew 2608
that i well know 1511
that i well nigh 61
that i went ahead 600
that i went along 1762
that i went among 51
that i went away 5513
that i went back 12614
that i went down 8475
that i went even 40
that i went flying 79
that i went forth 424
that i went four 43
that i went from 3877
that i went half 41
that i went home 5840
that i went into 13332
that i went last 58
that i went more 185
that i went much 158
that i went next 46
that i went once 109
that i went only 73
that i went over 4990
that i went pale 57
that i went riding 40
that i went some 48
that i went south 42
that i went there 5058
that i went three 79
that i went upon 189
that i went very 254
that i went when 125
that i went wild 49
that i went wrong 115
that i wept like 383
that i wept over 262
that i wept very 85
that i wept when 115
that i were able 2065
that i were among 49
that i were away 182
that i were back 1380
that i were born 92
that i were cold 207
that i were coming 61
that i were dark 139
that i were down 116
that i were dust 392
that i were even 97
that i were ever 71
that i were free 895
that i were gone 484
that i were good 44
that i were great 42
that i were half 139
