tag and bobtail element 42
them had college degrees 179
them had gathered together 114
them had perched himself 40
them had similar stories 47
them had somehow managed 72
them had stepped forward 57
them had studied together 41
them had written letters 47
them has stopped payment 42
them her invalid weakness 52
them his closest friends 51
them his enviable quality 86
them his official sanction 49
them his private friends 153
them how russians settled 58
them its natural effects 102
them lay headless corpses 90
them lie between himself 81
them may perhaps reflect 128
