tab and click customize 106
that you stand committed 71
that you stand convicted 90
that you still cherished 61
that you still entertain 119
that you still sometimes 40
that you study carefully 105
that you truly appreciate 119
that you value diversity 40
that you visit regularly 97
that you watch carefully 62
that you watch television 60
that you weigh carefully 141
that you would accompany 259
that you would accordingly 40
that you would altogether 213
that you would appreciate 3164
that you would ascertain 116
that you would attribute 145
that you would calculate 65
that you would carefully 122
that you would certainly 2762
that you would configure 44
that you would construct 42
that you would cooperate 143
that you would criticize 54
that you would cultivate 52
that you would determine 146
that you would discharge 66
that you would disregard 42
that you would distinguish 171
