tabu search method for 177
these working people are 76
these working rules are 50
these working women and 64
these working women are 210
these working women had 47
these working women who 67
these works after they 40
these works alone that 127
these works argue that 134
these works begin with 70
these works could not 666
these works finds its 40
these works imply that 103
these works makes them 91
these works might not 65
these works point out 57
these works prove that 42
these works rather than 185
these works reveal that 132
these works share with 74
these works shows how 48
these works shows that 465
these works since they 45
these works stand out 90
these works which are 627
these works which can 91
these works which had 104
these works which they 53
these works which was 48
these works would not 389
these works wrote them 48
these world views and 84
these world views are 145
these worthy people are 139
these worthy people had 143
these worthy people sat 40
these worthy people that 59
these worthy people was 47
these worthy people who 77
these would agree that 47
these would agree with 70
these would allow for 71
these would appear and 59
these would count for 43
