ac voltage is used 108
as between the main 424
as between the male 334
as between the many 150
as between the mass 97
as between the means 57
as between the mind 150
as between the moon 71
as between the more 896
as between the most 577
as between the mouth 41
as between the need 47
as between the nine 82
as between the ninth 50
as between the north 1726
as between the ocean 127
as between the open 93
as between the other 967
as between the part 211
as between the past 267
as between the poor 404
as between the pope 47
as between the prior 55
as between the pure 69
as between the rate 113
as between the ribs 52
as between the rich 580
as between the rise 40
as between the role 46
as between the rows 127
as between the ruling 177
as between the said 602
as between the same 878
as between the seed 56
as between the self 484
as between the ship 90
as between the sign 53
as between the single 88
as between the sixth 79
as between the size 63
as between the skin 95
as between the soil 51
as between the sons 67
as between the soul 223
as between the south 426
as between the teeth 131
as between the test 43
as between the text 108
as between the theory 70
as between the third 855
as between the three 3836
as between the time 371
as between the town 261
as between the true 197
as between the truth 40
as between the union 665
as between the unit 43
as between the ussr 109
as between the very 125
as between the vine 57
as between the wall 51
as between the wars 193
as between the well 135
as between the west 590
as between the wife 124
as between the word 211
as between the work 197
as between the years 536
as between the young 193
as bigoted as their 110
as bigoted as those 46
as bigoted in their 128
as billets of wood 66
as billions of tons 68
as billions of years 186
as binders to hold 42
as bishops by their 103
as bishops in their 88
as bishops of rome 780
as bishops of their 78
as bishops to rule 58
as bizarre as some 145
as bizarre as their 148
as bizarre as these 67
as bizarre as those 542
as bizarre as what 96
as bizarre in their 42
as bizarre or even 98
as blandly as ever 315
as blankly as ever 83
as blatant as ever 117
as blatant as those 310
as blatant in their 151
as blessed as ours 151
as blessed as those 41
as blessed to give 139
as blessings to those 53
as blinded by their 52
as blindly as ever 81
as blindly as their 42
as blindly by whom 47
as blindly to leave 192
as blithely as ever 341
as blurred as ever 46
as blurred as those 108
as borrowing it from 45
as bottles of beer 98
as bottles of wine 111
as bounded by four 61
as bounded by other 69
as bounded by their 54
as bounded in time 107
as bravely as ever 1754
as bravely as many 53
as bravely as their 261
as bravely as those 108
as breaches of duty 56
as breaches of faith 93
as breaches of good 83
as breaches of their 41
as breakers of faith 49
as brethren in arms 307
as brethren in faith 92
as brethren in peace 80
as brethren of their 49
as bridges to help 47
as bridges to other 137
as briefly as their 51
as briskly as ever 2648
as briskly as their 45
as briskly as those 71
as briskly as when 70
as british as well 61
as britons at home 47
as brittle as bone 132
as brittle as cast 197
as brittle as spun 163
as brittle as those 198
as broadly as ever 171
as broadly as some 132
as broadly as their 107
as broadly as those 74
as broadly in line 40
as broadly the same 52
as brokers as well 55
as brokers in these 60
as brokers of ideas 68
as brothers in arms 1080
as brothers in faith 146
as brothers in peace 89
as brothers in their 124
as brothers or sons 44
as brothers to those 55
as brought in from 268
as brought me here 52
as brought me true 44
as brought my bird 157
as brought the rude 42
as brought the tears 115
as brought to life 377
as brought to mind 52
as brought to pass 87
as brought to their 133
as brought to trial 122
as brought to view 481
as brought up from 220
as bruises or cuts 49
as brusque as ever 101
as brutish as their 51
as bubbles do when 833
as buffers of life 394
as buffers to help 40
as buffers to keep 93
as buildings or land 153
as buildings or other 224
as bundles of fine 53
as buoyant as cork 185
as buoyant as ever 907
as buoyant as those 50
as buoyant as when 155
as burdens on their 88
as burdens on weary 82
as burdens to their 60
as bushels of corn 140
as bushels of wheat 304
as buttons on your 42
as buttons or beads 47
as buttons or text 53
as buttons to their 82
as cadmium or zinc 275
as calcium is lost 46
as calcium or iron 160
as calcium or zinc 74
as calcium to form 44
as callous as their 106
as callous as those 64
as callous to such 41
as capable as boys 301
as capable as ever 1564
as capable as food 54
as capable as many 210
as capable as most 417
as capable as other 794
as capable as ours 66
as capable as some 167
as capable as their 1944
as capable as these 180
as capable as those 1332
as capable as were 91
as capable as young 123
as capable as your 188
as capable in some 55
as capable in their 242
as capable of acting 2806
as capable of adding 278
as capable of aiding 128
as capable of anger 192
as capable of bearing 1230
as capable of bringing 1680
as capable of caring 396
as capable of clear 112
as capable of coming 406
as capable of coping 447
as capable of curing 388
as capable of dealing 1300
as capable of deep 183
as capable of earning 492
as capable of evil 328
as capable of facing 60
as capable of faith 63
as capable of fine 49
as capable of firing 62
as capable of fixing 53
as capable of flying 54
as capable of free 206
as capable of full 69
as capable of giving 4104
as capable of good 560
as capable of great 1102
as capable of hard 89
as capable of harm 50
as capable of having 2674
as capable of healing 77
as capable of hearing 159
as capable of high 446
as capable of laying 46
as capable of leading 1210
as capable of leaving 196
as capable of life 118
as capable of living 648
as capable of losing 121
as capable of love 680
as capable of loving 417
as capable of making 7670
as capable of many 68
as capable of meaning 54
as capable of more 608
as capable of most 52
as capable of moving 716
as capable of much 209
as capable of nothing 78
as capable of only 502
as capable of other 64
as capable of owning 49
as capable of pain 41
as capable of paying 155
as capable of reading 362
as capable of rising 316
as capable of ruling 359
as capable of saving 219
as capable of saying 188
as capable of seeing 630
as capable of self 2469
as capable of some 378
as capable of such 1752
as capable of taking 4300
as capable of their 122
as capable of these 221
as capable of true 136
as capable of truth 288
as capable of union 110
as capable of very 60
as capable of voting 155
as capable of wise 40
as capable of work 580
as capable or more 117
as capable to turn 41
as capably as their 58
as capital as well 283
as capital in other 74
as capital in some 73
as capital in such 95
as capital in their 91
as capital is more 144
as capital is nothing 75
as capital is only 48
as capital is used 80
as capital of india 77
as capital of their 62
as capital of west 53
as capital or land 186
as capital or paid 95
as capital or wealth 49
as capital or when 152
as capital to make 44
as captain of arts 43
as captain of foot 57
as captain of south 111
as captain of their 151
as captain of your 124
as captain or mate 58
as capture the flag 57
as carbide of iron 215
as careful as ever 963
as careful as other 50
as careful as ours 91
as careful as some 94
as careful as their 292
as careful as those 381
as careful as were 105
as careful as when 117
as careful in making 300
as careful in their 890
as careful in these 57
as careful in what 127
as careful in your 159
as careful of other 57
