abaft the starboard beam 1373
agent to establish and 51
agent to interfere with 71
agent to represent all 54
agent to represent and 54
agent to represent both 72
agent to represent her 162
agent to represent him 773
agent to represent his 248
agent to represent its 62
agent to represent that 99
agent to represent them 1277
agent to represent you 588
agent to sacrifice his 95
agony in gethsemane and 203
agony in gethsemane was 89
agony my appearance was 42
agony of amazement and 42
agony of approaching death 133
agony of childbirth and 81
agony of compassion and 56
agony of continual war 72
agony of contrition and 43
agony of discovering that 43
agony of expression are 71
agony of gethsemane and 325
agony of happiness and 73
agony of hesitation and 96
agony of humiliation and 217
agony of indecision and 247
agony of indecision that 53
agony of indecision was 54
agony of sacrifice and 47
agony of separation and 221
agony of starvation and 57
agony so unbearable that 52
agree as perfectly with 44
agree in appearance with 69
agree in attributing them 61
agree in attributing this 97
agree in character and 54
agree in character with 435
agree in coloration with 42
agree in considering all 51
agree in considering him 95
agree in considering that 1148
agree in considering them 138
agree in considering this 161
agree in determining his 69
agree in different things 68
agree in disagreeing with 63
agree in emphasizing that 110
agree in essentials and 67
agree in essentials with 322
agree in identifying this 60
agree in magnitude and 56
agree in magnitude with 130
agree in maintaining that 1794
agree in principal with 44
agree in principle and 276
agree in principle but 274
agree in principle that 6634
agree in principle with 3441
agree in proclaiming that 101
agree in pronouncing him 251
agree in pronouncing that 99
agree in pronouncing them 48
agree in recognizing that 814
agree in recognizing this 72
agree in sentiment and 43
agree in sentiment with 421
agree in statement and 128
agree in structure and 86
agree in structure with 297
agree in substance and 134
agree in substance but 52
agree in substance that 122
agree in substance with 1002
agree is necessary for 70
agree on conditions for 140
agree on political and 86
agree on precisely how 166
agree on priorities and 210
agree on priorities for 104
agree on proposals for 125
agree on reflection that 127
agree on standards and 170
agree on standards for 423
agree on standards that 43
agree or reconcile with 144
agree or sympathize with 117
agree so perfectly that 67
agree so perfectly with 375
agree so precisely with 72
agree so thoroughly with 108
agree to accompany her 213
