abs function returns the 157
and several matters of 157
and several matters or 139
and several measures of 1784
and several measures to 101
and several members in 84
and several members of 30888
and several members on 50
and several members to 44
and several memoirs on 41
and several mentions of 62
and several microns in 127
and several millions in 188
and several millions of 1304
and several minutes in 44
and several minutes of 444
and several minutes to 126
and several moderns of 40
and several moments of 97
and several murders of 43
and several muscles of 50
and several museums in 63
and several natives of 110
and several notices of 62
and several numbers of 199
and several objects in 55
and several objects of 255
and several objects to 40
and several offered to 90
and several offices in 77
and several offices of 67
and several opinions of 52
and several packets of 444
and several paintings by 220
and several paintings in 79
and several paintings of 185
and several palaces in 63
and several parcels of 490
and several parents of 45
and several parties in 50
and several parties of 350
and several patches of 379
and several peculiar to 107
and several percent of 99
and several persons as 212
and several persons at 175
and several persons in 529
and several persons of 2451
and several persons on 148
and several persons to 50
and several phrases in 46
and several pillars of 43
and several pinches of 47
and several pockets of 55
and several portions of 812
and several prayers of 55
and several priests in 67
and several priests of 58
and several priests to 122
and several princes of 554
and several records of 104
and several refused to 186
and several regional or 50
and several related to 48
and several remains of 237
and several reports by 54
and several reports in 95
and several reports of 501
and several reports on 214
and several reviews of 357
and several reviews on 136
and several sailors of 47
and several samples of 445
and several schemes of 117
and several schools in 220
and several schools of 580
and several seconds of 78
and several sections in 100
and several sections of 1108
and several sectors of 99
and several sessions in 63
and several sessions of 190
and several shelves of 210
and several showers of 107
and several similar to 42
and several sources of 545
and several species in 255
and several species of 24187
and several squares of 72
and several stations in 105
and several statues of 215
and several stories by 57
and several stories in 207
and several stories of 158
and several strains of 564
and several strands of 574
and several streets in 78
and several streets of 159
and several strokes by 78
and several studies by 154
and several studies in 325
and several studies of 1058
and several studies on 402
and several surveys of 133
and several systems of 308
and several teachers at 58
and several teachers in 95
and several teachers of 82
and several teachers to 42
and several temples in 50
and several temples of 52
and several thickets of 47
and several thousand at 46
and several thousand in 439
and several thousand of 1521
and several thousand to 96
and several variants of 683
and several variants on 43
and several versions of 1449
and several vessels at 48
and several vessels in 147
and several vessels of 329
and several victims of 53
and several volleys of 78
and several volumes by 63
and several volumes in 114
and several volumes of 5013
and several volumes on 287
and several windows in 76
and several windows of 43
and several workers in 102
and several workers of 51
and several wounded at 51
and several wounded by 239
and several wounded in 490
and several wounded on 208
and several writers in 125
and several writers of 291
and several writers on 87
and several written by 65
and severed between the 147
and severed forever the 53
and severer climate of 44
and severer repasts of 100
and severer studies of 43
and shadowing effects of 41
and shadows against the 85
and shadows between the 54
and shadowy against the 237
and shadowy company of 53
and shadowy corners of 80
and shadowy figures in 108
and shadowy figures of 207
and shadowy islands as 107
and shadowy outline of 229
and shadowy picture of 65
and shadowy quality of 44
and shadowy ravines of 62
and shallow because of 61
and shallow channel of 70
and shallow concept of 67
and shallow grooves on 45
and shallow margins of 48
and shallow pattern of 54
and shallow portions of 105
and shallow thinkers in 92
and shallow valleys of 76
and shanghai academy of 47
and sharers together in 303
and sharper against the 59
and sharply against the 176
and sharply altered the 58
and sharply applied the 44
and sharply attacks the 60
and sharply between the 93
and sharply brought to 77
and sharply curtail the 76
and sharply decrease the 44
and sharply defined as 1054
and sharply defined at 153
and sharply defined by 255
and sharply defined in 619
and sharply defined on 152
and sharply defined the 120
and sharply defined to 40
and sharply defines the 89
and sharply divided by 78
and sharply divided in 44
and sharply divided on 107
and sharply divided the 119
and sharply focused as 41
and sharply focused in 71
and sharply focused on 606
and sharply increase the 202
and sharply increasing the 132
and sharply limited by 91
and sharply limited in 88
and sharply limited the 261
and sharply limited to 56
