ace three times following 93
and their wives dressed 118
and their wives enjoyed 163
and their wives entered 104
and their wives gathered 408
and their wives greeted 45
and their wives invited 48
and their wives offered 52
and their wives present 340
and their wives receive 59
and their wives reduced 44
and their wives refused 42
and their wives returning 54
and their wives settled 49
and their wives started 88
and their wives stepped 40
and their wives stopped 49
and their wives together 266
and their wives usually 119
and their wives visited 203
and their wives watched 50
and their women carried 84
and their women clients 55
and their women friends 239
and their women gathered 49
and their women teachers 50
and their women violated 306
and their women workers 49
and their words carried 91
and their wordy warfare 61
and their working ability 67
and their working capital 350
and their working classes 68
and their working parents 103
and their working parties 95
and their working together 213
and their works appeared 46
and their works contain 85
and their works decayed 89
and their works deserve 53
and their works include 112
and their works preached 40
and their works provide 60
and their works reflect 146
and their works together 52
and their world because 52
and their world becomes 52
and their world exhibit 59
and their world outlook 127
and their worst enemies 254
and their worst features 44
and their writing ability 48
and their writing becomes 66
and their writing systems 85
and their yearly incomes 44
and theory would suggest 154
and there abide forever 99
and there abide orderly 76
and there arose between 172
and there arose quarrel 81
and there began between 84
and there black patches 76
and there build himself 48
and there built himself 267
and there comes anxiety 47
and there either rejects 46
and there enjoy eternal 76
and there exist between 41
and there exist certain 77
and there exist several 395
and there finding himself 44
and there finds himself 92
and there first becomes 42
and there flows towards 52
and there forming islands 83
and there forming volutes 64
and there found captain 93
and there found charles 49
and there found colonel 68
and there found everything 41
and there found friends 46
and there found general 156
and there found herself 71
and there found himself 498
and there found letters 49
and there found several 189
and there found shelter 86
and there green patches 54
and there hanged herself 41
and there hanged himself 75
and there harry stopped 62
and there joining together 62
and there large patches 147
and there leaned against 89
and there lived happily 47
