ad agency that created 121
as nutmeg and cloves 40
as nymphs and adults 211
as nymphs and satyrs 83
as oberon and titania 205
as object and mirror 157
as object and sample 125
as object and target 103
as object for another 70
as object for itself 45
as obtain are readily 52
as obvious and beyond 104
as obvious and direct 41
as obvious and simple 234
as obvious and trivial 50
as obvious that misery 40
as occurs with aortic 58
as occurs with cardiac 92
as occurs with coughing 89
as occurs with normal 88
as occurs with severe 345
as occurs with trauma 41
as occurs with vomiting 42
as oedipus and hamlet 57
as offering too little 165
as office and retail 125
as office and sleeping 54
as olives and grapes 158
as olives and oranges 44
as olympia and delphi 174
as ontario and quebec 502
as openings and closings 117
as openly and boldly 41
as openly and clearly 77
as openly and freely 191
as ophelia and juliet 44
as opinion now stands 41
as oppose them without 51
as opposing and exalting 61
as opposing any further 94
as opposing one another 171
as options for future 58
as oranges and apples 196
as oranges and grapes 54
as oranges and lemons 793
as oranges and peaches 47
as oranges and prunes 58
as orator and writer 146
as orders are filled 109
as orders are placed 146
as oregon was loudly 44
as organs for grasping 43
as origin and source 73
as osiris and adonis 72
as othello and hamlet 42
as othello and macbeth 72
as ounces per square 41
as outgoing and incoming 51
as output and income 193
as output and prices 114
as output per person 345
as output per worker 725
as owners and agents 60
as owners than guests 56
as oxalic and citric 115
as oxford has changed 60
as oxygen and ammonia 42
as oxygen and carbon 2276
as oxygen and methane 48
as oxygen and nitric 55
as oxygen and sulfur 271
as packed with energy 49
as painting and papering 70
as paints and coatings 64
as panama and liberia 242
as papers read before 45
as parent and family 89
as parent and spouse 111
as parent and teacher 747
as parody and satire 56
as partial and unfair 65
as partial and unjust 419
as passed and signed 66
as passion and desire 196
as passion and emotion 52
as pastor and bishop 80
as pastor and church 95
as pastor and doctor 54
as pastor and editor 43
as pastor and friend 146
as pastor and pastor 48
as pastor and priest 88
as pastor and served 107
as pastor and teacher 1137
as pastor for twenty 135
as patron and client 140
as patron and friend 153
as patron and mentor 44
as peaches and apples 148
as peaches and grapes 102
as peanuts and cotton 109
as pension and mutual 193
as pension and profit 500
as peoples and nations 209
as peoples and states 54
as pepper and cloves 45
as pepper and garlic 113
as pepper and spices 180
as pepsin and rennin 90
as periods and commas 275
as persian and arabic 488
as person and artist 86
as person and number 301
as person and writer 94
as person with person 51
as petals and sepals 49
as peters and austin 50
as petrol and diesel 285
as philip and medina 40
as philip had already 44
as philip had always 86
as philip had showed 48
as phobos and deimos 72
as phoenix and tucson 129
as photos and drawings 45
as physic may justly 45
as pianist and teacher 336
as pilots and flight 63
as pilots and guides 129
as pindar and horace 54
as places and events 43
as places for prayer 100
as places for public 221
as places for shooting 68
as places for sleeping 65
as places for training 101
as places that should 49
as placid and gentle 40
as placid and serene 153
as plague and anthrax 47
as plague and famine 285
as plague and typhus 104
as plague and yellow 43
as planning and building 216
as planning and carrying 79
as planning and design 499
as planning and managing 65
as planning and policy 231
as planning and public 56
as planning and revising 51
as planning for future 284
as planting hath become 61
as plants and fruits 43
as plants and metals 43
as plants and stones 110
as plants are forced 53
as plants get larger 43
as plates and dishes 176
as plates and screws 108
as plates and sheets 49
as plates and shells 131
as plates and spoons 49
as played out through 148
as player and teacher 83
as player and writer 46
as pleased with fancying 59
as pleased with myself 218
as pledge for another 61
as plural and partial 81
as plural and singular 89
as pointing and clicking 582
as points for arrows 52
as points for further 69
as poland and austria 122
as poland and bohemia 192
as poland and france 99
as poland and greece 42
as poland and hungary 4046
as poland and romania 694
as poland and rumania 255
as poland and sweden 74
as poland and turkey 80
as police and courts 160
as police and judges 80
as police and police 89
as police and prison 83
as police and public 208
as police and troops 60
as policy and planning 176
as polish and german 92
as polish and italian 42
as polish and russian 190
as polite and charming 44
as polite and cordial 40
as polite and formal 57
as polite and obliging 132
as pollen and animal 123
as pollen and nectar 164
as pollen and spores 126
as pompey had already 149
as pompey had filled 41
as poorer and poorer 80
as poorly and lodges 91
as poplar and willow 111
as popper has argued 62
as potash and ammonia 46
as potato and tapioca 45
as potato and tomato 127
as pounds and ounces 95
as pounds per dollar 48
as pounds per gallon 123
as pounds per square 2953
as powder and liquid 122
as powers and duties 143
as praetor and consul 106
as prague and vienna 62
as praise and praise 40
as praise and prayer 273
as prayer and church 117
as prayer and praise 260
as prayer and preaching 99
as prayer and ritual 55
as prefix and suffix 169
as pretty and amiable 42
as pretty and bright 192
as pretty and charming 230
as pretty and clever 102
as pretty and dainty 208
as pretty and gentle 57
as pretty and lively 103
as prices and demand 163
as prices and income 257
as prices and market 41
as prices and output 86
as prices are driven 69
as prices are forced 55
as prices are higher 321
as prices are raised 170
as prices are stable 72
as prices had fallen 60
as priest and bishop 651
as priest and doctor 93
as priest and friend 41
as priest and lawyer 94
as priest and pastor 121
as priest and rector 93
as priest and scribe 102
as priest and teacher 144
as priest and victim 598
as prince and master 57
as prince and priest 43
as prince with prince 70
as printing and building 109
as printing and engraving 53
as printing has become 41
as prints and drawings 88
as prisms and lenses 58
as prizes and awards 315
as probes for active 63
as probes for studying 148
as profit and return 133
as prolix and tedious 54
as prompt and active 180
as prompt and bitter 56
as prompt and headlong 40
as proofs that something 77
as proper and common 148
as proper and lawful 212
as proper and normal 122
as proper and useful 186
as prozac and zoloft 782
as prussia and austria 1155
as prussia and bavaria 173
as prussia and france 64
as prussia and saxony 53
as psyche and spirit 65
as public and school 100
as public and solemn 303
as public and static 102
as pulses per second 109
as pupils and teacher 55
as pupils with special 49
as purely and simply 1973
as purely and wholly 41
as purple and yellow 196
as purred and washed 40
as putnam has argued 55
as pyrite and galena 62
as quacks and thieves 46
as quaint and charming 252
as quaint and curious 343
as quaint and exotic 96
as quaint and pretty 96
as quartz and common 47
as quartz and garnet 83
as quebec and ontario 196
as quitting that sphere 223
as quotas and import 212
as racism and sexism 4230
as racist and sexist 840
as radians per second 250
as radiant and lovely 110
as radium and thorium 284
as ragged red fibers 53
as raised them almost 87
as rallying they poured 74
as ransom for cities 69
as raphael and michael 168
as raphael and rubens 44
as rarely doing strict 40
as readers and authors 62
as readers and hearers 96
as readers are forced 83
as readers are likely 79
as readers may recall 76
as readily and almost 49
as readily and cheaply 87
as readily and clearly 115
as readily and freely 71
as readily and safely 46
as readily and surely 73
as reality and reality 94
as reality and symbol 105
