act might produce pain 74
and stone coffins have 48
and stone hammers were 66
and stone objects from 234
and stone objects were 166
and stone pestles were 45
and stone tablets were 82
and stone vessels from 146
and stone vessels must 86
and stone vessels were 210
and stone weights were 51
and stony silence from 44
and stood between much 238
and stood between their 63
and stood glowering down 173
and stood hunched over 184
and stood listening there 75
and stood loitering there 90
and stood outside their 142
and stood quietly facing 48
and stood quietly next 66
and stood quietly there 119
and stood several feet 122
and stood together upon 166
and stood trembling like 69
and stood upright like 51
and stood upright upon 119
and stood wondering what 196
and stool samples from 65
and stool samples were 95
and store buildings were 41
and store digital data 46
and store windows were 111
and storm windows were 73
and story writers have 56
and straw whirled past 58
and stray bullets came 44
and stray figures were 90
and stray radiation from 49
and strew flowers over 59
and strong against hers 314
and strong animals were 48
and strong caustic soda 42
and strong command over 121
and strong control over 213
and strong country fare 52
and strong crooked fore 95
and strong demands were 46
and strong desires were 46
and strong efforts have 70
and strong efforts made 41
and strong efforts were 493
and strong emotions such 77
and strong emotions were 203
and strong features were 45
and strong kinship ties 161
and strong language used 57
and strong language were 48
and strong liquors were 58
and strong measures must 42
and strong measures were 550
and strong opinions were 74
and strong parties were 53
and strong passions from 61
and strong passions were 72
and strong patrols were 68
and strong pickets were 69
and strong protest from 82
and strong reactions from 72
and strong support among 94
and strong support from 1637
and strong surface heating 91
and strong traction made 73
and strung together into 122
and strung together like 158
and strung together upon 101
and stuck needles into 104
and stuck together from 355
and stuck together like 144
and study circles were 72
and study everything from 45
