sable phenomenon emerge 149
state institution building 246
state institution called 106
state institution created 65
state institution offering 248
state institution should 414
state institution through 100
state institution without 243
state interposed itself 45
state intervened heavily 73
state intervened through 62
state intervenes through 82
state investment agency 56
state investment budget 112
