sable watercolor brush 532
strong presumption arose 67
strong presumption draws 59
strong presumption either 113
strong presumption under 96
strong presumption which 251
strong presumption would 217
strong preventive action 173
strong principles about 96
strong principles which 118
strong prognostic value 134
strong proletarian class 108
strong proletarian party 70
strong propaganda value 53
strong propaganda weapon 51
strong propensity which 208
strong propensity within 47
strong propulsive force 67
strong protective action 147
strong protective armor 42
strong protective coating 43
strong protective cover 47
strong protective feeling 87
strong protective force 86
strong protective layer 45
strong protective power 90
strong protective shell 55
strong protective streak 68
strong protective walls 50
strong protestant feeling 425
strong protestant leanings 164
strong protestant party 210
strong protestant power 53
strong protestant views 149
strong provocation which 47
strong reciprocal bonds 46
strong rectangular frame 102
strong reflections occur 74
strong reflections which 63
strong reflective power 48
strong refractive index 113
strong refractive power 339
strong regionalism which 42
strong regulatory action 132
strong regulatory power 70
strong regulatory state 86
strong reluctance which 65
strong repressive action 84
strong republican backing 62
strong republican basis 41
strong republican feeling 171
strong republican leanings 220
strong republican paper 110
strong republican party 1190
strong republican showing 201
strong republican state 466
strong republican trend 81
strong republican views 177
strong repugnance which 156
strong resentment about 178
strong resentment thereat 56
strong resentment which 134
strong resentment within 49
strong reservation about 244
strong resistance after 41
strong resistance could 82
strong resistance force 91
strong resistance level 71
strong resistance might 41
strong resistance shown 41
strong resistance under 54
strong resistance until 102
strong resistance which 496
strong resistance within 479
strong resistance would 163
strong resolutions calling 76
strong resolutions which 102
strong responsive chord 55
strong restraints which 58
strong retaliatory action 245
strong rhetorical appeal 69
strong rhetorical force 64
strong rhetorical point 49
strong scientific backing 58
strong scientific basis 663
strong scientific leanings 54
strong scientific proof 48
strong scientific staff 43
strong scriptural basis 64
strong sculptural feeling 56
strong sculptural forms 58
strong segregation limit 650
strong sentiments about 467
strong sentiments which 280
strong sentiments within 47
strong separatist feeling 116
strong separatist party 58
strong similarity which 90
strong simplicity which 52
strong skepticism about 507
strong socialistic leanings 117
strong solenoidal field 46
strong solidarity within 132
strong southwester swept 43
strong spontaneous feeling 44
strong statements about 3026
strong statements which 184
strong stereotypes about 135
strong stimulation which 54
strong stimulation would 58
strong structural basis 40
strong structural change 90
strong structural lines 93
strong structural links 66
strong structural sense 61
strong structures which 50
strong subjective feeling 194
