sable clouds involves 47
staff already mentioned 109
staff always included 48
staff always referred 55
staff answer questions 148
staff assist students 46
staff became apparent 106
staff became infected 63
staff became involved 514
staff become involved 735
staff becoming involved 177
staff before proceeding 48
staff before submitting 77
staff called attention 46
staff changes occurred 113
staff donald rumsfeld 68
staff effort required 211
staff expect patients 45
staff firmly believed 59
staff greatly increased 42
staff groups involved 183
staff helped organize 49
staff higher salaries 40
staff meetings attended 237
staff meetings concerning 108
staff meetings discussing 45
staff meetings provided 50
staff member actually 133
staff member admitted 121
staff member answered 161
staff member asserted 46
staff member assigned 3260
staff member assisted 55
staff member attached 51
staff member attempts 216
staff member attended 137
staff member believed 113
staff member believes 216
staff member comments 155
staff member complete 55
staff member completing 42
staff member concerning 93
staff member conducting 151
staff member conducts 97
staff member confided 143
staff member contacts 77
staff member declared 179
staff member develops 115
staff member directly 172
staff member employed 264
staff member explains 238
staff member followed 55
staff member happened 56
staff member informed 158
staff member initially 65
staff member insisted 64
staff member involved 2213
staff member lamented 47
staff member mentioned 174
staff member monitors 45
staff member observed 510
staff member observes 284
staff member operates 43
staff member performing 132
staff member performs 395
staff member prepared 89
staff member prepares 98
staff member presents 169
staff member proposed 49
staff member provided 206
staff member provides 581
staff member recalled 503
staff member received 280
staff member receives 387
staff member recently 92
staff member recorded 73
staff member referred 141
staff member remained 89
staff member remarked 413
staff member reported 1391
staff member requesting 57
staff member requests 158
staff member required 62
staff member requires 84
staff member resigned 107
staff member responding 53
staff member responds 114
staff member returned 109
staff member reviewed 72
staff member selected 115
staff member stationed 64
staff member suddenly 47
staff member suggests 109
staff member suspects 89
staff morale improved 96
staff morale increased 93
staff morale problems 246
staff nurses assigned 41
staff nurses employed 298
staff nurses involved 117
staff nurses reported 85
staff papers prepared 265
staff person assigned 1132
staff person employed 63
staff person involved 417
staff person provided 41
staff person reported 175
staff public relations 394
staff raised concerns 58
staff raised questions 64
staff report directly 128
staff report entitled 305
staff report prepared 524
staff salary increases 630
staff seemed friendly 42
staff should actively 102
staff should approach 119
staff should assemble 52
staff should complete 106
staff should comprise 76
staff should consider 858
staff should continue 427
staff should document 79
staff should evaluate 164
staff should exercise 134
staff should identify 251
staff should indicate 51
staff should interact 58
staff should maintain 306
staff should normally 110
staff should organize 55
staff should practice 50
staff should probably 97
staff should remember 201
staff should schedule 47
staff should therefore 283
staff skills required 183
staff sleeping quarters 135
staff strength increased 54
staff thought otherwise 103
staff through attrition 246
staff through education 46
staff through informal 124
staff through personal 100
staff toward patients 114
staff toward students 51
staff training colleges 107
staff training exercise 114
staff training expenses 99
staff training functions 45
staff training materials 349
staff training policies 117
staff training positions 87
staff training problems 91
staff training programs 4425
staff training projects 54
staff training provided 126
staff training purposes 128
staff training required 119
staff training seminars 99
staff travel expenses 97
staff treated patients 70
staff unless otherwise 57
staff waited anxiously 70
staff without adequate 102
staff without consulting 157
staff without exception 109
staff worked alongside 128
staff worked directly 117
staff worked furiously 67
staff worked overtime 442
staff writer reported 57
stage almost entirely 441
stage almost everyone 48
stage already attained 130
stage already mentioned 110
stage already occupied 59
stage already prepared 95
stage always involves 183
stage always precedes 85
stage became apparent 77
stage became possible 44
stage become involved 40
stage before actually 65
stage before adulthood 209
stage before attempting 96
stage before breakfast 204
stage before complete 173
stage before completing 64
stage before continuing 55
stage before developing 89
stage before formation 67
stage before hundreds 58
stage before judgment 461
stage before maturity 97
stage before proceeding 399
stage before socialism 43
stage before symptoms 92
stage before thousands 142
stage before transfer 61
stage before treatment 193
stage cancer patients 1770
stage carbon replicas 248
stage cystic fibrosis 468
stage disease patients 71
stage embryo transfer 463
stage factor analysis 72
stage fright vanished 92
stage fright whenever 133
stage further advanced 262
