sacking monasteries and 44
spend communicating with 264
spend excessively and 42
spend exclusively with 114
spend practically all 1430
spend practically his 53
spent christmases with 40
spent collaborating with 93
spent communicating and 63
spent communicating with 1607
spent consolidating his 68
spent corresponding with 45
spent demonstrating that 92
spent differently than 52
spent disseminating this 51
spent effectively and 147
spent efficiently and 296
spent electrolyte and 256
spent exclusively for 313
spent exclusively with 173
spent experimenting with 398
spent investigating and 174
spent investigating this 60
spent practically all 7492
spent practically her 114
spent practically his 1014
spent practically two 88
spent principally with 160
spent straightening out 54
spent underground and 53
spent understanding and 93
spent understanding how 42
sperm agglutinating and 140
sperm chromosomes and 45
sperm chromosomes are 189
sperm contributes its 50
sperm development and 458
sperm mitochondria and 112
sperm mitochondria are 186
sperm responsible for 66
spewing obscenities and 86
spies ascertained that 65
spiking experiments with 118
spiking temperature and 48
spill containment and 786
spine articulates with 82
spine corresponds with 42
spine deformities and 55
spine deformities are 59
spine development and 157
spine flexibility and 142
spine instability and 235
spine instability may 45
spine involvement and 98
spine involvement are 51
spine involvement may 119
spine involvement with 61
spine manipulation and 101
spine straightens and 56
spine straightens out 308
spins responsible for 120
split antecedents are 66
split applications and 48
split applications are 162
split chromosomes are 75
split communities and 213
split construction and 51
split infinitives and 2084
split infinitives are 784
split infinitives can 86
split infinitives that 348
split infinitives with 48
split personality and 2938
split personality are 211
split personality but 231
split personality can 239
split personality for 254
split personality had 154
split personality has 289
split personality may 136
split personality not 161
split personality that 2064
split personality was 555
split personality who 341
split personality with 514
split politically and 191
split transactions and 129
spoke ambiguously and 70
spoke comfortably and 52
spoke confidently and 505
spoke confidently but 56
spoke confidently for 45
spoke confidently that 120
spoke courageously and 84
spoke differently and 224
spoke differently than 186
spoke disparagingly and 55
spoke effectively and 186
spoke effectively for 150
spoke encouragingly and 70
spoke exclusively for 48
spoke extensively and 80
spoke extensively for 44
spoke extensively with 245
spoke forthrightly and 83
spoke impatiently and 113
spoke impulsively and 104
spoke incessantly and 105
spoke interestingly and 47
