had an ear cocked to 44
him by the malice of 250
him by the manner in 332
him by the manner of 79
him by the mantle so 127
him by the margin of 84
him by the masses of 46
him by the master in 46
him by the master of 848
him by the master or 82
him by the measure of 65
him by the medium of 215
him by the memory of 530
him by the mention of 97
him by the merits of 176
him by the methods of 110
him by the middle of 337
him by the motions of 53
him by the murder of 128
him by the museum of 42
him by the nature of 1700
him by the nephew of 62
him by the nobles of 70
him by the number of 307
him by the object of 50
him by the offering of 59
him by the office of 172
him by the opinion he 46
him by the opinion of 101
him by the oracle at 46
him by the oracle of 155
him by the orders he 59
him by the orders of 317
him by the organs of 49
him by the owners of 245
him by the passion of 83
him by the peoples of 45
him by the persian king 70
him by the person he 79
him by the person in 94
him by the person or 71
him by the person so 232
him by the person to 281
him by the planking of 43
him by the police at 51
him by the police in 73
him by the police or 92
him by the police to 48
him by the policy of 273
him by the powers of 188
him by the preaching of 122
him by the priest in 47
him by the priest of 106
him by the prince he 54
him by the prince of 1582
him by the public at 65
him by the public in 89
him by the public is 40
him by the reaction of 112
him by the record of 55
him by the rector in 55
him by the rector of 132
him by the release of 41
him by the report of 156
him by the result of 123
him by the return of 196
him by the revolt of 48
him by the rights of 66
him by the rulers of 205
him by the scheme of 71
him by the school of 63
him by the scruff of 5915
him by the section of 87
him by the senate in 257
him by the senate of 234
him by the senate on 53
him by the senate or 267
him by the series of 49
him by the shadow he 67
him by the shores of 40
him by the sister of 60
him by the skirts of 401
him by the skirts to 88
him by the sleeve as 116
him by the sleeve in 99
him by the sleeve of 631
him by the sleeve to 323
him by the sounds of 44
him by the speaker of 216
him by the spirit in 46
him by the spirit of 1958
him by the staffs of 44
him by the states of 323
him by the states to 50
him by the straps of 70
him by the strength of 462
him by the stress of 139
him by the stroke of 168
him by the sultan of 558
him by the summer of 64
him by the summer sea 49
him by the surgeon of 64
him by the sweets of 73
him by the system of 268
him by the teacher or 65
him by the teachings of 77
him by the terror of 96
him by the thought of 320
him by the titles of 121
him by the valley of 67
him by the virtue of 125
him by the voters of 66
him by the waters of 92
him by the weight of 371
him by the window in 43
him by the wisdom of 120
him by the workings of 66
him by the wrists to 102
him by the writer in 69
him by the writer of 200
him by the writings of 186
him do an errand or 64
him do it dozens of 64
him do my duties to 92
him go by lowering the 53
him go in london to 59
him go in person to 66
him go to london to 40
him go to school in 76
him go to school so 190
him he is forced to 91
him he is guilty of 106
him he is likely to 259
him he is prince of 85
him he is unable to 141
him he is wanted at 40
him if by chance he 159
him if he agreed to 368
him if he agrees to 147
him if he appears to 43
him if he became an 71
him if he begins to 100
him if he belongs to 76
him if he called at 42
him if he called me 65
him if he called on 51
him if he called the 45
him if he engaged in 147
him if he failed in 187
him if he failed to 1628
him if he forgot the 50
him if he forgot to 52
him if he hinted at 52
him if he joined the 110
him if he killed me 52
him if he killed the 95
him if he learned to 71
him if he looked at 214
him if he minded if 233
him if he minded my 92
him if he minded the 67
him if he missed me 97
him if he missed the 67
him if he needed an 63
him if he needed it 511
him if he needed me 128
him if he needed to 419
him if he obeyed the 49
him if he offers to 40
him if he passed the 57
him if he played the 99
him if he pleased to 128
him if he pleases to 46
him if he proved to 88
him if he refuse to 68
him if he seemed to 94
him if he should be 1532
him if he should do 178
him if he should go 230
him if he showed the 80
him if he showed up 427
him if he smokes he 58
him if he sought to 144
him if he starts to 189
him if he stayed at 54
him if he stayed in 499
him if he stayed on 101
him if he talked to 113
him if he thought he 3776
him if he thought it 3079
him if he thought me 44
him if he thought my 78
him if he thought of 237
him if he thought so 85
him if he thought the 2529
him if he thought to 239
him if he thought we 445
him if he turned up 141
him if he walked in 119
him if he wanted an 145
him if he wanted it 483
him if he wanted me 1538
him if he wanted my 69
him if he wanted tea 44
him if he wanted the 693
him if he wanted to 17076
him if he wanted us 139
him if he wished he 41
him if he wished it 181
him if he wished me 257
him if he wished the 69
him if he wished to 3906
him if he wishes it 154
him if he wishes me 40
him if he wishes to 1329
him if he yields to 45
him if it appears to 50
him if it should be 231
him if it wanted to 95
him if the number of 62
him if the person is 135
him if the result of 48
him if the thought of 88
him if we failed to 40
him if we needed to 71
him if we should be 48
him if we wanted to 248
him in an access of 171
him in an affair of 372
him in an anguish of 68
him in an attack of 78
him in an attack on 1505
him in an edition of 95
him in an effort at 41
him in an effort to 5833
him in an excess of 144
him in an income of 393
him in an office at 49
him in an office in 234
him in an office of 109
him in an opinion he 50
him in as deeply as 49
him in as fairly as 130
him in my behalf to 87
him in my letter of 155
him in my letter to 188
him in my office at 153
him in my office in 106
him in my office on 52
him in my opinion of 63
him in my opinion the 54
him in no degree of 45
him in no degree to 64
him in or around the 42
him in the abodes of 72
him in the actions of 53
him in the advice he 45
him in the affair of 922
him in the aisles of 57
him in the amount of 1012
him in the anguish of 137
him in the annals of 693
him in the arabic of 44
him in the armies of 113
him in the arrest of 121
him in the ascent of 74
him in the ascent to 45
him in the aspect of 290
him in the attack he 52
him in the attack of 71
him in the attack on 641
him in the attire of 101
him in the autumn at 60
him in the autumn of 3111
him in the autumn to 94
him in the barony of 56
him in the barrel of 51
him in the basics of 104
him in the bathtub to 148
him in the battle at 98
him in the battle he 44
him in the battle of 3133
him in the battle to 89
him in the behalf of 157
him in the belief he 87
him in the belief in 66
him in the belief of 362
him in the blessing of 48
him in the blight of 48
him in the bloody sea 50
him in the border of 309
him in the bottom of 1582
him in the bounds of 48
him in the bowels of 296
him in the breasts of 133
him in the bridge of 48
him in the budget if 43
him in the building of 955
him in the building up 190
him in the bundle of 49
him in the burden of 65
him in the bustle of 93
him in the bypaths of 49
him in the career he 113
him in the career of 523
him in the carrying on 430
him in the castle at 117
him in the castle if 44
him in the castle of 2889
him in the cavern of 75
him in the cellar at 57
him in the cellar of 278
him in the center of 4776
him in the chains of 150
him in the changes of 50
him in the chapel at 198
him in the chapel of 813
him in the chapel on 43
him in the charge of 1655
