act and feel worse than 155
and then wait until she 66
and then wait until they 269
and then wait until you 124
and then walk right out 53
and then walk round and 58
and then wash twice with 76
and then well mixed with 71
and then went about doing 40
and then went about her 243
and then went about his 366
and then went about our 76
and then went after her 128
and then went after him 180
and then went after his 61
and then went after them 83
and then went again and 45
and then went below and 79
and then went below for 61
and then went hunting for 48
and then went looking for 626
and then went right out 139
and then went round and 168
and then were asked for 43
and then were asked how 72
and then were faced with 102
and then were taken out 122
and then were wiped out 46
and then what could she 77
and then what could you 138
and then what might not 40
and then what would his 48
and then what would she 484
and then what would they 270
and then what would you 515
and then when mamma had 47
and then wore round and 44
