act all appeals to rome 89
and they prayed to their 50
and they prefer the term 41
and they prefer to call 42
and they prefer to give 77
and they prefer to have 242
and they prefer to keep 186
and they prefer to leave 80
and they prefer to live 155
and they prefer to look 56
and they prefer to make 58
and they prefer to rest 121
and they prefer to seek 58
and they prefer to speak 63
and they prefer to stay 92
and they prefer to take 112
and they prefer to think 74
and they prefer to work 185
and they proved of great 81
and they proved the most 50
and they proved to have 104
and they proved to their 42
and they pulled it down 246
and they pulled me back 52
and they pulled the boat 45
and they pulled up their 67
and they pursue the same 59
and they pushed me into 58
and they pushed on into 82
and they pushed on their 47
and they raised an army 48
and they rarely if ever 308
and they reached it just 40
and they reached the bank 48
and they reached the camp 99
and they reached the city 108
and they reached the door 53
and they reached the edge 60
and they reached the foot 64
and they reached the fort 49
and they reached the gate 72
and they reached the land 61
and they reached the mouth 100
and they reached the open 45
and they reached the other 65
and they reached the same 56
and they reached the ship 45
and they reached the spot 45
and they reached the town 50
and they redeem us from 233
and they reduce the need 45
and they reduce the risk 70
and they refuse to come 83
and they refuse to give 322
and they refuse to have 66
and they refuse to join 58
and they refuse to leave 69
and they refuse to make 122
and they refuse to obey 94
and they refuse to sell 65
and they refuse to sneak 42
and they refuse to take 286
and they refuse to tell 57
and they refuse to work 134
and they reined in their 59
and they relate to some 44
and they relate to their 42
and they relied on their 224
and they relied on these 42
and they remain as such 49
and they remain at home 48
and they remain at rest 40
and they remain in good 44
and they remain in their 245
and they remain in these 46
and they remain so even 76
and they remain the best 161
and they remain the most 588
and they remain the only 161
and they remain the same 485
and they render it more 52
and they report to their 41
and they resent it when 122
and they resent the fact 156
and they resort to other 42
and they rested on their 55
and they retain the same 97
and they retire to rest 45
and they retire to their 101
and they return no more 124
and they return the same 40
and they return to life 43
and they return to more 91
and they return to their 2097
and they return to work 98
and they revert to their 110
and they rolled up their 87
and they rushed to arms 43
and they rushed to join 55
and they rushed to meet 44
and they rushed to their 148
and they sailed at last 44
and they scared the hell 61
and they seemed in some 52
and they seemed no more 59
and they seemed so much 145
and they seemed the more 52
and they seemed the most 45
and they seemed to burn 115
and they seemed to care 91
and they seemed to come 527
and they seemed to draw 73
and they seemed to fall 122
and they seemed to feel 691
