if an age was immoral 56
is the idea that because 445
is the idea that behavior 138
is the idea that certain 655
is the idea that complex 60
is the idea that control 121
is the idea that culture 204
is the idea that emotions 134
is the idea that everything 781
is the idea that females 58
is the idea that foreign 44
is the idea that freedom 133
is the idea that history 229
is the idea that illness 41
is the idea that increasing 53
is the idea that justice 88
is the idea that language 795
is the idea that learners 181
is the idea that lessons 78
is the idea that liberty 54
is the idea that mankind 53
is the idea that markets 54
is the idea that marriage 120
is the idea that matters 117
is the idea that members 78
is the idea that national 86
is the idea that natural 202
is the idea that objects 173
is the idea that parents 125
is the idea that perhaps 80
is the idea that persons 123
is the idea that poverty 77
is the idea that private 109
is the idea that quality 40
is the idea that rational 65
is the idea that religion 159
is the idea that research 76
is the idea that schools 95
is the idea that science 256
is the idea that society 262
is the idea that someday 58
is the idea that somehow 432
is the idea that species 44
is the idea that strikes 43
is the idea that success 41
is the idea that systems 43
is the idea that teachers 127
is the idea that tragedy 66
is the idea that violence 88
is the idea that western 115
is the idea that workers 66
is the joy and comfort 87
is the joy and delight 169
is the joy and pleasure 128
is the joy and rejoicing 91
is the joy and triumph 53
is the key for achieving 63
is the key for success 177
is the key for unlocking 95
is the key raw material 59
is the key that enables 136
is the key that releases 62
is the key that unlocks 4336
is the law and liberty 50
is the law that applies 150
is the law that defines 107
is the law that forbids 50
is the law that governs 990
is the law that invests 40
is the law that relates 55
is the law that tempted 47
is the law with respect 221
is the long and arduous 81
is the long and complex 83
is the long and painful 62
is the long and slender 72
is the long run average 151
is the man she married 70
is the man that brought 173
is the man that carries 49
is the man that desires 51
is the man that endures 148
is the man that matters 173
is the man who accepts 223
is the man who accused 58
is the man who advises 47
is the man who answers 101
is the man who applies 51
is the man who arranged 53
is the man who arranges 105
is the man who arrives 84
is the man who aspires 45
is the man who assumes 81
is the man who attains 55
is the man who becomes 390
is the man who boasted 48
is the man who brought 932
is the man who carried 146
is the man who carries 563
is the man who chooses 229
is the man who claimed 42
is the man who commits 136
is the man who confers 45
is the man who decides 375
is the man who demands 106
is the man who depends 49
is the man who designs 45
is the man who desires 403
is the man who devotes 124
is the man who directs 120
is the man who drowned 42
is the man who emerges 41
is the man who employs 57
is the man who endures 734
is the man who entered 50
is the man who escaped 68
is the man who escapes 126
is the man who expects 177
is the man who finally 93
is the man who follows 204
is the man who forgets 112
is the man who founded 66
is the man who governs 45
is the man who handles 87
is the man who hearkens 55
is the man who himself 78
is the man who insists 134
is the man who invents 102
is the man who invests 57
is the man who knocked 50
is the man who listens 516
is the man who manages 135
is the man who married 167
is the man who marries 146
is the man who matters 58
is the man who opposed 56
is the man who opposes 47
is the man who ordered 86
is the man who painted 83
is the man who permits 44
is the man who planned 52
is the man who preaches 135
is the man who prefers 51
is the man who pursues 85
is the man who realizes 157
is the man who refused 103
is the man who refuses 241
is the man who regards 202
is the man who regrets 47
is the man who rejects 50
is the man who remains 127
is the man who rescued 100
is the man who resists 44
is the man who retains 47
is the man who returns 122
is the man who started 253
is the man who strikes 58
is the man who strives 91
is the man who studies 199
is the man who submits 50
is the man who suffers 285
is the man who touches 57
is the man who travels 51
is the man who usually 107
is the man who visited 43
is the man who watches 144
is the man who wounded 65
is the mean air density 55
is the mean and variance 770
is the meat and potatoes 588
is the meat for natural 52
is the men who control 69
is the men who exchange 73
is the old and familiar 283
is the old man himself 86
is the old one between 106
is the one and eternal 49
is the one and supreme 49
is the one now adopted 120
is the one now usually 89
is the one put forward 1259
is the one that absorbs 89
is the one that accepts 119
is the one that accords 325
is the one that affects 395
is the one that affirms 44
is the one that affords 200
is the one that answers 262
is the one that appeared 284
is the one that applies 574
is the one that arouses 67
is the one that arrives 50
is the one that asserts 73
is the one that assigns 218
is the one that assumes 176
is the one that assures 49
is the one that attacks 49
is the one that attains 47
is the one that becomes 340
is the one that belonged 103
is the one that brought 609
is the one that carried 41
is the one that carries 624
is the one that catches 161
is the one that chiefly 105
is the one that chooses 66
is the one that conveys 79
is the one that crosses 112
is the one that decides 175
is the one that defines 402
is the one that demands 296
