cabs waited at the 42
coin struck at the 150
coin struck by the 560
coin struck in the 509
coin struck on the 48
coin tossed in the 181
coin tosses of the 91
coke appears to be 47
coke before it is 41
coke bottle on the 48
coke breeze in the 99
coke formed by the 45
coke formed in the 337
coke formed on the 262
coke instead of the 97
coke needed in the 50
coke output of the 179
coke plants in the 314
coke plants of the 90
coke smelting in the 109
coking plants in the 238
coking plants of the 53
cola drinks in the 144
cold albert of the 42
cold almost to the 92
cold answer to the 54
cold appears to be 786
cold aspect of the 110
cold assent of the 313
cold assent to the 162
cold backup of the 133
cold barrel of my 65
cold barrel of the 444
cold before he is 49
cold before it be 65
cold before it is 439
cold begins to be 151
cold blades of the 151
cold blasts of the 857
cold blasts on the 51
cold boards of the 53
cold bodies in the 77
cold bodies of the 66
cold bodies on the 86
cold bottle of the 55
cold bottom of the 191
cold bowels of the 64
cold breeze in the 74
cold breeze of the 208
cold breeze on my 65
cold breeze on the 76
cold bricks of the 73
cold buffet in the 160
cold caress of the 147
cold cathode by the 45
cold caught at the 209
cold caught by the 40
cold caught in an 46
cold caught in the 382
cold caught on the 299
cold caused by the 432
cold caused me to 106
cold causes it to 114
cold caution of the 101
cold cement of the 92
cold center of the 51
cold chills go up 48
cold chills up my 92
cold chills up the 50
cold chisel at the 42
cold chisel in the 108
cold chisel on the 81
cold church in the 64
cold circle of the 73
cold cities of the 56
cold climes of the 75
cold clouds in the 54
cold clutch of the 52
cold coffee at the 48
cold coffee in the 331
cold coffee on the 249
cold coffee or tea 69
cold colors of the 73
cold column of the 61
cold corner of the 290
cold corpse in the 60
cold corpse is of 49
cold corpse of the 162
cold corpse on the 85
cold corpse to be 69
cold cracking in the 119
cold creeping of the 51
cold creeping up my 52
cold creeps as the 166
cold crests of the 80
cold damage to the 105
cold defect in the 59
cold depend on the 136
cold desert in the 106
cold desert of the 143
cold dinner at the 89
cold dinner in the 120
cold dinner on the 154
cold dinner to be 54
cold dirges of the 217
cold dishes in the 50
cold dishes on the 77
cold douche at the 75
cold douche in the 129
cold douche is the 40
cold douche of the 105
cold douche on the 289
cold douche to the 1042
cold douching of the 94
cold drafts in the 138
cold drafts of the 49
cold drinking in the 56
cold drinks at the 250
cold drinks in the 665
cold drinks on the 254
cold drinks to be 51
cold drinks to the 202
cold earlier in the 70
cold eddies to the 63
cold effect of the 53
cold egoism of the 46
cold embers of the 86
cold energy of the 76
cold enough as it 109
cold enough at the 93
cold enough in the 613
cold enough on the 100
cold enough so the 84
cold enough so to 52
cold enough to be 1736
cold enough to do 195
cold enough to go 59
cold epochs of the 54
cold ethanol to the 87
cold evenings of the 66
cold events in the 135
cold except in the 173
cold feelings in the 47
cold figure of the 78
cold flames of the 44
cold floors of the 61
cold fluids in the 69
cold forced me to 187
cold forced us to 182
cold frames in the 193
cold frames or in 175
cold frames to be 40
cold friend in the 43
cold fronts in the 332
cold fronts of the 134
cold fronts on the 50
cold glance at the 246
cold glance of an 99
cold glance of the 120
cold griefs of the 85
cold ground by the 60
cold ground in the 230
cold ground of the 128
cold ground or in 43
cold ground to the 50
cold habits of the 74
cold handle of the 165
cold hatred of the 164
cold horror at the 67
cold horror of it 59
cold horror of the 231
cold indeed in the 69
cold injury in the 283
cold injury is the 57
cold injury of the 174
cold injury to the 308
cold inside as he 72
cold inside as it 241
cold inside as the 72
cold inside at the 90
cold inside of me 59
cold instead of the 104
cold kisses of the 42
cold layers of the 139
cold letter of the 197
cold lights of the 107
cold liquid in the 106
cold liquid on the 50
cold liquid to the 79
cold lotions to the 399
cold manner of the 142
cold marble of the 525
cold matter in the 75
cold matter of the 47
cold maxims of the 82
cold medium of the 179
cold menace in the 72
cold middle of the 78
cold misery of the 100
cold mornings in the 173
cold mornings of the 129
cold mornings on the 60
cold mutton in the 167
cold mutton on the 96
cold muzzle of it 52
cold muzzle of the 389
cold nature of the 311
cold nerves of the 48
cold neuter in the 74
cold nights at sea 53
cold nights at the 163
cold nights by the 55
cold nights in the 1221
cold nights it is 51
cold nights of the 896
cold nights on the 439
cold nodule in the 154
cold object on the 47
cold object to the 90
cold occurs in the 61
cold opinion of my 50
cold origin of the 90
cold pallor of the 68
cold passion of the 191
cold periods in the 366
cold periods of the 932
cold phases in the 90
cold phases of the 626
cold places in the 146
cold places of the 108
cold plains of the 138
cold plasma in the 179
cold plunges in the 47
cold points of the 61
cold policy of the 264
cold polish of the 113
cold portion of the 742
cold potato to eat 59
cold pressing of the 215
cold prison of the 73
cold profit on the 59
cold proved to be 202
cold purity of the 257
cold reaches of the 207
cold reaction of the 53
cold reaction to the 74
cold realism of the 101
cold reality of an 55
cold reality of it 79
cold reality of my 43
cold reality of the 1005
cold reasoning of the 155
cold record of the 90
cold regard as if 50
cold regions at the 81
cold regions in the 342
cold regions is the 46
cold regions it is 116
cold regions of the 5120
cold regions on the 47
cold regions or in 51
cold regions to the 130
cold relics of my 47
cold revery of an 82
cold review of the 47
cold rivers of the 77
cold rolled in the 43
cold rolled to the 238
cold rolled up to 149
cold saline in the 47
cold salmon of the 68
cold salute of an 93
cold salute of the 51
cold seasons in the 74
cold seasons it is 40
cold seasons of the 767
cold section of the 335
cold sector of the 75
cold seemed to be 1076
cold sermon of the 41
cold settling in the 66
cold shades of the 47
cold shadow of an 46
cold shadow of the 1045
cold shadow on the 74
cold sheets of the 65
cold shiver at the 61
cold shiver in the 120
cold shiver of the 46
cold shiver up my 46
cold shores of the 199
cold should be the 46
cold shower at the 88
cold shower in the 597
cold shower of the 107
cold shower on the 236
cold shower to the 101
cold silver of the 63
cold sleeping in the 92
cold sleeping on the 107
cold slopes of the 83
cold source in the 52
cold source of the 67
cold source to the 59
cold spaces of the 133
cold spells in the 309
cold spells of the 102
cold spirit of the 89
cold splash in the 55
cold splash of the 46
cold stages in the 60
cold stages of the 272
cold stairs to the 50
cold standing at the 54
cold standing in the 235
cold standing on the 126
cold stares of the 154
cold starting of the 57
cold states of the 56
cold station on the 45
cold stones in the 108
cold stones of the 848
cold stored up in 92
cold stores at the 82
cold stores in the 167
cold stores of the 63
cold storms in the 40
cold storms of the 45
cold strata of the 54
cold streaks in the 55
cold streams in the 134
cold streams of the 277
cold streams on the 49
cold streams to the 40
cold strength of the 70
cold stress in the 250
cold stress on the 237
cold stress to the 62
cold struck me to 57
cold struck to the 84
cold summer in the 42
cold summit of the 80
cold sunday in the 40
cold supper at the 46
cold supper in the 330
cold supper on the 207
cold supply to the 69
cold temper of the 137
cold terror at the 63
cold terror in the 45
cold terror of the 120
cold terror to the 42
cold therapy in the 77
cold therapy on the 54
cold through to the 93
cold towels on my 57
cold towels on the 53
cold towels to the 85
cold treason of thy 65
cold trough in the 54
cold turkey in the 134
cold turkey is the 78
cold turkey on the 178
cold turkey or by 40
cold unless it is 106
cold vacuum of the 43
cold valley of the 60
cold vaults of the 40
cold version of the 71
cold wanted to be 46
cold warrior in the 76
cold warrior of the 65
cold wastes of the 206
cold waters at the 84
cold waters in the 377
cold waters of an 63
cold waters of the 13664
cold waters on the 108
cold waters to the 394
cold weight in the 56
cold weight of it 55
cold weight of the 310
cold window of the 67
cold winter at the 80
cold winter in an 40
cold winter in the 893
cold winter is the 49
cold winter it is 44
cold winter of the 512
cold winter on the 276
cold winter to the 58
cold wisdom of the 61
cold without to the 51
cold worked in the 80
cold worked to the 121
cold workings of the 58
colt belonging to the 44
colt foaled of an 64
colt seemed to be 63
colt standing in the 43
