pacify with soothing hand 266
powder was added into 51
powder was blown into 142
powder was first made 48
powder was first used 104
powder was mixed into 76
powder was nearly gone 63
powder was spread over 96
powder was still used 40
powder was still worn 40
powder was taken from 88
powder was thrown into 136
powder with grain size 153
powers and could cure 61
powers and could even 63
powers and could have 48
powers and could make 62
powers and could only 129
powers and could tell 86
powers and enjoy those 58
powers and enter into 46
powers and every name 89
powers and gifts were 40
powers and hence their 41
powers and human beings 65
powers and japan have 52
powers and japan were 231
powers and money from 43
powers and russia were 54
powers and shall have 78
powers and shall make 84
powers and usurp those 216
powers and which have 61
powers and which were 61
powers and would have 292
powers and would like 44
powers and would make 44
powers are acted upon 115
powers are based upon 115
powers are drawn from 57
powers are drawn into 154
powers are given only 73
powers are often used 93
powers are quite gone 69
powers are still more 237
powers are still there 105
powers are still very 94
powers are taken away 186
powers are taken from 111
powers are taken into 105
powers are taken over 91
powers are thrown into 62
powers being drawn into 43
powers being lacking there 43
powers but would also 50
powers can really cope 102
powers far above those 60
powers for either good 67
powers for fifty years 41
powers for forty years 45
powers for local self 97
powers for seven years 205
powers for social ends 293
powers for social good 90
powers for which there 195
powers had first been 202
powers had given their 51
powers had nearly sunk 48
powers had never been 632
powers had often been 64
powers had shown their 47
powers had taken over 125
powers had taken their 55
powers has given rise 68
powers has never been 385
powers has often been 119
powers hath force even 43
powers let loose upon 56
powers may agree among 43
powers may enter into 86
powers not given were 112
powers she might have 61
powers she never knew 43
powers she would have 64
powers than would have 43
powers that alone make 67
powers that arise from 107
powers that belong only 130
powers that could have 308
powers that could help 79
powers that could make 162
powers that could only 131
powers that enter into 104
powers that human beings 142
powers that impinge upon 47
powers that might have 563
powers that might help 75
powers that might make 76
powers that might well 63
powers that people have 61
powers that ruled over 242
powers that ruled their 54
powers that watch over 219
powers that would come 78
powers that would give 127
powers that would have 859
powers that would help 91
powers that would keep 41
powers that would make 436
powers that would seem 45
powers that would soon 48
powers that would take 43
powers they could have 44
powers they might have 158
powers they shall have 114
powers they would have 190
powers thus taken away 40
powers was based upon 58
powers was thrown into 68
powers who could help 40
powers who might have 114
powers who would have 135
powers who would like 43
powers who would take 43
powers with which great 105
powers with which lord 55
powers with which some 62
powers with which such 256
powers with which their 182
powers with which these 184
powers with which those 93
powers with which your 49
powers you shall make 60
powers you would have 61
praise and blame among 184
praise and blame fall 60
praise and blame from 825
praise and blame have 874
praise and blame into 73
praise and blame more 98
praise and blame must 208
praise and blame only 253
