paced cob often took 133
proof that would show 51
proof then rests upon 48
proof they could find 78
proof they could give 158
proof they could have 97
proof they would have 175
proof was based upon 79
proof was drawn from 43
proof was right here 59
proof was right there 353
proof was taken from 89
proof was thrown upon 132
proof you could give 88
proof you could have 67
proof you shall have 48
props and stage sets 50
props are often used 44
props are taken away 269
prose and drama were 41
prose and poetic form 58
prose and poetry also 53
prose and poetry came 42
prose and poetry during 130
prose and poetry form 93
prose and poetry from 979
prose and poetry have 794
prose and poetry into 219
prose and poetry lies 128
prose and poetry made 66
prose and poetry must 100
prose and poetry over 86
prose and poetry show 40
prose and poetry such 103
prose and poetry there 176
prose and poetry upon 85
prose and poetry were 1230
prose and poetry when 87
prose and poetry will 195
prose and prose into 59
prose and verse came 64
prose and verse dealing 47
prose and verse during 97
prose and verse form 276
prose and verse from 1167
prose and verse have 1550
prose and verse into 139
prose and verse like 52
prose and verse made 41
prose and verse more 198
prose and verse must 171
prose and verse show 100
prose and verse such 42
prose and verse sunk 103
prose and verse there 235
prose and verse upon 89
prose and verse were 1358
prose and verse what 40
prose and verse when 71
