pacific old monarch had 116
problem with america was 65
problem with answering this 86
problem with asserting that 57
problem with balance and 49
problem with believing that 198
problem with clarity and 68
problem with cocaine and 41
problem with congress was 40
problem with control and 50
problem with courage and 256
problem with following this 51
problem with foreign aid 70
problem with friends and 78
problem with honesty and 66
problem with language and 103
problem with natural gas 202
problem with natural law 87
problem with numbers and 53
problem with parents and 96
problem with parents who 58
problem with research that 98
problem with science and 44
problem with slavery was 42
problem with studies that 260
problem with supposing that 88
problem with sympathy and 100
problem with systems that 48
problem you started with 54
proceed all together for 52
proceed and execute them 51
proceed that poverty and 70
proceed too hastily with 92
proceed too quickly and 77
proceed too quickly for 41
proceed too quickly with 44
proceed too rapidly and 99
proceed too rapidly for 77
proceed too rapidly with 102
proceed with courage and 141
proceed with dignity and 103
proceed with harmony and 115
proceed with justice and 56
proceed with measures for 79
proceed with purpose and 41
proceed with research and 158
proceed with respect and 40
proceed with respect for 76
proceed with surgery and 87
proceed with surgery for 41
process and account for 406
process and allowed for 68
process and analyze them 44
process and analyze this 51
process and arranged for 45
process and asserts that 45
process and assumed that 129
process and assumes that 295
process and assures that 93
process and because its 45
process and because they 467
process and believe that 503
process and carried out 282
process and carries out 41
process and claimed that 150
process and combine with 102
process and compare them 96
process and concern for 42
process and content and 281
process and content are 336
process and content can 179
process and content for 80
process and content that 152
process and context are 48
process and covered with 59
process and criteria are 41
process and criteria for 488
process and criteria that 43
process and decided that 156
process and develop new 138
process and discuss how 159
process and discuss its 67
process and enables them 54
process and enables you 94
process and enforce its 126
process and enhance its 105
process and ensured that 287
process and ensures that 972
process and everything that 90
process and examine how 64
process and explain each 50
process and explain how 335
process and explain its 56
process and explain why 371
process and factors that 416
process and fraught with 42
process and function are 44
process and function has 160
process and implies that 246
process and improve both 40
process and improve its 139
process and increase its 305
process and increasing its 60
process and insists that 41
process and natural law 41
process and outcome and 544
process and outcome are 1130
process and outcome can 151
process and outcome for 221
process and outcome has 243
process and outcome may 76
