tab stop alignment 300
that those production 158
that those professed 439
that those projected 195
that those prominent 150
that those prophetic 111
that those proposals 1286
that those prospects 208
that those protected 270
that those protocols 75
that those providers 139
that those provinces 1745
that those provincial 241
that those provisions 5927
that those psychical 93
that those published 230
that those purchased 199
that those purchases 199
that those qualified 876
that those qualities 6219
that those questioned 300
that those quotations 174
that those railroads 73
that those reasonable 58
that those rebellions 42
that those rebellious 106
that those receivers 46
that those receptors 115
that those recovered 44
that those recruited 383
that those reductions 226
that those referents 42
that those reformers 169
that those regiments 553
that those registering 99
that those registers 94
that those regularly 87
that those regulated 114
that those relatives 326
that those reluctant 53
that those reporters 204
that those represent 86
that those republics 316
that those researches 72
that those resettled 117
that those residents 681
that those resistant 62
that those resources 3364
that those responses 1016
that those retailers 123
that those retainers 54
that those reviewers 86
that those royalties 49
that those sanguinary 42
that those satisfied 137
that those scattered 594
that those scheduled 103
that those schedules 73
that those scholarly 42
that those scotchmen 40
that those sculptors 60
that those secondary 204
that those secretions 50
that those sediments 115
that those selections 70
that those sensations 550
that those sensitive 153
that those sentenced 508
that those sentences 948
that those separated 277
that those sequences 316
that those seventeen 195
that those shameless 50
that those shepherds 102
that those shipments 74
that those shoulders 61
that those similarly 114
that those situations 864
that those skeletons 65
that those skeptical 48
that those socialists 155
that those socialized 103
that those societies 3013
that those solicited 60
that those sometimes 54
that those sorcerers 59
that those sovereign 103
that those specializing 71
that those specifics 41
that those specified 172
that those specimens 570
that those spiritual 1037
that those squiggles 43
that those standards 3029
that those statesmen 397
that those statutory 144
that those strategic 70
that those struggles 403
that those subgroups 53
that those subjected 605
that those submitted 59
that those subscribing 277
that those subsidies 201
that those successes 347
that those sufferers 62
that those suggested 258
that those supervising 71
that those suppliers 209
that those supported 122
that those surpluses 98
that those surrounding 485
that those survivors 255
that those suspected 1096
that those suspicions 553
that those suspicious 44
that those syllables 108
that those sympathies 100
that those taxpayers 271
that those technical 213
that those teenagers 222
that those telegrams 61
that those television 51
that those temporary 196
that those terrorist 40
that those textbooks 53
that those theological 100
that those theoretical 171
that those therapists 277
that those townships 73
that those tradesmen 127
that those traditions 1222
that those tragedies 122
that those transfers 217
that those transition 60
that those traumatic 53
that those travelers 106
that those treatments 296
that those tribesmen 59
that those tribunals 195
that those turbulent 182
that those typically 58
that those undertaking 1104
that those unfamiliar 618
that those universal 192
that those unmarried 44
that those unnatural 42
