tab character between 181
then convinced himself 324
then convinces himself 97
then corrected according 169
then corrected herself 1147
then corrected himself 2472
then correction factors 64
then correctly address 277
then correctly pointed 45
then correctly predict 48
then criticism becomes 54
then currently popular 154
then declaimed against 91
then dedicated herself 73
then dedicated himself 389
then dedicates himself 72
then defective systems 145
then deflected towards 76
then deflected upwards 40
then delighted delight 43
then delivered herself 199
then delivered himself 958
then delivered lessons 66
then delivered several 64
then democracy becomes 101
then denounced against 79
then deposited between 63
then deposited outside 131
then descended between 47
then descended himself 43
then descended quickly 69
then descended rapidly 266
then descended sharply 47
then descended steeply 74
then descended swiftly 67
then descended towards 182
then described according 135
then described briefly 411
then described exactly 53
then described herself 57
then described himself 267
then described several 202
then described together 52
then describes ancient 54
then describes briefly 278
then describes certain 70
then describes current 61
then describes herself 67
then describes himself 249
then describes several 359
then destroyed because 130
then destroyed everything 83
then destroyed herself 76
then destroyed himself 266
then destroyed several 84
then determine exactly 218
then determine himself 145
then developed according 186
then developed against 78
then developed because 91
then developed between 797
then developed criteria 46
then developed quickly 58
then developed rapidly 356
then developed several 120
then developed similar 51
then developed together 41
then developed towards 46
then developed whereby 52
then diagonally forward 41
then different amounts 62
then different aspects 42
then different criteria 79
then different degrees 59
then different factors 44
then different members 54
then different persons 62
then different results 124
then different species 62
then different versions 47
then difficult because 43
then digitally encoded 60
then diminishing rapidly 53
then diminishing returns 439
then disappearing forever 169
then disappearing quickly 54
then disappears between 146
then disappears forever 239
then disappears quickly 88
then disappears rapidly 76
then discarded because 561
then discharging ballast 66
then disclosed himself 71
then discovering himself 53
then discovers herself 50
then discovers himself 116
then discussed according 50
then discussed against 43
then discussed between 209
then discussed briefly 674
then discussed certain 107
then discussed details 43
then discussed including 49
then discussed matters 122
then discussed several 275
then discussed together 179
then discusses briefly 201
then discusses certain 96
then discusses current 85
then discusses factors 60
then discusses general 40
then discusses research 110
then discusses several 425
then disengaged herself 130
then disengaged himself 212
then disengages himself 49
then disguised herself 114
then disguised himself 587
then disguises herself 130
then disguises himself 291
then dismissed because 298
then dismissed himself 44
then dismissed stanton 40
then dismissed worldly 121
then dispersed quietly 98
then displaced forward 49
then displaced medially 82
then displaced towards 75
then displayed according 40
then displayed against 42
then displayed together 51
then displayed towards 112
then dissected upwards 124
then dissolves calcite 62
then distanced himself 243
then distances between 40
then distances himself 116
then distinguish between 2645
then dominated british 41
then dominated european 47
then downwards towards 82
then effective control 83
then effective written 288
then emergency surgery 41
then emphasize certain 42
then empirical research 52
then empirical studies 51
then encourage marriage 49
then endlessly repeated 58
then ensconced himself 99
then escalated rapidly 79
then especially liberal 73
then especially provoking 46
then establish contact 100
then establish control 49
then establish criteria 63
then establish despots 53
then establish himself 141
then estimated according 165
then evaluated according 752
then evaluated against 944
then evaluation becomes 50
then everybody avoided 54
then everybody becomes 55
then everybody cheered 72
