tar series principally 43
they breathed temperately 49
they burrow underground 173
they called aristocrats 46
they called christianity 177
they called civilization 228
they called conversation 171
they called electricity 42
they called experiments 71
they called fundamental 79
they called headquarters 59
they called marlborough 118
they called progressive 56
they called regeneration 40
they called superstition 225
they called tabernacles 60
they called transylvania 73
they caused irreparable 49
they caused proclamation 81
they caused significant 141
they caused unnecessary 69
they chance occasionally 60
they changed drastically 56
they charge advertisers 50
they charge christianity 89
they chased butterflies 93
they choose alternative 69
they choose differently 92
they choose voluntarily 158
they chosen differently 40
they clearly acknowledge 120
they clearly anticipated 223
they clearly apprehended 69
they clearly articulated 188
they clearly communicate 208
they clearly constituted 277
they clearly contemplate 112
they clearly contributed 111
they clearly demonstrate 2414
they clearly distinguished 908
they clearly established 222
they clearly illustrated 106
they clearly outnumbered 54
they clearly represented 435
they commit depredations 208
they commit disgraceful 103
they commit hostilities 98
they commit innumerable 49
they conceal differences 42
they confer immortality 51
they confer jurisdiction 46
they confer significant 54
they convey significant 46
they copied manuscripts 67
they created alternative 88
they created communities 121
they created distinctive 69
they created disturbance 40
they created expectations 60
they created independent 75
they created institutions 243
they created significant 57
they created uncertainty 45
they created unnecessary 48
they danced continually 64
they dashed desperately 64
they decide differently 58
they decide unanimously 41
they decide voluntarily 43
they deemed advantageous 136
they deemed conformable 59
they deemed detrimental 103
they deemed fundamental 73
they deemed impregnable 252
they deemed incompetent 54
they deemed inexpedient 66
they deemed intolerable 95
