wag once remarked that 296
who were plundering and 239
who were plundering his 60
who were plundering them 60
who were poisoned and 44
who were poisoned with 107
who were polluted with 108
who were positive and 172
who were positive for 784
who were positive that 388
who were positive they 73
who were possibly not 95
who were powerful and 817
who were powerful but 48
who were powerful men 43
who were practicing and 43
who were practicing for 65
who were practicing law 63
who were preachers and 56
who were predicting that 228
who were pregnant and 731
who were pregnant but 54
who were pregnant for 248
who were pregnant had 88
who were pregnant out 178
who were pregnant with 214
who were prepared and 464
who were prepared both 60
who were prepared for 3071
who were prepared not 137
who were prepared with 253
who were presenting him 45
who were presenting them 45
who were presenting with 47
who were pressuring for 55
who were pressuring him 118
who were presumed dead 69
who were presumed not 59
who were pretending not 128
who were pretending that 41
who were pretending they 46
who were prettier and 53
who were prettier than 73
who were preventing him 99
who were preventing them 58
who were printers and 66
who were privates and 61
who were probably all 314
who were probably being 55
who were probably both 105
who were probably dead 53
who were probably doing 52
who were probably far 56
who were probably going 165
who were probably her 85
who were probably his 328
who were probably lying 67
who were probably not 1702
who were probably now 90
who were probably one 86
who were probably out 85
who were probably too 154
who were probably using 41
who were probably with 48
who were proceeding with 205
who were procured for 72
who were produced and 49
who were promised that 179
who were promoted and 146
who were promoted but 82
who were promoted for 74
who were promoted had 95
who were promptly put 72
who were prophets and 74
who were proposed for 187
who were prospering and 40
who were protecting her 47
who were protecting him 195
who were protecting his 43
who were protecting them 187
who were protesting and 67
who were protesting for 56
who were protesting his 40
who were protesting that 191
who were provided for 609
who were provided with 6405
who were provoked and 48
who were publicly and 69
who were punished and 183
who were punished for 1645
who were punished with 423
who were puritans and 75
who were qualifying for 57
who were quarreling and 66
who were quarreling with 70
who were questioning and 49
who were questioning her 94
who were questioning him 330
who were questioning his 127
who were questioning them 60
who were ransomed for 54
who were reassured that 100
who were recalled for 50
who were received and 295
who were received for 40
who were received with 1486
who were recently dead 64
who were recently our 63
who were reckless and 119
who were recovering and 48
who were recruiting for 131
who were referred and 103
who were referred but 112
who were referred for 2954
who were referred with 154
who were refugees and 113
who were regarded and 86
who were regarded not 122
who were regarded with 1317
who were regulars and 51
who were rejected and 335
who were rejected for 732
who were rejected had 62
who were relations and 91
who were relieved and 43
who were relieved that 397
who were religious and 333
who were religious but 49
who were religious had 70
who were religious men 65
who were reminded that 422
who were renowned and 73
who were renowned for 2116
who were repelled with 76
who were replaced with 101
who were reported dead 57
who were reported for 157
who were reported not 55
who were repulsed and 116
who were repulsed with 522
who were required and 40
who were required for 485
who were required not 74
who were resented for 57
who were reserved and 54
who were reserved for 800
who were resident and 94
who were resident for 79
who were resolute and 51
who were resolved not 539
who were resolved that 698
who were responding with 54
who were restless and 509
who were restless for 41
who were restless with 66
who were retained and 122
who were retained for 325
