wade sometimes in marshes 640
were suspicious of anybody 45
were suspicious of britain 103
were suspicious of british 553
were suspicious of central 41
were suspicious of chinese 67
were suspicious of european 47
were suspicious of everything 473
were suspicious of federal 64
were suspicious of foreign 167
were suspicious of germany 50
were suspicious of outside 40
were suspicious of popular 51
were suspicious of private 44
were suspicious of western 157
were sustained by captain 107
were sustained by popular 62
were sustained by private 74
were sustained by regular 49
were sustained by several 67
were sustained in unfailing 58
were sustained or adorned 90
were swallowed up forever 44
were swallowed up together 51
were tabulated as follows 512
were tabulated in relation 48
were tabulated to provide 40
were tarnished by cruelty 82
were temporary or seasonal 63
were terrified at beholding 76
were terrorizing the country 154
were themselves at variance 54
were themselves in bondage 58
were themselves in contact 87
were themselves in control 40
were themselves in decline 53
were themselves in jeopardy 43
were themselves in perfect 51
were themselves in process 92
were themselves in trouble 95
were themselves in violation 42
were themselves of foreign 87
were themselves of spanish 47
were themselves the creations 43
were themselves the creators 70
were themselves the devoted 233
were themselves the greatest 189
were themselves the largest 45
were themselves the masters 56
were themselves the objects 378
were themselves the offspring 136
were themselves the outcome 250
were themselves the parents 55
were themselves the parties 114
were themselves the persons 46
were themselves the picture 52
were themselves the pioneers 42
were themselves the primary 64
were themselves the problem 61
were themselves the product 1402
were themselves the results 199
were themselves the subject 729
were themselves the supreme 42
were themselves the targets 86
were themselves the teachers 45
were themselves the victims 1304
were themselves to execute 52
were themselves to receive 86
were themselves to undergo 69
were thoroughly in harmony 107
were thoroughly in sympathy 339
were throughout the century 81
were throughout the country 444
were tightened to include 46
were tightened to prevent 73
were tolerated by society 49
were tolerated or ignored 53
were tormented by insects 54
were tragedies of maddening 44
were translating or imitating 54
were transpiring in america 71
were transpiring in virginia 55
were trespassing on british 41
were trespassing on private 245
were trespassing on virginia 54
were typically the largest 45
were typically the product 61
were unanimous in accepting 254
were unanimous in according 49
were unanimous in admitting 64
were unanimous in affirming 186
were unanimous in approving 289
were unanimous in ascribing 123
were unanimous in asserting 471
were unanimous in assigning 61
were unanimous in believing 647
were unanimous in censuring 47
were unanimous in declaring 2360
were unanimous in declining 77
were unanimous in defending 41
were unanimous in demanding 498
were unanimous in deploring 150
were unanimous in deserting 51
were unanimous in endorsing 66
were unanimous in excluding 43
were unanimous in extolling 80
were unanimous in insisting 196
were unanimous in objecting 58
were unanimous in recording 44
were unanimous in referring 40
were unanimous in regarding 461
were unanimous in rejecting 822
were unanimous in reporting 269
were unanimous in requiring 52
were unanimous in resisting 126
were unanimous in resolving 78
were unanimous in selecting 92
