waged open and unremitting 71
would teach you instantly 124
would tell her daughters 109
would tell her wonderful 45
would tell him instantly 52
would tell him precisely 72
would tell his assistant 121
would tell his associates 77
would tell his audiences 196
would tell his biographer 66
would tell his colleagues 163
would tell his companions 206
would tell his customers 99
would tell his daughters 47
would tell his disciples 134
would tell his followers 118
would tell his listeners 185
would tell his relatives 47
would tell his secretary 136
would tell them anecdotes 42
would tell you different 76
would tell you yesterday 80
would test his abilities 54
would test this hypothesis 481
would thank him profusely 40
would thank its provident 62
would thank you sincerely 40
would think for themselves 254
would think her perfection 42
would think her ungrateful 88
would think him ungrateful 100
would think how delighted 210
would think how wonderful 48
would think that americans 91
