wading bird found in 114
when there broke on 85
when there burst in 85
when there burst on 69
when there ceased to 226
when there ceases to 235
when there comes an 273
when there comes in 76
when there comes no 66
when there comes on 51
when there comes the 510
when there comes to 1845
when there comes up 185
when there could be 9788
when there could by 46
when there could no 817
when there crept to 93
when there dawns on 61
when there drove up 52
when there exist at 47
when there exist in 159
when there exist no 290
when there exist so 139
when there exist the 100
when there grows up 101
when there lived in 59
when there looms the 82
when there might be 14818
when there needs to 195
when there often is 103
when there ought to 2215
when there really is 4636
when there rises in 45
when there seems no 2210
when there seems so 141
when there seems to 19574
when there shall be 33993
when there shall he 53
when there shall no 416
when there shone an 57
when there sprang up 269
when there sprung up 99
when there still is 169
when there stood in 92
when there stood the 74
when there tends to 103
when there truly is 115
when there would at 95
when there would be 56280
when there would no 840
when these appear as 121
when these appear in 348
when these appear on 51
when these appear the 42
when these appear to 556
when these arise in 96
when these began to 878
when these begin to 687
when these belong to 247
when these bonds of 48
when these books of 58
when these buboes or 115
when these cases do 43
when these cases of 74
when these ceased to 236
when these change it 47
when these could be 1193
when these could no 120
when these deeds of 72
when these dried up 54
when these enter the 154
when these exist at 43
when these exist in 94
when these forms of 612
when these gifts of 44
when these hours of 101
when these impinge on 55
when these items of 58
when these kinds of 1327
when these lines of 175
when these lords of 52
when these might be 443
when these modes of 192
when these occur as 173
when these occur at 130
when these occur in 2062
when these occur it 48
when these occur on 230
when these occur the 119
when these others do 63
when these pages go 45
when these pairs of 50
when these parts of 359
when these people do 251
when these people go 217
when these people in 114
when these people of 96
when these people on 42
when these prove to 95
when these rates of 45
when these refer to 194
when these rocks of 42
when these rules do 66
when these rules of 94
when these serve to 75
when these shall be 564
when these signs of 134
when these sorts of 386
when these stand in 111
when these start to 58
when these stood in 74
when these times of 166
when these touch the 59
when these tried to 74
when these types of 1688
when these units of 65
when these waves of 309
when these wither or 49
when these women do 83
when these words do 52
when these words of 447
when these words or 44
when these works of 94
when these would be 640
when those about me 62
when those about the 49
when those about to 57
when those about us 60
when those began to 44
when those close to 353
when those deeds of 71
when those forms of 82
when those holding the 50
when those kinds of 242
when those names of 127
when those others do 44
when those parts of 587
when those people do 80
when those people in 69
when those seeking to 64
when those shall be 43
when those sorts of 67
when those times of 112
when those types of 95
when those under the 78
when those which he 50
when those wishing to 74
when those within it 45
when those within the 251
when those words of 158
when those working in 89
when three blows on 74
when three cases of 51
when three drops of 63
when three hours of 63
when three kinds of 259
when three lines of 57
when three months of 103
when three notes of 49
when three pairs of 359
when three parts in 43
when three parts of 252
when three puffs of 52
when three ships of 80
when three sides of 119
when three times as 364
when three times in 115
when three times the 216
when three types of 116
when three waves of 40
when three weeks of 88
when three words of 84
when three would do 42
when tied round the 57
when time began to 258
when time ceased to 58
when time ceases to 122
when time comes to 1507
when time comes we 76
when time could be 411
when time draws to 97
when time might be 68
when time seems to 1757
when time shall be 7644
when time spent in 101
when time spent on 183
when time tends to 70
when time value of 54
when time would be 171
when tiny drops of 52
when told about it 518
when told about the 1463
when told under an 48
when told where to 42
when tony began to 72
when tony tried to 41
when took place the 69
when tree growth is 48
when true merit is 106
when truth alone is 49
when truth broke in 691
when truth ceased to 73
when truth comes to 74
when truth ought to 60
when truth shall be 96
when truth would be 80
when trying either to 66
when tube feeding is 122
when unit costs of 91
when unit force is 70
when upon opening the 216
when upon reaching the 92
when upon reining up 47
when used about the 201
when used above the 79
when used after an 52
when used after the 441
when used again in 42
when used alone as 1311
when used alone at 85
when used alone do 68
when used alone in 2313
when used alone is 587
when used alone it 396
when used alone on 114
when used alone or 2474
when used alone the 105
when used alone to 349
when used below the 67
when used close to 196
